Timestamp,	LIGHT,	ORIENTATION_X,	ORIENTATION_Y,	ORIENTATION_Z,	GPS_LAT,	GPS_LONG,	
1511194651,	471,	1,	-18,	986,	3008.17,	9737.71,	
1511194652,	,	2,	-20,	984,	3008.17,	9737.7,	
1511194653,	518,	8,	-19,	993,	3008.18,	9737.68,	
1511194654,	503,	2,	-21,	985,	3008.18,	9737.67,	
1511194655,	,	1,	-17,	993,	3008.18,	9737.65,	
1511194656,	493,	2,	-19,	984,	3008.19,	9737.64,	
1511194657,	509,	2,	-19,	987,	3008.19,	9737.62,	
1511194658,	,	7,	-20,	986,	3008.2,	9737.61,	
1511194659,	457,	-1,	-16,	986,	3008.2,	9737.6,	
1511194660,	457,	-2,	-17,	987,	3008.22,	9737.59,	
1511194661,	,	-2,	-17,	987,	3008.23,	9737.58,	
1511194662,	445,	0,	-23,	986,	3008.24,	9737.57,	
1511194663,	519,	4,	-21,	987,	3008.25,	9737.56,	
1511194664,	,	2,	-16,	986,	3008.26,	9737.55,	
1511194665,	528,	2,	-19,	986,	3008.27,	9737.54,	
1511194666,	529,	1,	-22,	991,	3008.28,	9737.53,	
1511194667,	,	3,	-19,	984,	3008.29,	9737.52,	
1511194668,	533,	2,	-14,	988,	3008.3,	9737.52,	
1511194669,	479,	3,	-20,	986,	3008.31,	9737.51,	
1511194670,	,	2,	-21,	988,	3008.32,	9737.5,	
1511194671,	480,	3,	-20,	981,	3008.33,	9737.49,	
1511194672,	516,	0,	-20,	984,	3008.33,	9737.49,	
1511194673,	,	2,	-17,	980,	3008.34,	9737.48,	
1511194674,	542,	3,	-19,	986,	3008.35,	9737.47,	
1511194675,	556,	2,	-19,	985,	3008.36,	9737.47,	
1511194676,	,	1,	-19,	987,	3008.37,	9737.47,	
1511194677,	556,	5,	-19,	985,	3008.37,	9737.47,	
1511194678,	552,	2,	-19,	989,	3008.37,	9737.48,	
1511194679,	,	4,	-19,	985,	3008.37,	9737.49,	
1511194680,	533,	1,	-20,	982,	3008.36,	9737.51,	
1511194681,	529,	2,	-19,	987,	3008.36,	9737.51,	
1511194682,	,	0,	-19,	984,	3008.36,	9737.53,	
1511194683,	545,	1,	-18,	984,	3008.35,	9737.55,	
1511194684,	540,	4,	-20,	986,	3008.34,	9737.57,	
1511194685,	,	0,	-18,	984,	3008.34,	9737.58,	
1511194686,	552,	6,	-18,	989,	3008.33,	9737.6,	
1511194687,	550,	1,	-26,	985,	3008.33,	9737.61,	
1511194688,	,	0,	-18,	989,	3008.33,	9737.62,	
1511194689,	558,	3,	-17,	985,	3008.32,	9737.64,	
1511194690,	543,	2,	-16,	986,	3008.32,	9737.65,	
1511194691,	,	3,	-18,	987,	3008.32,	9737.67,	
1511194692,	531,	2,	-19,	985,	3008.31,	9737.68,	
1511194693,	530,	9,	-20,	987,	3008.31,	9737.7,	
1511194694,	,	7,	-13,	970,	3008.31,	9737.7,	
1511194695,	534,	3,	-18,	981,	3008.3,	9737.72,	
1511194696,	536,	-1,	-18,	1009,	3008.3,	9737.74,	
1511194697,	,	1,	-20,	986,	3008.3,	9737.75,	
1511194698,	538,	2,	-18,	986,	3008.29,	9737.76,	
1511194699,	538,	3,	-18,	988,	3008.29,	9737.77,	
1511194700,	,	1,	-19,	986,	3008.29,	9737.79,	
1511194701,	549,	3,	-18,	989,	3008.29,	9737.8,	
1511194702,	548,	-1,	-20,	986,	3008.28,	9737.82,	
1511194703,	,	3,	-19,	988,	3008.28,	9737.83,	
1511194704,	547,	0,	-19,	987,	3008.28,	9737.84,	
1511194705,	536,	7,	-18,	984,	3008.28,	9737.86,	
1511194706,	,	3,	-19,	985,	3008.28,	9737.87,	
1511194707,	542,	1,	-19,	987,	3008.28,	9737.88,	
1511194708,	544,	2,	-18,	984,	3008.27,	9737.9,	
1511194709,	,	2,	-17,	986,	3008.27,	9737.91,	
1511194710,	527,	3,	-15,	985,	3008.27,	9737.93,	
1511194711,	533,	5,	-21,	983,	3008.27,	9737.94,	
1511194712,	,	2,	-19,	986,	3008.27,	9737.95,	
1511194713,	534,	1,	-19,	981,	3008.26,	9737.96,	
1511194714,	533,	2,	-18,	987,	3008.26,	9737.98,	
1511194715,	,	3,	-17,	984,	3008.26,	9737.99,	
1511194716,	534,	2,	-18,	980,	3008.26,	9738.01,	
1511194717,	528,	1,	-17,	983,	3008.26,	9738.03,	
1511194718,	,	2,	-19,	986,	3008.25,	9738.04,	
1511194719,	552,	5,	-20,	962,	3008.25,	9738.06,	
1511194720,	552,	2,	-15,	982,	3008.25,	9738.07,	
1511194721,	,	4,	-19,	982,	3008.25,	9738.09,	
1511194722,	544,	3,	-18,	988,	3008.25,	9738.1,	
1511194723,	535,	3,	-20,	985,	3008.24,	9738.12,	
1511194724,	,	1,	-19,	986,	3008.24,	9738.13,	
1511194725,	542,	1,	-19,	986,	3008.24,	9738.14,	
1511194726,	539,	2,	-21,	988,	3008.24,	9738.16,	
1511194727,	,	0,	-22,	989,	3008.24,	9738.17,	
1511194728,	517,	1,	-23,	988,	3008.24,	9738.18,	
1511194729,	504,	11,	-17,	984,	3008.24,	9738.19,	
1511194730,	,	2,	-19,	985,	3008.24,	9738.2,	
1511194731,	544,	2,	-20,	989,	3008.23,	9738.2,	
1511194732,	542,	2,	-22,	986,	3008.23,	9738.2,	
1511194733,	,	2,	-19,	986,	3008.22,	9738.19,	
1511194734,	554,	2,	-18,	985,	3008.22,	9738.18,	
1511194735,	538,	2,	-19,	985,	3008.21,	9738.17,	
1511194736,	,	2,	-19,	987,	3008.2,	9738.17,	
1511194737,	540,	2,	-19,	988,	3008.2,	9738.16,	
1511194738,	559,	4,	-20,	977,	3008.19,	9738.15,	
1511194739,	,	4,	-20,	984,	3008.18,	9738.14,	
1511194740,	572,	-1,	-18,	986,	3008.17,	9738.14,	
1511194741,	571,	3,	-20,	987,	3008.16,	9738.13,	
1511194742,	,	2,	-20,	982,	3008.15,	9738.13,	
1511194743,	528,	3,	-21,	989,	3008.14,	9738.12,	
1511194744,	528,	1,	-20,	988,	3008.13,	9738.13,	
1511194745,	,	3,	-17,	987,	3008.12,	9738.13,	
1511194746,	398,	3,	-18,	986,	3008.12,	9738.14,	
1511194747,	455,	3,	-18,	985,	3008.12,	9738.16,	
1511194748,	,	0,	-19,	987,	3008.12,	9738.17,	
1511194749,	429,	1,	-18,	985,	3008.13,	9738.18,	
1511194750,	436,	4,	-18,	986,	3008.14,	9738.19,	
1511194751,	,	2,	-17,	988,	3008.14,	9738.2,	
1511194752,	255,	4,	-17,	984,	3008.16,	9738.2,	
1511194753,	402,	4,	-20,	986,	3008.17,	9738.21,	
1511194754,	,	2,	-18,	987,	3008.18,	9738.22,	
1511194755,	535,	2,	-17,	984,	3008.18,	9738.22,	
1511194756,	468,	1,	-19,	987,	3008.19,	9738.23,	
1511194757,	,	2,	-18,	989,	3008.19,	9738.25,	
1511194758,	469,	-5,	-22,	991,	3008.19,	9738.26,	
1511194759,	7,	7,	-20,	986,	3008.19,	9738.27,	
1511194760,	,	2,	-17,	986,	3008.19,	9738.27,	
1511194761,	277,	1,	-22,	985,	3008.18,	9738.27,	
1511194762,	239,	4,	-18,	989,	3008.17,	9738.26,	
1511194763,	,	5,	-20,	988,	3008.16,	9738.26,	
1511194764,	479,	0,	-19,	985,	3008.16,	9738.25,	
1511194765,	447,	1,	-21,	989,	3008.15,	9738.25,	
1511194766,	,	3,	-20,	986,	3008.14,	9738.24,	
1511194767,	495,	3,	-18,	984,	3008.13,	9738.23,	
1511194768,	496,	1,	-20,	986,	3008.12,	9738.23,	
1511194769,	,	3,	-22,	984,	3008.11,	9738.22,	
1511194770,	520,	3,	-21,	984,	3008.1,	9738.21,	
1511194771,	508,	4,	-19,	985,	3008.09,	9738.21,	
1511194772,	,	-2,	-19,	988,	3008.08,	9738.21,	
1511194773,	534,	2,	-20,	987,	3008.07,	9738.21,	
1511194774,	538,	3,	-20,	985,	3008.06,	9738.21,	
1511194775,	,	3,	-20,	986,	3008.05,	9738.22,	
1511194776,	523,	0,	-20,	984,	3008.04,	9738.23,	
1511194777,	526,	2,	-22,	985,	3008.03,	9738.23,	
1511194778,	,	4,	-20,	985,	3008.02,	9738.25,	
1511194779,	528,	2,	-19,	989,	3008.01,	9738.26,	
1511194780,	526,	2,	-22,	983,	3008.01,	9738.28,	
1511194781,	,	2,	-18,	986,	3008.01,	9738.29,	
1511194782,	517,	3,	-20,	985,	3008.01,	9738.3,	
1511194783,	502,	2,	-19,	986,	3008.01,	9738.32,	
1511194784,	,	2,	-19,	987,	3008.01,	9738.32,	
1511194785,	399,	2,	-18,	985,	3008.02,	9738.34,	
1511194786,	521,	6,	-19,	973,	3008.02,	9738.34,	
1511194787,	,	1,	-19,	988,	3008.03,	9738.36,	
1511194788,	539,	2,	-19,	987,	3008.04,	9738.37,	
1511194789,	532,	2,	-18,	986,	3008.05,	9738.37,	
1511194790,	,	3,	-18,	988,	3008.07,	9738.39,	
1511194791,	535,	2,	-19,	986,	3008.08,	9738.39,	
1511194792,	524,	-82,	924,	450,	3008.09,	9738.4,	
1511194793,	,	82,	375,	1048,	3008.1,	9738.41,	
1511194794,	431,	6,	-19,	986,	3008.11,	9738.42,	
1511194795,	499,	3,	-19,	987,	3008.12,	9738.43,	
1511194796,	,	6,	-16,	984,	3008.13,	9738.44,	
1511194797,	469,	4,	-17,	985,	3008.13,	9738.45,	
1511194798,	376,	4,	-20,	986,	3008.13,	9738.47,	
1511194799,	,	2,	-20,	986,	3008.13,	9738.48,	
1511194800,	502,	4,	-23,	987,	3008.13,	9738.5,	
1511194801,	531,	9,	-20,	987,	3008.12,	9738.51,	
1511194802,	,	5,	-19,	985,	3008.11,	9738.53,	
1511194803,	531,	5,	-18,	989,	3008.11,	9738.54,	
1511194804,	511,	6,	-21,	985,	3008.1,	9738.55,	
1511194805,	,	5,	-19,	986,	3008.1,	9738.56,	
1511194806,	520,	5,	-21,	986,	3008.09,	9738.58,	
1511194807,	525,	3,	-19,	986,	3008.09,	9738.58,	
1511194808,	,	4,	-19,	982,	3008.08,	9738.59,	
1511194809,	513,	3,	-19,	988,	3008.08,	9738.6,	
1511194810,	515,	-1,	-19,	955,	3008.07,	9738.61,	
1511194811,	,	4,	-21,	984,	3008.06,	9738.61,	
1511194812,	520,	7,	-17,	984,	3008.06,	9738.61,	
1511194813,	529,	4,	-21,	984,	3008.05,	9738.6,	
1511194814,	,	4,	-18,	986,	3008.05,	9738.59,	
1511194815,	498,	3,	-19,	983,	3008.04,	9738.58,	
1511194816,	529,	8,	-27,	986,	3008.03,	9738.57,	
1511194817,	,	2,	-19,	989,	3008.03,	9738.56,	
1511194818,	532,	7,	-20,	987,	3008.02,	9738.55,	
1511194819,	534,	6,	-18,	986,	3008.01,	9738.54,	
1511194820,	,	11,	-19,	988,	3008.01,	9738.53,	
1511194821,	520,	2,	-20,	987,	3008.01,	9738.52,	
1511194822,	484,	5,	-20,	982,	3007.99,	9738.5,	
1511194823,	,	7,	-20,	987,	3007.98,	9738.49,	
1511194824,	523,	6,	-19,	988,	3007.97,	9738.47,	
1511194825,	516,	5,	-18,	986,	3007.96,	9738.46,	
1511194826,	,	5,	-20,	987,	3007.96,	9738.45,	
1511194827,	495,	4,	-17,	987,	3007.95,	9738.44,	
1511194828,	530,	2,	-22,	987,	3007.93,	9738.43,	
1511194829,	,	4,	-17,	986,	3007.92,	9738.41,	
1511194830,	527,	5,	-14,	982,	3007.92,	9738.4,	
1511194831,	521,	5,	-18,	986,	3007.91,	9738.39,	
1511194832,	,	5,	-18,	987,	3007.9,	9738.38,	
1511194833,	527,	9,	-15,	985,	3007.89,	9738.36,	
1511194834,	527,	9,	-22,	988,	3007.89,	9738.36,	
1511194835,	,	4,	-19,	986,	3007.88,	9738.34,	
1511194836,	507,	5,	-18,	984,	3007.86,	9738.32,	
1511194837,	501,	6,	-21,	986,	3007.85,	9738.31,	
1511194838,	,	5,	-19,	990,	3007.84,	9738.29,	
1511194839,	474,	3,	-18,	983,	3007.84,	9738.29,	
1511194840,	480,	5,	-18,	988,	3007.83,	9738.27,	
1511194841,	,	4,	-19,	988,	3007.82,	9738.26,	
1511194842,	375,	3,	-18,	987,	3007.81,	9738.25,	
1511194843,	355,	4,	-18,	984,	3007.81,	9738.24,	
1511194844,	,	3,	-20,	987,	3007.81,	9738.24,	
1511194845,	495,	4,	-18,	986,	3007.81,	9738.23,	
1511194846,	494,	4,	-17,	984,	3007.8,	9738.22,	
1511194847,	,	4,	-18,	985,	3007.8,	9738.22,	
1511194848,	475,	4,	-21,	987,	3007.8,	9738.22,	
1511194849,	321,	5,	-16,	985,	3007.8,	9738.21,	
1511194850,	,	6,	-18,	986,	3007.8,	9738.21,	
1511194851,	478,	7,	-19,	985,	3007.8,	9738.2,	
1511194852,	506,	8,	-19,	985,	3007.81,	9738.2,	
1511194853,	,	3,	-19,	985,	3007.81,	9738.2,	
1511194854,	516,	5,	-19,	985,	3007.81,	9738.2,	
1511194855,	523,	3,	-17,	988,	3007.82,	9738.21,	
1511194856,	,	5,	-18,	989,	3007.83,	9738.21,	
1511194857,	524,	3,	-17,	985,	3007.85,	9738.22,	
1511194858,	524,	3,	-18,	988,	3007.86,	9738.22,	
1511194859,	,	3,	-21,	989,	3007.88,	9738.23,	
1511194860,	525,	3,	-18,	984,	3007.89,	9738.24,	
1511194861,	494,	5,	-20,	986,	3007.9,	9738.24,	
1511194862,	,	7,	-21,	988,	3007.93,	9738.24,	
1511194863,	518,	2,	-20,	985,	3007.94,	9738.23,	
1511194864,	519,	5,	-19,	986,	3007.95,	9738.22,	
1511194865,	,	10,	-17,	984,	3007.96,	9738.22,	
1511194866,	524,	5,	-19,	985,	3007.97,	9738.2,	
1511194867,	524,	1,	-18,	978,	3007.98,	9738.19,	
1511194868,	,	9,	-18,	985,	3007.98,	9738.18,	
1511194869,	518,	5,	-20,	984,	3007.99,	9738.17,	
1511194870,	522,	6,	-19,	987,	3007.99,	9738.15,	
1511194871,	,	6,	-19,	986,	3007.99,	9738.14,	
1511194872,	510,	4,	-21,	987,	3008.01,	9738.12,	
1511194873,	482,	4,	-19,	987,	3008.02,	9738.11,	
1511194874,	,	6,	-17,	984,	3008.02,	9738.11,	
1511194875,	500,	5,	-19,	987,	3008.03,	9738.1,	
1511194876,	529,	6,	-18,	982,	3008.04,	9738.09,	
1511194877,	,	5,	-17,	986,	3008.05,	9738.08,	
1511194878,	532,	0,	-17,	987,	3008.06,	9738.08,	
1511194879,	538,	6,	-20,	987,	3008.06,	9738.06,	
1511194880,	,	5,	-19,	987,	3008.07,	9738.05,	
1511194881,	533,	6,	-14,	984,	3008.08,	9738.04,	
1511194882,	522,	6,	-24,	985,	3008.09,	9738.03,	
1511194883,	,	7,	-15,	987,	3008.1,	9738.02,	
1511194884,	523,	4,	-17,	987,	3008.11,	9738.02,	
1511194885,	522,	6,	-19,	985,	3008.13,	9738.01,	
1511194886,	,	7,	-17,	984,	3008.14,	9738.01,	
1511194887,	546,	3,	-21,	983,	3008.15,	9737.99,	
1511194888,	541,	6,	-18,	985,	3008.15,	9737.99,	
1511194889,	,	3,	-19,	987,	3008.16,	9737.98,	
1511194890,	525,	5,	-19,	988,	3008.17,	9737.97,	
1511194891,	542,	4,	-18,	986,	3008.17,	9737.96,	
1511194892,	,	7,	-20,	986,	3008.17,	9737.95,	
1511194893,	527,	6,	-19,	987,	3008.17,	9737.93,	
1511194894,	523,	6,	-16,	986,	3008.17,	9737.92,	
1511194895,	,	5,	-18,	986,	3008.16,	9737.9,	
1511194896,	535,	5,	-18,	986,	3008.16,	9737.9,	
1511194897,	540,	6,	-20,	987,	3008.16,	9737.88,	
1511194898,	,	6,	-17,	987,	3008.15,	9737.87,	
1511194899,	523,	6,	-19,	987,	3008.15,	9737.86,	
1511194900,	547,	6,	-18,	986,	3008.15,	9737.85,	
1511194901,	,	4,	-19,	988,	3008.16,	9737.84,	
1511194902,	555,	5,	-17,	986,	3008.17,	9737.83,	
1511194903,	559,	5,	-19,	985,	3008.18,	9737.82,	
1511194904,	,	4,	-19,	986,	3008.18,	9737.81,	
1511194905,	551,	4,	-18,	986,	3008.19,	9737.8,	
1511194906,	528,	4,	-21,	985,	3008.2,	9737.79,	
1511194907,	,	5,	-19,	985,	3008.2,	9737.78,	
1511194908,	535,	5,	-16,	986,	3008.2,	9737.77,	
1511194909,	537,	6,	-17,	987,	3008.2,	9737.76,	
1511194910,	,	6,	-17,	988,	3008.19,	9737.75,	
1511194911,	536,	4,	-18,	986,	3008.18,	9737.74,	
1511194912,	534,	5,	-15,	986,	3008.17,	9737.74,	
1511194913,	,	5,	-19,	987,	3008.17,	9737.73,	
1511194914,	536,	6,	-18,	986,	3008.17,	9737.72,	
1511194915,	513,	6,	-19,	985,	3008.17,	9737.71,	
1511194916,	,	6,	-18,	989,	3008.17,	9737.7,	
1511194917,	559,	4,	-19,	987,	3008.18,	9737.68,	
1511194918,	521,	5,	-18,	985,	3008.18,	9737.67,	
1511194919,	,	6,	-20,	985,	3008.18,	9737.66,	
1511194920,	531,	4,	-16,	985,	3008.18,	9737.64,	
1511194921,	526,	6,	-18,	986,	3008.19,	9737.62,	
1511194922,	,	5,	-18,	986,	3008.19,	9737.62,	
1511194923,	509,	6,	-18,	984,	3008.2,	9737.6,	
1511194924,	505,	4,	-18,	986,	3008.21,	9737.58,	
1511194925,	,	5,	-18,	986,	3008.23,	9737.56,	
1511194926,	501,	4,	-17,	986,	3008.24,	9737.56,	
1511194927,	500,	5,	-17,	985,	3008.25,	9737.54,	
1511194928,	,	6,	-19,	985,	3008.27,	9737.53,	
1511194929,	534,	5,	-19,	987,	3008.28,	9737.52,	
1511194930,	527,	6,	-21,	985,	3008.29,	9737.51,	
1511194931,	,	6,	-18,	984,	3008.3,	9737.5,	
1511194932,	544,	3,	-18,	983,	3008.31,	9737.49,	
1511194933,	546,	5,	-19,	987,	3008.32,	9737.48,	
1511194934,	,	6,	-17,	984,	3008.33,	9737.47,	
1511194935,	506,	5,	-18,	988,	3008.34,	9737.47,	
1511194936,	473,	4,	-18,	985,	3008.34,	9737.47,	
1511194937,	,	6,	-18,	985,	3008.36,	9737.47,	
1511194938,	548,	4,	-18,	987,	3008.37,	9737.47,	
1511194939,	549,	6,	-18,	985,	3008.37,	9737.48,	
1511194940,	,	5,	-19,	987,	3008.37,	9737.49,	
1511194941,	526,	4,	-18,	987,	3008.37,	9737.5,	
1511194942,	552,	5,	-20,	985,	3008.37,	9737.51,	
1511194943,	,	6,	-18,	985,	3008.36,	9737.53,	
1511194944,	530,	5,	-17,	988,	3008.36,	9737.54,	
1511194945,	549,	5,	-19,	986,	3008.36,	9737.55,	
1511194946,	,	4,	-18,	984,	3008.35,	9737.57,	
1511194947,	561,	5,	-18,	987,	3008.34,	9737.6,	
1511194948,	552,	5,	-17,	983,	3008.34,	9737.61,	
1511194949,	,	4,	-19,	984,	3008.34,	9737.63,	
1511194950,	557,	8,	-19,	985,	3008.33,	9737.64,	
1511194951,	547,	4,	-18,	987,	3008.33,	9737.66,	
1511194952,	,	7,	-18,	986,	3008.32,	9737.67,	
1511194953,	553,	5,	-17,	986,	3008.32,	9737.68,	
1511194954,	545,	4,	-19,	986,	3008.32,	9737.7,	
1511194955,	,	7,	-17,	985,	3008.31,	9737.71,	
1511194956,	487,	4,	-19,	987,	3008.31,	9737.72,	
1511194957,	473,	5,	-17,	985,	3008.31,	9737.73,	
1511194958,	,	6,	-17,	984,	3008.31,	9737.75,	
1511194959,	463,	4,	-18,	985,	3008.3,	9737.75,	
1511194960,	522,	3,	-17,	986,	3008.3,	9737.77,	
1511194961,	,	4,	-15,	985,	3008.3,	9737.78,	
1511194962,	375,	2,	-19,	986,	3008.3,	9737.79,	
1511194963,	510,	5,	-17,	988,	3008.3,	9737.81,	
1511194964,	,	5,	-16,	985,	3008.29,	9737.81,	
1511194965,	527,	5,	-18,	985,	3008.29,	9737.84,	
1511194966,	506,	4,	-20,	986,	3008.29,	9737.85,	
1511194967,	,	6,	-19,	987,	3008.28,	9737.87,	
1511194968,	485,	5,	-17,	987,	3008.28,	9737.9,	
1511194969,	453,	4,	-21,	1030,	3008.28,	9737.92,	
1511194970,	,	5,	-18,	988,	3008.27,	9737.92,	
1511194971,	503,	,	,	,	3008.27,	9737.94,	
1511194972,	,	6,	-19,	986,	,	,	
1511194976,	532,	2,	-20,	990,	3008.26,	9738.03,	
1511194976,	532,	2,	-20,	990,	3008.26,	9738.03,	
1511194977,	536,	6,	-16,	985,	3008.26,	9738.04,	
1511194977,	536,	6,	-16,	985,	3008.26,	9738.04,	
1511194978,	495,	4,	-19,	989,	3008.25,	9738.06,	
1511194979,	498,	5,	-20,	984,	3008.25,	9738.07,	
1511194979,	498,	5,	-20,	984,	3008.25,	9738.07,	
1511194980,	491,	6,	-18,	986,	3008.25,	9738.09,	
1511194980,	491,	6,	-18,	986,	3008.25,	9738.09,	
1511194981,	514,	6,	-17,	987,	3008.25,	9738.11,	
1511194982,	521,	5,	-19,	987,	3008.25,	9738.11,	
1511194982,	521,	5,	-19,	987,	3008.25,	9738.11,	
1511194983,	518,	5,	-18,	983,	3008.25,	9738.12,	
1511194983,	518,	5,	-18,	983,	3008.25,	9738.12,	
1511194984,	535,	5,	-17,	988,	3008.25,	9738.14,	
1511194985,	541,	5,	-16,	989,	3008.25,	9738.15,	
1511194985,	541,	5,	-16,	989,	3008.25,	9738.15,	
1511194986,	536,	3,	-19,	986,	3008.24,	9738.17,	
1511194986,	536,	3,	-19,	986,	3008.24,	9738.17,	
1511194987,	537,	6,	-21,	986,	3008.24,	9738.18,	
1511194988,	541,	6,	-18,	986,	3008.24,	9738.19,	
1511194988,	541,	6,	-18,	986,	3008.24,	9738.19,	
1511194989,	540,	5,	-17,	985,	3008.23,	9738.2,	
1511194989,	540,	5,	-17,	985,	3008.23,	9738.2,	
1511194990,	536,	4,	-17,	986,	3008.22,	9738.21,	
1511194991,	533,	4,	-19,	986,	3008.22,	9738.2,	
1511194991,	533,	4,	-19,	986,	3008.22,	9738.2,	
1511194992,	538,	6,	-20,	986,	3008.21,	9738.2,	
1511194992,	538,	6,	-20,	986,	3008.21,	9738.2,	
1511194993,	543,	7,	-17,	983,	3008.2,	9738.19,	
1511194994,	542,	5,	-20,	985,	3008.19,	9738.17,	
1511194994,	542,	5,	-20,	985,	3008.19,	9738.17,	
1511194995,	537,	4,	-18,	983,	3008.18,	9738.16,	
1511194995,	537,	4,	-18,	983,	3008.18,	9738.16,	
1511194996,	554,	5,	-19,	985,	3008.18,	9738.16,	
1511194997,	563,	5,	-19,	985,	3008.17,	9738.15,	
1511194997,	563,	5,	-19,	985,	3008.17,	9738.15,	
1511194998,	556,	4,	-21,	985,	3008.16,	9738.14,	
1511194998,	556,	4,	-21,	985,	3008.16,	9738.14,	
1511194999,	554,	3,	-19,	984,	3008.14,	9738.13,	
1511195000,	565,	6,	-18,	988,	3008.13,	9738.13,	
1511195000,	565,	6,	-18,	988,	3008.13,	9738.13,	
1511195001,	553,	6,	-18,	987,	3008.13,	9738.13,	
1511195001,	553,	6,	-18,	987,	3008.13,	9738.13,	
1511195002,	563,	4,	-18,	986,	3008.13,	9738.14,	
1511195003,	556,	5,	-18,	987,	3008.13,	9738.16,	
1511195003,	556,	5,	-18,	987,	3008.13,	9738.16,	
1511195004,	540,	4,	-18,	988,	3008.13,	9738.17,	
1511195004,	540,	4,	-18,	988,	3008.13,	9738.17,	
1511195005,	537,	5,	-19,	987,	3008.14,	9738.19,	
1511195006,	545,	5,	-18,	987,	3008.14,	9738.19,	
1511195006,	545,	5,	-18,	987,	3008.14,	9738.19,	
1511195007,	545,	5,	-15,	985,	3008.15,	9738.19,	
1511195007,	545,	5,	-15,	985,	3008.15,	9738.19,	
1511195008,	521,	5,	-18,	987,	3008.16,	9738.2,	
1511195009,	480,	4,	-19,	986,	3008.17,	9738.21,	
1511195009,	480,	4,	-19,	986,	3008.17,	9738.21,	
1511195010,	491,	3,	-17,	986,	3008.18,	9738.22,	
1511195010,	491,	3,	-17,	986,	3008.18,	9738.22,	
1511195011,	500,	7,	-17,	983,	3008.19,	9738.23,	
1511195012,	523,	4,	-18,	986,	3008.19,	9738.24,	
1511195012,	523,	4,	-18,	986,	3008.19,	9738.24,	
1511195013,	532,	3,	-18,	984,	3008.2,	9738.26,	
1511195013,	532,	3,	-18,	984,	3008.2,	9738.26,	
1511195014,	534,	6,	-18,	986,	3008.19,	9738.27,	
1511195015,	517,	7,	-18,	985,	3008.19,	9738.27,	
1511195015,	517,	7,	-18,	985,	3008.19,	9738.27,	
1511195016,	516,	4,	-18,	983,	3008.18,	9738.27,	
1511195016,	516,	4,	-18,	983,	3008.18,	9738.27,	
1511195017,	507,	5,	-18,	985,	3008.17,	9738.27,	
1511195018,	501,	5,	-21,	985,	3008.16,	9738.27,	
1511195018,	501,	5,	-21,	985,	3008.16,	9738.27,	
1511195019,	485,	5,	-19,	987,	3008.15,	9738.26,	
1511195019,	485,	5,	-19,	987,	3008.15,	9738.26,	
1511195020,	504,	5,	-18,	986,	3008.14,	9738.25,	
1511195021,	465,	6,	-19,	985,	3008.13,	9738.24,	
1511195021,	465,	6,	-19,	985,	3008.13,	9738.24,	
1511195022,	506,	5,	-18,	987,	3008.12,	9738.23,	
1511195022,	506,	5,	-18,	987,	3008.12,	9738.23,	
1511195023,	528,	4,	-16,	987,	3008.12,	9738.22,	
1511195024,	520,	6,	-18,	989,	3008.1,	9738.22,	
1511195024,	520,	6,	-18,	989,	3008.1,	9738.22,	
1511195025,	505,	4,	-17,	990,	3008.09,	9738.21,	
1511195025,	505,	4,	-17,	990,	3008.09,	9738.21,	
1511195026,	512,	3,	-19,	986,	3008.08,	9738.21,	
1511195027,	513,	4,	-18,	985,	3008.07,	9738.21,	
1511195027,	513,	4,	-18,	985,	3008.07,	9738.21,	
1511195028,	545,	5,	-17,	985,	3008.06,	9738.22,	
1511195028,	545,	5,	-17,	985,	3008.06,	9738.22,	
1511195029,	525,	5,	-20,	984,	3008.04,	9738.22,	
1511195030,	546,	6,	-18,	984,	3008.03,	9738.24,	
1511195030,	546,	6,	-18,	984,	3008.03,	9738.24,	
1511195031,	540,	5,	-17,	983,	3008.02,	9738.25,	
1511195031,	540,	5,	-17,	983,	3008.02,	9738.25,	
1511195032,	535,	5,	-19,	986,	3008.02,	9738.26,	
1511195033,	538,	6,	-19,	986,	3008.02,	9738.27,	
1511195033,	538,	6,	-19,	986,	3008.02,	9738.27,	
1511195034,	554,	6,	-20,	986,	3008.02,	9738.29,	
1511195034,	554,	6,	-20,	986,	3008.02,	9738.29,	
1511195035,	547,	5,	-21,	986,	3008.02,	9738.31,	
1511195036,	544,	6,	-15,	988,	3008.02,	9738.31,	
1511195036,	544,	6,	-15,	988,	3008.02,	9738.31,	
1511195037,	549,	5,	-18,	986,	3008.02,	9738.33,	
1511195037,	549,	5,	-18,	986,	3008.02,	9738.33,	
1511195038,	551,	5,	-18,	987,	3008.03,	9738.34,	
1511195039,	544,	7,	-16,	987,	3008.04,	9738.36,	
1511195039,	544,	7,	-16,	987,	3008.04,	9738.36,	
1511195040,	543,	7,	-19,	985,	3008.05,	9738.37,	
1511195040,	543,	7,	-19,	985,	3008.05,	9738.37,	
1511195041,	546,	1,	-19,	985,	3008.05,	9738.37,	
1511195042,	556,	12,	-19,	987,	3008.07,	9738.38,	
1511195042,	556,	12,	-19,	987,	3008.07,	9738.38,	
1511195043,	551,	5,	-18,	987,	3008.08,	9738.39,	
1511195043,	551,	5,	-18,	987,	3008.08,	9738.39,	
1511195044,	546,	8,	-19,	986,	3008.09,	9738.4,	
1511195045,	542,	-1,	-19,	986,	3008.1,	9738.41,	
