Time Since Start (5s)	InfluxDB					Grafana					Python				
	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM
59	824936	86416	11360	0.8	9.1	909028	27944	14760	0.4	3	16812	13112	6252	1.6	1.4
60	824936	86416	11360	3	9.1	909028	27944	14760	0.2	3	16812	13112	6252	1.2	1.4
61	824936	86416	11360	154.4	9.1	909028	27944	14760	1.6	3	16812	13112	6252	1.6	1.4
62	824936	86416	11360	264.2	9.1	909028	27944	14760	2	3	16812	13112	6252	1.6	1.4
63	824936	86416	11360	49	9.1	909028	27944	14760	0.6	3	16812	13112	6252	1.4	1.4
64	824936	86416	11360	3	9.1	909028	27944	14760	0.4	3	16812	13112	6252	1.6	1.4
65	824936	86416	11360	1	9.1	909028	27944	14760	0.2	3	16812	13112	6252	1.4	1.4
66	824936	86416	11360	2.8	9.1	909028	27944	14760	0.4	3	16812	13112	6252	1.6	1.4
67	824936	87732	11360	280.8	9.3	909028	27944	14760	2.6	3	16812	13112	6252	1.6	1.4
68	824936	90364	11360	181	9.6	909028	27944	14760	2.6	3	16812	13112	6252	1.2	1.4
69	824936	90364	11360	1	9.6	909028	27944	14760	0.2	3	16812	13112	6252	1.6	1.4
70	824936	91844	11544	192.9	9.7	909028	27944	14760	2.4	3	16812	13112	6252	1.6	1.4
71	824936	91844	11544	140.7	9.7	909028	27944	14760	1.4	3	16812	13112	6252	1.6	1.4
72	824936	92200	11664	342.5	9.8	909028	27944	14760	2.2	3	16812	13112	6252	1.6	1.4
73	824936	99880	12012	338.4	10.6	909028	27944	14760	3.8	3	16812	13112	6252	1.4	1.4
74	824936	99880	12012	62.7	10.6	909028	27944	14760	0.8	3	16812	13112	6252	1.6	1.4
75	824936	99880	12012	43.5	10.6	909028	27944	14760	2	3	16812	13112	6252	1.6	1.4
76	824936	99880	12012	3	10.6	909028	27944	14760	0.4	3	16812	13112	6252	1.4	1.4
77	824936	99880	12012	111.3	10.6	909028	28288	14892	3	3	16812	13112	6252	1.4	1.4
78	824936	99880	12012	271.3	10.6	909028	28288	14892	1.6	3	16812	13112	6252	1.6	1.4
79	824936	99880	12012	207.3	10.6	909028	28288	14892	2.2	3	16812	13112	6252	1.6	1.4
80	824936	99880	12012	246	10.6	909028	28288	14892	2	3	16812	13112	6252	1.8	1.4
81	824936	99880	12012	18.8	10.6	909028	28288	14892	0.6	3	16812	13112	6252	1.4	1.4
82	824936	99880	12012	3	10.6	909028	28288	14892	0.2	3	16812	13112	6252	1.2	1.4
83	824936	99880	12012	116.3	10.6	909028	28288	14892	1.2	3	16812	13112	6252	1.6	1.4
84	824936	99880	12012	51.1	10.6	909028	28288	14892	0.8	3	16812	13112	6252	1.6	1.4
85	824936	99880	12012	209	10.6	909028	28288	14892	4.4	3	16812	13112	6252	1.4	1.4
86	824936	98856	12012	239	10.5	909028	28288	14892	1.8	3	16812	13112	6252	1.6	1.4
87	824936	98856	12012	180.5	10.5	909028	28288	14892	3.4	3	16812	13112	6252	1.4	1.4
88	824936	98856	12012	42.5	10.5	909028	28288	14892	0.8	3	16812	13112	6252	1.6	1.4
89	824936	98856	12012	132.2	10.5	909028	28288	14892	1.4	3	16812	13112	6252	1.6	1.4
90	824936	98856	12012	42.6	10.5	909028	28288	14892	0.6	3	16812	13112	6252	1.6	1.4
91	824936	98856	12012	224.6	10.5	909028	28288	14892	2.4	3	16812	13112	6252	1.6	1.4
92	824936	98856	12012	226.9	10.5	909028	28288	14892	1.4	3	16812	13112	6252	1.6	1.4
93	824936	98856	12012	186.3	10.5	909028	28288	14892	4.4	3	16812	13112	6252	1.6	1.4
94	824936	98856	12012	36.1	10.5	909028	28288	14892	0.8	3	16812	13112	6252	1.4	1.4
95	824936	98856	12012	286.3	10.5	909028	28288	14892	4.6	3	16812	13112	6252	1.6	1.4
96	824936	98856	12012	150.7	10.5	909028	28288	14892	3.7	3	16812	13112	6252	1.6	1.4
97	824936	98856	12012	342.9	10.5	909028	28288	14892	3.4	3	16812	13112	6252	1.4	1.4
98	824936	98856	12012	228.3	10.5	909028	28288	14892	1.4	3	16812	13112	6252	1.6	1.4
99	824936	98856	12012	192.2	10.5	909028	28288	14892	1.6	3	16812	13112	6252	1.8	1.4
100	824936	98856	12012	32.5	10.5	909028	28288	14892	2.2	3	16812	13112	6252	1.4	1.4
101	824936	98856	12012	129.2	10.5	909028	28288	14892	4.8	3	16812	13112	6252	1.4	1.4
102	824936	98856	12012	26.4	10.5	909028	28288	14892	1.4	3	16812	13112	6252	1.6	1.4
103	824936	98856	12012	318.9	10.5	909028	31508	14952	68.2	3.3	16812	13112	6252	1.2	1.4
104	824936	106772	12012	382.9	11.3	909028	31508	14952	6.1	3.3	16812	13112	6252	1.8	1.4
105	824936	117596	12012	380.7	12.4	909028	31508	14952	8.3	3.3	16812	13112	6252	1.4	1.4
106	824936	126144	12016	304.6	13.3	909028	31508	14952	20	3.3	16812	13112	6252	1.6	1.4
107	824936	126144	12016	15.3	13.3	909028	31508	14952	0.4	3.3	16812	13112	6252	1.6	1.4
108	824936	126144	12016	41.9	13.3	909028	31508	14952	1.2	3.3	16812	13112	6252	1.6	1.4
109	824936	126144	12016	345.2	13.3	909028	31796	15020	5.4	3.4	16812	13112	6252	1.4	1.4
110	824936	126144	12016	387.4	13.3	909028	31796	15020	2.4	3.4	16812	13112	6252	1.6	1.4
111	824936	126144	12016	385.6	13.3	909028	31796	15020	2.8	3.4	16812	13112	6252	1.4	1.4
112	824936	126144	12016	162.5	13.3	909028	31796	15020	4.2	3.4	16812	13112	6252	1.6	1.4
113	824936	126144	12016	77.8	13.3	909028	31796	15020	23.4	3.4	16812	13112	6252	1.6	1.4
114	824936	126144	12016	210.7	13.3	917220	31796	15020	5.6	3.4	16812	13112	6252	1.6	1.4
115	824936	126144	12016	382.8	13.3	917220	31796	15020	4.6	3.4	16812	13112	6252	1.6	1.4
116	824936	126144	12016	389.9	13.3	917220	31796	15020	2.2	3.4	16812	13112	6252	1.4	1.4
117	824936	126144	12016	271.9	13.3	917220	31796	15020	2.4	3.4	16812	13112	6252	1.6	1.4
118	824936	126144	12016	103.4	13.3	917220	31796	15020	1.4	3.4	16812	13112	6252	1.8	1.4
119	824936	126144	12016	103	13.3	917220	31796	15020	1.4	3.4	16812	13112	6252	1.2	1.4
120	824936	126144	12016	197.6	13.3	917220	31796	15020	2.6	3.4	16812	13112	6252	1.6	1.4
121	824936	126144	12016	384.8	13.3	917220	31796	15020	5	3.4	16812	13112	6252	1.4	1.4
122	824936	126144	12016	389.7	13.3	917220	31796	15020	2.4	3.4	16812	13112	6252	1.6	1.4
123	824936	126144	12016	228.3	13.3	917220	31796	15020	2.4	3.4	16812	13112	6252	1.6	1.4
124	824936	126144	12016	2.8	13.3	917220	31796	15020	0.4	3.4	16812	13112	6252	1.4	1.4
125	824936	126144	12016	115.3	13.3	917220	31796	15020	2.8	3.4	16812	13112	6252	1.6	1.4
126	824936	126144	12016	219.2	13.3	917220	31796	15020	3	3.4	16812	13112	6252	1.6	1.4
127	824936	126144	12016	379.8	13.3	917220	31796	15020	8.7	3.4	16812	13112	6252	1.6	1.4
128	824936	143220	12016	380.6	15.1	917220	31796	15020	10.5	3.4	16812	13112	6252	1.2	1.4
129	825960	163468	12844	386.3	17.3	917220	31796	15020	6.9	3.4	16812	13112	6252	1.6	1.4
130	826408	185108	12844	389.9	19.6	917220	31796	15020	5.2	3.4	16812	13112	6252	1.2	1.4
131	832680	213884	12844	390.5	22.6	917220	31796	15020	5.2	3.4	16812	13112	6252	1.4	1.4
132	833064	228168	12844	387.5	24.1	917220	31796	15020	6.3	3.4	16812	13112	6252	1.2	1.4
133	833832	240616	12844	386.5	25.4	917220	31796	15020	7.1	3.4	16812	13112	6252	0.8	1.4
134	833960	249652	12844	383.7	26.4	917220	31796	15020	8.5	3.4	16812	13112	6252	1.4	1.4
135	834088	255280	12844	384.2	27	917220	31796	15020	7.7	3.4	16812	13112	6252	1.4	1.4
136	834088	258384	12844	384.5	27.3	917220	31796	15020	7.9	3.4	16812	13112	6252	1.2	1.4
137	834088	258588	12844	383.2	27.3	917220	31796	15020	9.9	3.4	16812	13112	6252	1.4	1.4
138	834088	258588	12844	382.4	27.3	917220	31796	15020	7.3	3.4	16812	13112	6252	1.4	1.4
139	834088	258588	12844	381	27.3	917220	31796	15020	8.9	3.4	16812	13112	6252	1.6	1.4
140	834088	258588	12844	379.6	27.3	917220	31796	15020	8.9	3.4	16812	13112	6252	1.2	1.4
141	834088	258588	12844	385.9	27.3	917220	31796	15020	6.7	3.4	16812	13112	6252	1.2	1.4
142	834088	258588	12844	386.7	27.3	917220	31796	15020	6	3.4	16812	13112	6252	1.4	1.4
143	834088	258588	12844	376.8	27.3	917220	31796	15020	8.5	3.4	16812	13112	6252	1.4	1.4
144	834088	258588	12844	382.6	27.3	917220	32140	15020	6.7	3.4	16812	13112	6252	1.4	1.4
145	834088	258588	12844	382.6	27.3	917220	32140	15020	7.1	3.4	16812	13112	6252	1.2	1.4
146	834088	258588	12844	389.8	27.3	917220	32140	15020	2.4	3.4	16812	13112	6252	1.6	1.4
147	834088	258588	12844	140.8	27.3	917220	32140	15020	2	3.4	16812	13112	6252	1.4	1.4
148	834088	258588	12844	182	27.3	917220	32140	15020	1.2	3.4	16812	13112	6252	1.6	1.4
149	834088	258588	12844	3	27.3	917220	32140	15020	0.2	3.4	16812	13112	6252	1.4	1.4
150	834088	258588	12844	191.3	27.3	917220	32140	15020	1.6	3.4	16812	13112	6252	1.4	1.4
151	834088	258588	12844	224.4	27.3	917220	32140	15020	2.4	3.4	16812	13112	6252	1.6	1.4
152	834088	258588	12844	58.2	27.3	917220	32140	15020	5	3.4	16812	13112	6252	1.6	1.4
153	834088	258588	12844	48	27.3	917220	32140	15020	7.3	3.4	16812	13112	6252	1.4	1.4
154	834088	258588	12844	6.2	27.3	917220	32140	15020	1.4	3.4	16812	13112	6252	1	1.4
155	834088	258588	12844	9.7	27.3	917220	32140	15020	0.2	3.4	16812	13112	6252	1.6	1.4
156	834088	258588	12844	1	27.3	917220	32140	15020	0.4	3.4	16812	13112	6252	1.6	1.4
157	834088	258588	12844	202.2	27.3	917220	32140	15020	1.6	3.4	16812	13112	6252	1.6	1.4
158	834088	258588	12844	21.8	27.3	917220	32140	15020	0.6	3.4	16812	13112	6252	1.6	1.4
159	834088	258588	12844	3	27.3	917220	32140	15020	0.2	3.4	16812	13112	6252	1.4	1.4
160	834088	258588	12844	1	27.3	917220	32140	15020	0.2	3.4	16812	13112	6252	1.6	1.4
161	834088	258588	12844	3	27.3	917220	32140	15020	0.4	3.4	16812	13112	6252	1.4	1.4
162	834088	258588	12844	1	27.3	917220	32140	15020	0.2	3.4	16812	13112	6252	1.6	1.4
163	834088	258588	12844	208.6	27.3	917220	32140	15020	2	3.4	16812	13112	6252	1.2	1.4
164	834088	258588	12844	19	27.3	917220	32140	15020	0.6	3.4	16812	13112	6252	1.6	1.4
165	834088	258588	12844	2.4	27.3	917220	32140	15020	0.4	3.4	16812	13112	6252	1.2	1.4
166	834088	258588	12844	1	27.3	917220	32140	15020	0.2	3.4	16812	13112	6252	1.6	1.4
167	834088	258588	12844	3	27.3	917220	32140	15020	0.4	3.4	16812	13112	6252	1.4	1.4
168	834088	258588	12844	1.2	27.3	917220	32140	15020	0.2	3.4	16812	13112	6252	1.6	1.4
169	834088	258588	12844	208.2	27.3	917220	32140	15020	3.8	3.4	16812	13112	6252	1.2	1.4
170	834088	258588	12844	12.1	27.3	917220	32140	15020	0.4	3.4	16812	13112	6252	1.4	1.4
171	834088	258588	12844	2.6	27.3	917220	32140	15020	0.2	3.4	16812	13112	6252	1.4	1.4
172	834088	258588	12844	1	27.3	917220	32140	15020	0.4	3.4	16812	13112	6252	1.6	1.4
