TIME+	InfluxDB					Grafana				
	VIRT	RES		%CPU	%MEM	VIRT	RES		%CPU	%MEM
50:39.9	810924	75964	11188	2	8	925480	27208	15212	0.2	2.9
50:39.9	810924	75964	11188	0.2	8	925480	27208	15212	0.4	2.9
50:40.0	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:40.0	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:40.1	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:40.2	810924	75964	11188	0.4	8	925480	27208	15212	0.2	2.9
50:40.3	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:40.3	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:40.4	810924	75964	11188	2	8	925480	27208	15212	0.2	2.9
50:40.4	810924	75964	11188	0.2	8	925480	27208	15212	0.4	2.9
50:40.5	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:40.5	810924	75964	11188	0.4	8	925480	27208	15212	0.4	2.9
50:40.6	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:40.6	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:40.7	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:40.7	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:40.8	810924	75964	11188	2	8	925480	27208	15212	0.2	2.9
50:40.8	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:42.2	810924	75964	11188	27.4	8	925480	27208	15212	1.8	2.9
50:42.2	810924	75964	11188	0.2	8	925480	27208	15212	0.4	2.9
50:42.3	810924	75964	11188	2	8	925480	27208	15212	0.2	2.9
50:42.3	810924	75964	11188	0.2	8	925480	27208	15212	0.4	2.9
50:42.4	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:42.4	810924	75964	11188	0.4	8	925480	27208	15212	0.4	2.9
50:42.5	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:42.5	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:42.6	810924	75964	11188	2	8	925480	27208	15212	0.4	2.9
50:42.6	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:42.7	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:42.7	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:42.8	810924	75964	11188	2	8	925480	27208	15212	0.4	2.9
50:42.8	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:42.9	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:42.9	810924	75964	11188	0.4	8	925480	27208	15212	0.2	2.9
50:43.0	810924	75964	11188	1.6	8	925480	27208	15212	0.2	2.9
50:43.0	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:43.1	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:43.1	810924	75964	11188	0.4	8	925480	27208	15212	0.2	2.9
50:43.2	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:43.2	810924	75964	11188	0.2	8	925480	27208	15212	0.4	2.9
50:43.3	810924	75964	11188	2	8	925480	27208	15212	0.2	2.9
50:43.3	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:44.6	810924	75964	11188	25	8	925480	27208	15212	1.8	2.9
50:44.6	810924	75964	11188	0.4	8	925480	27208	15212	0.4	2.9
50:44.7	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:44.7	810924	75964	11188	0.2	8	925480	27208	15212	0.4	2.9
50:44.8	810924	75964	11188	2	8	925480	27208	15212	0.2	2.9
50:44.8	810924	75964	11188	0.2	8	925480	27208	15212	0.4	2.9
50:44.9	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:44.9	810924	75964	11188	0.4	8	925480	27208	15212	0.2	2.9
50:45.0	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:45.0	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:45.1	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:45.1	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:45.2	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:45.2	810924	75964	11188	0.4	8	925480	27208	15212	0.2	2.9
50:45.3	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:45.4	810924	75964	11188	0.2	8	925480	27208	15212	0.4	2.9
50:45.4	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:45.5	810924	75964	11188	0.4	8	925480	27208	15212	0.4	2.9
50:45.5	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:45.6	810924	75964	11188	0.2	8	925480	27208	15212	0.4	2.9
50:45.6	810924	75964	11188	1.8	8	925480	27208	15212	0.2	2.9
50:45.7	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:45.8	810924	75964	11188	2	8	925480	27208	15212	0.4	2.9
50:45.8	810924	75964	11188	0.2	8	925480	27208	15212	1.6	2.9
50:47.2	810924	75964	11188	27.4	8	925480	27208	15212	0.4	2.9
50:47.2	810924	75964	11188	0.4	8	925480	27208	15212	0.2	2.9
50:47.3	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:47.3	810924	75964	11188	0.2	8	925480	27208	15212	0.2	2.9
50:47.4	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:47.4	810924	75964	11188	0.4	8	925480	27208	15212	0.2	2.9
50:47.5	810924	75964	11188	1.8	8	925480	27208	15212	0.4	2.9
50:47.5	810924	75964	11188	0.2	8	925480	27048	15212	0.2	2.9
50:47.6	810924	75964	11188	1.8	8	925480	27048	15212	0.4	2.9
50:47.6	810924	75964	11188	0.4	8	925480	27048	15212	0.2	2.9
50:47.6	810924	75964	11188	1	8	925480	27048	15212	0.2	2.9
50:47.6	810924	75964	11188	0.2	8	925480	27048	15212	0.4	2.9
50:47.8	810924	75964	11188	2.2	8	925480	27048	15212	0.2	2.9
50:47.8	810924	75964	11188	0.4	8	925480	27048	15212	0.2	2.9
50:47.9	810924	75964	11188	1.8	8	925480	27048	15212	0.4	2.9
50:47.9	810924	74740	11188	0.2	7.9	925480	27048	15212	0.2	2.9
50:48.0	810924	74740	11188	1.8	7.9	925480	27048	15212	0.4	2.9
50:48.0	810924	74740	11188	0.4	7.9	925480	27048	15212	0.2	2.9
50:48.1	810924	74740	11188	1.6	7.9	925480	27048	15212	0.4	2.9
50:48.1	810924	74740	11188	1	7.9	925480	27048	15212	0.2	2.9
50:48.2	810924	74740	11188	1	7.9	925480	27048	15212	0.2	2.9
50:48.3	810924	74740	11188	2	7.9	925480	27048	15212	0.4	2.9
50:48.3	810924	74740	11188	0.2	7.9	925480	27048	15212	0.2	2.9
50:48.4	810924	75004	11188	1.8	7.9	925480	27048	15212	2	2.9
50:49.7	810924	75004	11188	26.5	7.9	925480	27048	15212	0.2	2.9
50:49.8	810924	75004	11188	1.8	7.9	925480	27048	15212	0.4	2.9
50:49.8	810924	75004	11188	0.4	7.9	925480	27048	15212	0.2	2.9
50:49.9	810924	75004	11188	1.6	7.9	925480	27048	15212	0.4	2.9
50:49.9	810924	75004	11188	0.2	7.9	925480	27048	15212	0.2	2.9
50:50.0	810924	75004	11188	1.8	7.9	925480	27048	15212	0.2	2.9
50:50.0	810924	75004	11188	0.4	7.9	925480	27048	15212	0.4	2.9
50:50.1	810924	75004	11188	1.8	7.9	925480	27048	15212	0.2	2.9
50:50.1	810924	75004	11188	0.2	7.9	925480	27048	15212	0.2	2.9
50:50.2	810924	75004	11188	1.8	7.9	925480	27048	15212	0.4	2.9
50:50.2	810924	75004	11188	0.4	7.9	925480	27048	15212	0.2	2.9
50:50.3	810924	75004	11188	1.8	7.9	925480	27048	15212	2	2.9
50:50.3	810924	75004	11188	0.2	7.9	925480	27048	15212	1	2.9
50:50.4	810924	75004	11188	2	7.9	925480	27048	15212	0.4	2.9
50:50.4	810924	75004	11188	0.2	7.9	925480	27048	15212	0.2	2.9
50:50.5	810924	75004	11188	1.8	7.9	925480	27048	15212	0.4	2.9
50:50.5	810924	75004	11188	0.4	7.9	925480	27048	15212	0.2	2.9
50:50.6	810924	75004	11188	1.8	7.9	925480	27048	15212	0.4	2.9
50:50.6	810924	75004	11188	0.2	7.9	925480	27048	15212	0.2	2.9
50:50.7	810924	75004	11188	1.8	7.9	925480	27048	15212	0.4	2.9
50:50.7	810924	75004	11188	0.2	7.9	925480	27048	15212	0.2	2.9
50:50.8	810924	75004	11188	2	7.9	925480	27048	15212	0.2	2.9
50:50.9	810924	75004	11188	0.4	7.9	925480	27312	15212	0.6	2.9
50:50.9	810924	75004	11188	1.8	7.9	925480	27312	15212	1.8	2.9
50:52.3	810924	75004	11188	26.6	7.9	925480	27312	15212	0.2	2.9
50:52.4	810924	75004	11188	2	7.9	925480	27312	15212	0.4	2.9
50:52.4	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:52.5	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
50:52.5	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:52.6	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:52.6	810924	75004	11188	0.4	7.9	925480	27312	15212	0.2	2.9
50:52.7	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:52.7	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
50:52.8	810924	75004	11188	2	7.9	925480	27312	15212	0.2	2.9
50:52.8	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
50:52.9	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
50:52.9	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
50:53.0	810924	75004	11188	2	7.9	925480	27312	15212	0.2	2.9
50:53.0	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:53.1	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:53.1	810924	75004	11188	0.4	7.9	925480	27312	15212	0.2	2.9
50:53.2	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:53.2	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:53.3	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:53.3	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:53.4	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:53.4	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:53.5	810924	75004	11188	1.8	7.9	925480	27312	15212	1	2.9
50:54.7	810924	75004	11188	22.7	7.9	925480	27312	15212	1.2	2.9
50:54.8	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:54.8	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:54.9	810924	75004	11188	2	7.9	925480	27312	15212	0.4	2.9
50:54.9	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:55.0	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:55.0	810924	75004	11188	0.4	7.9	925480	27312	15212	0.2	2.9
50:55.1	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
50:55.1	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
50:55.2	810924	75004	11188	2	7.9	925480	27312	15212	0.2	2.9
50:55.2	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:55.3	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:55.3	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:55.4	810924	75004	11188	2	7.9	925480	27312	15212	0.4	2.9
50:55.4	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:55.5	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:55.5	810924	75004	11188	0.4	7.9	925480	27312	15212	0.2	2.9
50:55.6	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:55.6	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:55.7	810924	75004	11188	2	7.9	925480	27312	15212	0.4	2.9
50:55.7	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:55.8	810924	75004	11188	1	7.9	925480	27312	15212	0.2	2.9
50:55.8	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:55.9	810924	75004	11188	2	7.9	925480	27312	15212	0.4	2.9
50:57.1	810924	75004	11188	23	7.9	925480	27312	15212	2.2	2.9
50:57.1	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
50:57.2	810924	75004	11188	0.4	7.9	925480	27312	15212	0.4	2.9
50:57.3	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
50:57.3	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
50:57.4	810924	75004	11188	2	7.9	925480	27312	15212	0.2	2.9
50:57.4	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
50:57.5	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
50:57.5	810924	75004	11188	0.4	7.9	925480	27312	15212	0.2	2.9
50:57.6	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:57.6	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:57.7	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:57.7	810924	75004	11188	0.4	7.9	925480	27312	15212	0.2	2.9
50:57.8	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:57.8	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:57.9	810924	75004	11188	2	7.9	925480	27312	15212	0.2	2.9
50:57.9	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
50:58.0	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
50:58.0	810924	75004	11188	0.4	7.9	925480	27312	15212	0.4	2.9
50:58.1	810924	75004	11188	1.6	7.9	925480	27312	15212	0.2	2.9
50:58.1	810924	75004	11188	0.4	7.9	925480	27312	15212	0.2	2.9
50:58.2	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
50:58.2	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
50:58.3	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
50:59.6	810924	75004	11188	25.4	7.9	925480	27312	15212	1.8	2.9
50:59.7	810924	75004	11188	1.6	7.9	925480	27312	15212	0.2	2.9
50:59.7	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
50:59.8	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
50:59.8	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
50:59.9	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
50:59.9	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
51:00.0	810924	75004	11188	2	7.9	925480	27312	15212	0.4	2.9
51:00.0	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
51:00.1	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
51:00.1	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
51:00.2	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
51:00.2	810924	75004	11188	0.4	7.9	925480	27312	15212	0.4	2.9
51:00.3	810924	75004	11188	1.8	7.9	925480	27312	15212	0.2	2.9
51:00.3	810924	75004	11188	0.2	7.9	925480	27312	15212	0.4	2.9
51:00.4	810924	75004	11188	2	7.9	925480	27312	15212	0.2	2.9
51:00.4	810924	75004	11188	0.4	7.9	925480	27312	15212	0.2	2.9
51:00.5	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
51:00.5	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
51:00.6	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
51:00.6	810924	75004	11188	0.4	7.9	925480	27312	15212	0.2	2.9
51:00.7	810924	75004	11188	1.8	7.9	925480	27312	15212	0.4	2.9
51:00.7	810924	75004	11188	0.2	7.9	925480	27312	15212	0.2	2.9
51:00.8	810924	75268	11188	1.8	8	925480	27312	15212	0.2	2.9
51:01.9	810924	75268	11188	21.6	8	925480	27312	15212	1.8	2.9
51:02.0	810924	75268	11188	1.8	8	925480	27312	15212	0.4	2.9
51:02.0	810924	75268	11188	0.2	8	925480	27312	15212	0.2	2.9
51:02.1	810924	75268	11188	2	8	925480	27312	15212	0.4	2.9
51:02.2	810924	75268	11188	0.8	8	925480	27312	15212	0.2	2.9
51:02.2	810924	75268	11188	1.2	8	925480	27312	15212	0.2	2.9
51:02.3	810924	75268	11188	1.8	8	925480	27312	15212	0.4	2.9
51:02.3	810924	75268	11188	0.2	8	925480	27312	15212	0.2	2.9
51:02.4	810924	75268	11188	2	8	925480	27312	15212	0.4	2.9
51:02.4	810924	75268	11188	0.2	8	925480	27312	15212	0.2	2.9
51:02.5	810924	75268	11188	1.8	8	925480	27312	15212	1.8	2.9
51:02.5	810924	75268	11188	0.2	8	925480	27312	15212	0.2	2.9
51:02.6	810924	75268	11188	2	8	925480	27080	15212	1.2	2.9
51:02.6	810924	75268	11188	0.2	8	925480	27080	15212	0.2	2.9
51:02.7	810924	75268	11188	1.8	8	925480	27080	15212	0.4	2.9
51:02.7	810924	75268	11188	0.4	8	925480	27080	15212	0.2	2.9
51:02.9	810924	75268	11188	2.4	8	925480	27080	15212	0.4	2.9
51:02.9	810924	75268	11188	0.2	8	925480	27080	15212	0.2	2.9
51:03.0	810924	75268	11188	1.8	8	925480	27080	15212	0.2	2.9
51:03.0	810924	75268	11188	0.4	8	925480	27080	15212	0.4	2.9
51:03.1	810924	75268	11188	1.8	8	925480	27080	15212	0.2	2.9
51:03.1	810924	75268	11188	0.2	8	925480	27080	15212	0.2	2.9
51:03.2	810924	75268	11188	1.8	8	925480	27080	15212	0.4	2.9
51:03.2	810924	75268	11188	0.2	8	925480	27080	15212	0.2	2.9
51:04.6	810924	75268	11188	28.8	8	925480	27344	15212	2	2.9
51:04.6	810924	75268	11188	0.4	8	925480	27344	15212	0.2	2.9
51:04.7	810924	75268	11188	1.8	8	925480	27344	15212	0.2	2.9
51:04.7	810924	75268	11188	0.2	8	925480	27344	15212	0.4	2.9
51:04.8	810924	75268	11188	1.8	8	925480	27344	15212	0.2	2.9
51:04.8	810924	75268	11188	0.2	8	925480	27344	15212	0.2	2.9
51:05.0	810924	75268	11188	2	8	925480	27344	15212	0.6	2.9
51:05.0	810924	75268	11188	0.4	8	925480	27344	15212	0.2	2.9
51:05.1	810924	75268	11188	1.8	8	925480	27344	15212	0.4	2.9
51:05.1	810924	75268	11188	0.2	8	925480	27344	15212	0.2	2.9
51:05.2	810924	75268	11188	1.8	8	925480	27344	15212	0.4	2.9
51:05.2	810924	75268	11188	0.4	8	925480	27344	15212	0.2	2.9
51:05.3	810924	75268	11188	1.8	8	925480	27344	15212	0.4	2.9
51:05.3	810924	75268	11188	0.4	8	925480	27344	15212	0.2	2.9
51:05.4	810924	75268	11188	1.8	8	925480	27344	15212	0.2	2.9
51:05.4	810924	75268	11188	0.2	8	925480	27344	15212	0.4	2.9
51:05.5	810924	75268	11188	1.8	8	925480	27344	15212	0.2	2.9
51:05.5	810924	75268	11188	0.2	8	925480	27344	15212	0.2	2.9
51:05.6	810924	75268	11188	2	8	925480	27344	15212	0.4	2.9
51:05.6	810924	75268	11188	0.4	8	925480	27344	15212	0.2	2.9
51:05.7	810924	75268	11188	1.8	8	925480	27344	15212	0.4	2.9
51:05.7	810924	75268	11188	0.2	8	925480	27344	15212	0.2	2.9
51:05.8	810924	75268	11188	1.8	8	925480	27344	15212	0.4	2.9
51:05.8	810924	75532	11188	0.4	8	925480	27344	15212	0.2	2.9
51:07.0	810924	75532	11188	24.4	8	925480	27344	15212	2.2	2.9
51:07.1	810924	75532	11188	0.4	8	925480	27344	15212	0.2	2.9
51:07.2	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:07.2	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:07.3	810924	75532	11188	2	8	925480	27344	15212	0.4	2.9
51:07.3	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:07.4	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:07.4	810924	75532	11188	0.6	8	925480	27344	15212	0.2	2.9
51:07.5	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:07.5	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:07.6	810924	75532	11188	2	8	925480	27344	15212	0.2	2.9
51:07.6	810924	75532	11188	0.2	8	925480	27344	15212	0.4	2.9
51:07.7	810924	75532	11188	2	8	925480	27344	15212	0.2	2.9
51:07.7	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:07.8	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:07.8	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:07.9	810924	75532	11188	2	8	925480	27344	15212	0.4	2.9
51:07.9	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:08.0	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:08.0	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:08.1	810924	75532	11188	2	8	925480	27344	15212	0.4	2.9
51:08.1	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:08.2	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:08.2	810924	75532	11188	0.4	8	925480	27344	15212	0.2	2.9
51:09.7	810924	75532	11188	29.1	8	925480	27344	15212	1	2.9
51:09.7	810924	75532	11188	0.4	8	925480	27344	15212	0.4	2.9
51:09.8	810924	75532	11188	1.6	8	925480	27344	15212	0.2	2.9
51:09.8	810924	75532	11188	0.4	8	925480	27344	15212	0.4	2.9
51:09.9	810924	75532	11188	1.8	8	925480	27344	15212	0.2	2.9
51:09.9	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:10.0	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:10.0	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:10.1	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:10.1	810924	75532	11188	0.4	8	925480	27344	15212	0.4	2.9
51:10.2	810924	75532	11188	1.8	8	925480	27344	15212	0.2	2.9
51:10.3	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:10.3	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:10.3	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:10.4	810924	75532	11188	2	8	925480	27344	15212	0.4	2.9
51:10.5	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:10.5	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:10.6	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:10.7	810924	75532	11188	2	8	925480	27344	15212	0.4	2.9
51:10.7	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:10.8	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:10.8	810924	75532	11188	0.4	8	925480	27344	15212	0.2	2.9
51:10.9	810924	75532	11188	1.8	8	925480	27344	15212	0.2	2.9
51:10.9	810924	75532	11188	0.2	8	925480	27344	15212	1.8	2.9
51:12.2	810924	75532	11188	26.8	8	925480	27344	15212	0.4	2.9
51:12.2	810924	75532	11188	0.2	8	925480	27344	15212	1.6	2.9
51:12.3	810924	75532	11188	1.8	8	925480	27344	15212	0.2	2.9
51:12.3	810924	75532	11188	0.4	8	925480	27344	15212	0.4	2.9
51:12.4	810924	75532	11188	1.8	8	925480	27344	15212	0.2	2.9
51:12.5	810924	75532	11188	0.2	8	925480	27344	15212	0.4	2.9
51:12.5	810924	75532	11188	1.8	8	925480	27344	15212	0.2	2.9
51:12.6	810924	75532	11188	0.4	8	925480	27344	15212	0.4	2.9
51:12.6	810924	75532	11188	1.8	8	925480	27344	15212	0.2	2.9
51:12.7	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:12.7	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:12.8	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:12.9	810924	75532	11188	2	8	925480	27344	15212	0.4	2.9
51:12.9	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:13.0	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:13.0	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:13.1	810924	75532	11188	2	8	925480	27344	15212	0.4	2.9
51:13.1	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:13.2	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:13.2	810924	75532	11188	0.4	8	925480	27344	15212	0.2	2.9
51:13.3	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:13.3	810924	75532	11188	0.2	8	925480	27344	15212	0.2	2.9
51:13.4	810924	75532	11188	1.8	8	925480	27344	15212	0.4	2.9
51:13.4	810924	75532	11188	0.2	8	925480	27344	15212	1.6	2.9
51:15.0	810924	76588	11188	31	8.1	925480	27344	15212	0.4	2.9
51:15.0	810924	76588	11188	0.2	8.1	925480	27344	15212	0.2	2.9
51:15.0	810924	76588	11188	1.8	8.1	925480	27344	15212	0.4	2.9
51:15.1	810924	76588	11188	0.4	8.1	925480	27344	15212	0.2	2.9
51:15.2	810924	76588	11188	1.8	8.1	925480	27344	15212	0.4	2.9
51:15.2	810924	76588	11188	0.2	8.1	925480	27344	15212	0.2	2.9
51:15.3	810924	76588	11188	1.8	8.1	925480	27344	15212	0.4	2.9
51:15.3	810924	76588	11188	0.2	8.1	925480	27344	15212	0.2	2.9
51:15.4	810924	76588	11188	1.8	8.1	925480	27344	15212	0.4	2.9
51:15.4	810924	76588	11188	0.4	8.1	925480	27344	15212	1.6	2.9
51:15.4	810924	76588	11188	1	8.1	925480	27344	15212	1.2	2.9
51:15.5	810924	76588	11188	0.8	8.1	925480	27240	15212	0.2	2.9
51:15.5	810924	76588	11188	1.2	8.1	925480	27240	15212	0.4	2.9
51:15.6	810924	76588	11188	1.8	8.1	925480	27240	15212	0.2	2.9
51:15.6	810924	76588	11188	0.4	8.1	925480	27240	15212	0.4	2.9
51:15.7	810924	76588	11188	1.8	8.1	925480	27240	15212	0.2	2.9
51:15.7	810924	76588	11188	0.2	8.1	925480	27240	15212	0.2	2.9
51:15.8	810924	76588	11188	1.8	8.1	925480	27240	15212	0.4	2.9
51:15.8	810924	76588	11188	0.4	8.1	925480	27240	15212	0.2	2.9
51:15.9	810924	76588	11188	1.8	8.1	925480	27240	15212	0.4	2.9
51:16.0	810924	76588	11188	1	8.1	925480	27240	15212	0.2	2.9
51:16.1	810924	76588	11188	1.8	8.1	925480	27240	15212	0.4	2.9
51:16.1	810924	76588	11188	0.2	8.1	925480	27240	15212	0.2	2.9
51:16.2	810924	76588	11188	2	8.1	925480	27240	15212	1.8	2.9
51:17.4	810924	76588	11188	24	8.1	925480	27240	15212	0.4	2.9
51:17.5	810924	76588	11188	2	8.1	925480	27240	15212	0.2	2.9
51:17.5	810924	76588	11188	0.2	8.1	925480	27240	15212	0.2	2.9
51:17.6	810924	76588	11188	2	8.1	925480	27240	15212	0.4	2.9
51:17.6	810924	76588	11188	0.2	8.1	925480	27240	15212	0.2	2.9
51:17.7	810924	76588	11188	1.6	8.1	925480	27240	15212	0.4	2.9
51:17.7	810924	76588	11188	0.2	8.1	925480	27240	15212	0.2	2.9
