1413741615 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA)
1413744284 2670237 -5904 -18705 -6784
1413744284 2670490 -5904 -18705 -6784
1413744284 2670746 -5904 -18705 -6784
1413744284 2670999 -5904 -18705 -6784
1413744285 2671254 -5904 -18705 -6784
1413744285 2671513 -5904 -18705 -6784
1413744285 2671765 -5904 -18705 -6784
1413744286 2672016 -5904 -18705 -6784
1413744286 2672275 -5904 -18705 -6784
1413744286 2672527 -5904 -18705 -6784
1413744286 2672784 -5904 -18705 -6784
1413744287 2673041 -5904 -18705 -6784
1413744287 2673302 -5904 -18705 -6784
1413744287 2673560 -5904 -18705 -6784
1413744287 2673814 -5904 -18705 -6784
1413744288 2674070 -5904 -18705 -6784
1413744288 2674321 -5904 -18705 -6784
1413744288 2674578 -5904 -18705 -6784
1413744288 2674832 -5904 -18705 -6784
1413744289 2675091 -5904 -18705 -6784
1413744289 2675347 -5904 -18705 -6784
1413744289 2675603 -5904 -18705 -6784
1413744289 2675864 -5904 -18705 -6784
1413744290 2676116 -5904 -18705 -6784
1413744290 2676369 -5904 -18705 -6784
1413744290 2676624 -5904 -18705 -6784
1413744290 2676879 -5904 -18705 -6784
1413744291 2677131 -5904 -18705 -6784
1413744291 2677382 -5904 -18705 -6784
1413744291 2677634 -5904 -18705 -6784
1413744291 2677885 -5904 -18705 -6784
1413744292 2678140 -5904 -18705 -6784
1413744292 2678392 -5904 -18705 -6784
1413744292 2678646 -5904 -18705 -6784
1413744292 2678901 -5904 -18705 -6784
1413744293 2679155 -5904 -18705 -6784
1413744293 2679406 -5904 -18705 -6784
1413744293 2679659 -5904 -18705 -6784
1413744293 2679911 -5904 -18705 -6784
1413744294 2680164 -5904 -18705 -6784
1413744294 2680425 -5904 -18705 -6784
1413744294 2680681 -5904 -18705 -6784
1413744294 2680934 -5904 -18705 -6784
1413744295 2681185 -5904 -18705 -6784
1413744295 2681438 -5904 -18705 -6784
1413744295 2681692 -5904 -18705 -6784
1413744295 2681947 -5904 -18705 -6784
1413744296 2682200 -5904 -18705 -6784
1413744296 2682455 -5904 -18705 -6784
1413744296 2682710 -5904 -18705 -6784
1413744296 2682964 -5904 -18705 -6784
1413744297 2683229 -5904 -18705 -6784
1413744297 2683480 -5904 -18705 -6784
1413744297 2683735 -5904 -18705 -6784
1413744297 2683992 -5904 -18705 -6784
1413744298 2684245 -5904 -18705 -6784
1413744298 2684499 -5904 -18705 -6784
1413744298 2684750 -5904 -18705 -6784
1413744299 2685004 -5904 -18705 -6784
1413744299 2685256 -5904 -18705 -6784
1413744299 2685508 -5904 -18705 -6784
1413744299 2685760 -5904 -18705 -6784
1413744300 2686014 -5904 -18705 -6784
1413744300 2686269 -5904 -18705 -6784
1413744300 2686523 -5904 -18705 -6784
1413744300 2686777 -5904 -18705 -6784
1413744301 2687028 -5904 -18705 -6784
1413744301 2687289 -5904 -18705 -6784
1413744301 2687542 -5904 -18705 -6784
1413744301 2687795 -5904 -18705 -6784
1413744302 2688046 -5904 -18705 -6784
1413744302 2688297 -5904 -18705 -6784
1413744302 2688552 -5904 -18705 -6784
1413744302 2688805 -5904 -18705 -6784
1413744303 2689058 -5904 -18705 -6784
1413744303 2689311 -5904 -18705 -6784
1413744303 2689565 -5904 -18705 -6784
1413744303 2689817 -5904 -18705 -6784
1413744304 2690071 -5904 -18705 -6784
1413744304 2690324 -5904 -18705 -6784
1413744304 2690578 -5904 -18705 -6784
1413744304 2690834 -5904 -18705 -6784
1413744305 2691085 -5904 -18705 -6784
1413744305 2691337 -5904 -18705 -6784
1413744305 2691589 -5904 -18705 -6784
1413744305 2691845 -5904 -18705 -6784
1413744306 2692096 -5904 -18705 -6784
1413744306 2692351 -5904 -18705 -6784
1413744306 2692606 -5904 -18705 -6784
1413744306 2692861 -5904 -18705 -6784
1413744307 2693114 -5904 -18705 -6784
1413744307 2693369 -5904 -18705 -6784
1413744307 2693623 -5904 -18705 -6784
1413744307 2693876 -5904 -18705 -6784
1413744308 2694131 -5904 -18705 -6784
1413744308 2694384 -5904 -18705 -6784
1413744308 2694637 -5904 -18705 -6784
1413744308 2694889 -5904 -18705 -6784
1413744309 2695143 -5904 -18705 -6784
1413744309 2695400 -5904 -18705 -6784
1413744309 2695655 -5904 -18705 -6784
1413744309 2695909 -5904 -18705 -6784
1413744310 2696164 -5904 -18705 -6784
1413744310 2696420 -5904 -18705 -6784
1413744310 2696672 -5904 -18705 -6784
1413744310 2696925 -5904 -18705 -6784
1413744311 2697176 -5904 -18705 -6784
1413744311 2697428 -5904 -18705 -6784
1413744311 2697686 -5904 -18705 -6784
1413744311 2697938 -5904 -18705 -6784
1413744312 2698189 -5904 -18705 -6784
1413744312 2698441 -5904 -18705 -6784
1413744312 2698695 -5904 -18705 -6784
1413744312 2698950 -5904 -18705 -6784
1413744313 2699205 -5904 -18705 -6784
1413744313 2699456 -5904 -18705 -6784
1413744313 2699711 -5904 -18705 -6784
1413744313 2699965 -5904 -18705 -6784
1413744314 2700219 -5904 -18705 -6784
1413744314 2700470 -5904 -18705 -6784
1413744314 2700723 -5904 -18705 -6784
1413744314 2700974 -5904 -18705 -6784
1413744315 2701228 -5904 -18705 -6784
1413744315 2701481 -5904 -18705 -6784
1413744315 2701732 -5904 -18705 -6784
1413744315 2701983 -5904 -18705 -6784
1413744316 2702235 -5904 -18705 -6784
1413744316 2702490 -5904 -18705 -6784
1413744316 2702744 -5904 -18705 -6784
1413744316 2702998 -5904 -18705 -6784
1413744317 2703251 -5904 -18705 -6784
1413744317 2703507 -5904 -18705 -6784
1413744317 2703760 -5904 -18705 -6784
1413744318 2704015 -5904 -18705 -6784
1413744318 2704266 -5904 -18705 -6784
1413744318 2704521 -5904 -18705 -6784
1413744318 2704776 -5904 -18705 -6784
1413744319 2705028 -5904 -18705 -6784
1413744319 2705283 -5904 -18705 -6784
1413744319 2705541 -5904 -18705 -6784
1413744319 2705792 -5904 -18705 -6784
1413744320 2706043 -5904 -18705 -6784
1413744320 2706294 -5904 -18705 -6784
1413744320 2706547 -5904 -18705 -6784
1413744320 2706801 -5904 -18705 -6784
1413744321 2707056 -5904 -18705 -6784
1413744321 2707309 -5904 -18705 -6784
1413744321 2707561 -5904 -18705 -6784
1413744321 2707814 -5904 -18705 -6784
1413744322 2708069 -5904 -18705 -6784
1413744322 2708325 -5904 -18705 -6784
1413744322 2708578 -5904 -18705 -6784
1413744322 2708829 -5904 -18705 -6784
1413744323 2709082 -5904 -18705 -6784
1413744323 2709334 -5904 -18705 -6784
1413744323 2709589 -5904 -18705 -6784
1413744323 2709840 -5904 -18705 -6784
1413744324 2710091 -5904 -18705 -6784
1413744324 2710345 -5904 -18705 -6784
1413744324 2710598 -5904 -18705 -6784
1413744324 2710854 -5904 -18705 -6784
1413744325 2711107 -5904 -18705 -6784
1413744325 2711359 -5904 -18705 -6784
1413744325 2711612 -5904 -18705 -6784
1413744325 2711867 -5904 -18705 -6784
1413744326 2712121 -5904 -18705 -6784
1413744326 2712372 -5904 -18705 -6784
1413744326 2712625 -5904 -18705 -6784
1413744326 2712879 -5904 -18705 -6784
1413744327 2713131 -5904 -18705 -6784
1413744327 2713383 -5904 -18705 -6784
1413744327 2713634 -5904 -18705 -6784
1413744327 2713890 -5904 -18705 -6784
1413744328 2714143 -5904 -18705 -6784
1413744328 2714395 -5904 -18705 -6784
1413744328 2714647 -5904 -18705 -6784
1413744328 2714902 -5904 -18705 -6784
1413744329 2715153 -5904 -18705 -6784
1413744329 2715406 -5904 -18705 -6784
1413744329 2715660 -5904 -18705 -6784
1413744329 2715913 -5904 -18705 -6784
1413744330 2716167 -5904 -18705 -6784
1413744330 2716419 -5904 -18705 -6784
1413744330 2716673 -5904 -18705 -6784
1413744330 2716927 -5904 -18705 -6784
1413744331 2717179 -5904 -18705 -6784
1413744331 2717433 -5904 -18705 -6784
1413744331 2717685 -5904 -18705 -6784
1413744331 2717937 -5904 -18705 -6784
1413744332 2718189 -5904 -18705 -6784
1413744332 2718441 -5904 -18705 -6784
1413744332 2718698 -5904 -18705 -6784
1413744332 2718950 -5904 -18705 -6784
1413744333 2719201 -5904 -18705 -6784
1413744333 2719452 -5904 -18705 -6784
1413744333 2719703 -5904 -18705 -6784
1413744333 2719955 -5904 -18705 -6784
1413744334 2720210 -5904 -18705 -6784
1413744334 2720461 -5904 -18705 -6784
1413744334 2720712 -5904 -18705 -6784
1413744334 2720967 -5904 -18705 -6784
1413744335 2721219 -5904 -18705 -6784
1413744335 2721474 -5904 -18705 -6784
1413744335 2721726 -5904 -18705 -6784
1413744335 2721978 -5904 -18705 -6784
1413744336 2722230 -5904 -18705 -6784
1413744336 2722483 -5904 -18705 -6784
1413744336 2722739 -5904 -18705 -6784
1413744336 2722992 -5904 -18705 -6784
1413744337 2723246 -5904 -18705 -6784
1413744337 2723497 -5904 -18705 -6784
1413744337 2723748 -5904 -18705 -6784
1413744337 2723999 -5904 -18705 -6784
1413744338 2724253 -5904 -18705 -6784
1413744338 2724510 -5904 -18705 -6784
1413744338 2724763 -5904 -18705 -6784
1413744339 2725019 -5904 -18705 -6784
1413744339 2725274 -5904 -18705 -6784
1413744339 2725530 -5904 -18705 -6784
1413744339 2725783 -5904 -18705 -6784
1413744340 2726034 -5904 -18705 -6784
1413744340 2726285 -5904 -18705 -6784
1413744340 2726539 -5904 -18705 -6784
1413744340 2726790 -5904 -18705 -6784
1413744341 2727042 -5904 -18705 -6784
1413744341 2727294 -5904 -18705 -6784
1413744341 2727549 -5904 -18705 -6784
1413744341 2727803 -5904 -18705 -6784
1413744342 2728055 -5904 -18705 -6784
1413744342 2728310 -5904 -18705 -6784
1413744342 2728563 -5904 -18705 -6784
1413744342 2728814 -5904 -18705 -6784
1413744343 2729069 -5904 -18705 -6784
1413744343 2729320 -5904 -18705 -6784
1413744343 2729572 -5904 -18705 -6784
1413744343 2729827 -5904 -18705 -6784
1413744344 2730081 -5904 -18705 -6784
1413744344 2730333 -5904 -18705 -6784
1413744344 2730587 -5904 -18705 -6784
1413744344 2730840 -5904 -18705 -6784
1413744345 2731095 -5904 -18705 -6784
1413744345 2731347 -5904 -18705 -6784
1413744345 2731600 -5904 -18705 -6784
1413744345 2731853 -5904 -18705 -6784
1413744346 2732107 -5904 -18705 -6784
1413744346 2732360 -5904 -18705 -6784
1413744346 2732611 -5904 -18705 -6784
1413744346 2732864 -5904 -18705 -6784
1413744347 2733117 -5904 -18705 -6784
1413744347 2733392 -5904 -18705 -6784
1413744347 2733645 -5904 -18705 -6784
1413744347 2733899 -5904 -18705 -6784
1413744348 2734152 -5904 -18705 -6784
1413744348 2734406 -5904 -18705 -6784
1413744348 2734660 -5904 -18705 -6784
1413744348 2734917 -5904 -18705 -6784
1413744349 2735172 -5904 -18705 -6784
1413744349 2735425 -5904 -18705 -6784
1413744349 2735679 -5904 -18705 -6784
1413744349 2735931 -5904 -18705 -6784
1413744350 2736187 -5904 -18705 -6784
1413744350 2736442 -5904 -18705 -6784
1413744350 2736695 -5904 -18705 -6784
1413744350 2736948 -5904 -18705 -6784
1413744351 2737203 -5904 -18705 -6784
1413744351 2737454 -5904 -18705 -6784
1413744351 2737708 -5904 -18705 -6784
1413744351 2737960 -5904 -18705 -6784
1413744352 2738216 -5904 -18705 -6784
1413744352 2738470 -5904 -18705 -6784
1413744352 2738725 -5904 -18705 -6784
1413744352 2738979 -5904 -18705 -6784
1413744353 2739230 -5904 -18705 -6784
1413744353 2739484 -5904 -18705 -6784
1413744353 2739736 -5904 -18705 -6784
1413744353 2739989 -5904 -18705 -6784
1413744354 2740243 -5904 -18705 -6784
1413744354 2740497 -5904 -18705 -6784
1413744354 2740748 -5904 -18705 -6784
1413744355 2741003 -5904 -18705 -6784
1413744355 2741261 -5904 -18705 -6784
1413744355 2741516 -5904 -18705 -6784
1413744355 2741768 -5904 -18705 -6784
1413744356 2742020 -5904 -18705 -6784
1413744356 2742272 -5904 -18705 -6784
1413744356 2742524 -5904 -18705 -6784
1413744356 2742776 -5904 -18705 -6784
1413744357 2743028 -5904 -18705 -6784
1413744357 2743282 -5904 -18705 -6784
1413744357 2743537 -5904 -18705 -6784
1413744357 2743789 -5904 -18705 -6784
1413744358 2744041 -5904 -18705 -6784
1413744358 2744294 -5904 -18705 -6784
1413744358 2744547 -5904 -18705 -6784
1413744358 2744798 -5904 -18705 -6784
1413744359 2745050 -5904 -18705 -6784
1413744359 2745303 -5904 -18705 -6784
1413744359 2745556 -5904 -18705 -6784
1413744359 2745811 -5904 -18705 -6784
1413744360 2746062 -5904 -18705 -6784
1413744360 2746316 -5904 -18705 -6784
1413744360 2746572 -5904 -18705 -6784
1413744360 2746828 -5904 -18705 -6784
1413744361 2747082 -5904 -18705 -6784
1413744361 2747336 -5904 -18705 -6784
1413744361 2747591 -5904 -18705 -6784
1413744361 2747846 -5904 -18705 -6784
1413744362 2748098 -5904 -18705 -6784
1413744362 2748352 -5904 -18705 -6784
1413744362 2748607 -5904 -18705 -6784
1413744362 2748859 -5904 -18705 -6784
1413744363 2749113 -5904 -18705 -6784
1413744363 2749364 -5904 -18705 -6784
1413744363 2749617 -5904 -18705 -6784
1413744363 2749871 -5904 -18705 -6784
1413744364 2750129 -5904 -18705 -6784
1413744364 2750383 -5904 -18705 -6784
1413744364 2750634 -5904 -18705 -6784
1413744364 2750885 -5904 -18705 -6784
1413744365 2751141 -5904 -18705 -6784
1413744365 2751393 -5904 -18705 -6784
1413744365 2751644 -5904 -18705 -6784
1413744365 2751898 -5904 -18705 -6784
1413744366 2752154 -5904 -18705 -6784
1413744366 2752410 -5904 -18705 -6784
1413744366 2752662 -5904 -18705 -6784
1413744366 2752915 -5904 -18705 -6784
1413744367 2753170 -5904 -18705 -6784
1413744367 2753433 -5904 -18705 -6784
1413744367 2753685 -5904 -18705 -6784
1413744367 2753938 -5904 -18705 -6784
1413744368 2754191 -5904 -18705 -6784
1413744368 2754442 -5904 -18705 -6784
1413744368 2754696 -5904 -18705 -6784
1413744368 2754949 -5904 -18705 -6784
1413744369 2755203 -5904 -18705 -6784
1413744369 2755458 -5904 -18705 -6784
1413744369 2755710 -5904 -18705 -6784
1413744369 2755962 -5904 -18705 -6784
1413744370 2756216 -5904 -18705 -6784
1413744370 2756468 -5904 -18705 -6784
1413744370 2756724 -5904 -18705 -6784
1413744370 2756976 -5904 -18705 -6784
1413744371 2757230 -5904 -18705 -6784
1413744371 2757487 -5904 -18705 -6784
1413744371 2757738 -5904 -18705 -6784
1413744371 2757990 -5904 -18705 -6784
1413744372 2758244 -5904 -18705 -6784
1413744372 2758496 -5904 -18705 -6784
1413744372 2758747 -5904 -18705 -6784
1413744373 2759001 -5904 -18705 -6784
1413744373 2759252 -5904 -18705 -6784
1413744373 2759506 -5904 -18705 -6784
1413744373 2759761 -5904 -18705 -6784
1413744374 2760015 -5904 -18705 -6784
1413744374 2760270 -5904 -18705 -6784
1413744374 2760524 -5904 -18705 -6784
1413744374 2760779 -5904 -18705 -6784
1413744375 2761033 -5904 -18705 -6784
1413744375 2761288 -5904 -18705 -6784
1413744375 2761541 -5904 -18705 -6784
1413744375 2761797 -5904 -18705 -6784
1413744376 2762052 -5904 -18705 -6784
1413744376 2762307 -5904 -18705 -6784
1413744376 2762562 -5904 -18705 -6784
1413744376 2762818 -5904 -18705 -6784
1413744377 2763071 -5904 -18705 -6784
1413744377 2763325 -5904 -18705 -6784
1413744377 2763579 -5904 -18705 -6784
1413744377 2763830 -5904 -18705 -6784
1413744378 2764083 -5904 -18705 -6784
1413744378 2764334 -5904 -18705 -6784
1413744378 2764585 -5904 -18705 -6784
1413744378 2764840 -5904 -18705 -6784
1413744379 2765097 -5904 -18705 -6784
1413744379 2765348 -5904 -18705 -6784
1413744379 2765600 -5904 -18705 -6784
1413744379 2765854 -5904 -18705 -6784
1413744380 2766108 -5904 -18705 -6784
1413744380 2766362 -5904 -18705 -6784
1413744380 2766614 -5904 -18705 -6784
1413744380 2766867 -5904 -18705 -6784
1413744381 2767119 -5904 -18705 -6784
1413744381 2767371 -5904 -18705 -6784
1413744381 2767625 -5904 -18705 -6784
1413744381 2767877 -5904 -18705 -6784
1413744382 2768133 -5904 -18705 -6784
1413744382 2768388 -5904 -18705 -6784
1413744382 2768642 -5904 -18705 -6784
1413744382 2768893 -5904 -18705 -6784
1413744383 2769149 -5904 -18705 -6784
1413744383 2769402 -5904 -18705 -6784
1413744383 2769656 -5904 -18705 -6784
1413744383 2769907 -5904 -18705 -6784
1413744384 2770161 -5904 -18705 -6784
1413744384 2770414 -5904 -18705 -6784
1413744384 2770673 -5904 -18705 -6784
1413744384 2770924 -5904 -18705 -6784
1413744385 2771179 -5904 -18705 -6784
1413744385 2771433 -5904 -18705 -6784
1413744385 2771685 -5904 -18705 -6784
1413744385 2771939 -5904 -18705 -6784
1413744386 2772191 -5904 -18705 -6784
1413744386 2772447 -5904 -18705 -6784
1413744386 2772699 -5904 -18705 -6784
1413744386 2772951 -5904 -18705 -6784
1413744387 2773203 -5904 -18705 -6784
1413744387 2773456 -5904 -18705 -6784
1413744387 2773711 -5904 -18705 -6784
1413744387 2773965 -5904 -18705 -6784
1413744388 2774218 -5904 -18705 -6784
1413744388 2774469 -5904 -18705 -6784
1413744388 2774722 -5904 -18705 -6784
1413744388 2774975 -5904 -18705 -6784
1413744389 2775226 -5904 -18705 -6784
1413744389 2775479 -5904 -18705 -6784
1413744389 2775731 -5904 -18705 -6784
1413744389 2775983 -5904 -18705 -6784
1413744390 2776238 -5904 -18705 -6784
1413744390 2776495 -5904 -18705 -6784
1413744390 2776746 -5904 -18705 -6784
1413744391 2777002 -5904 -18705 -6784
1413744391 2777257 -5904 -18705 -6784
1413744391 2777510 -5904 -18705 -6784
1413744391 2777764 -5904 -18705 -6784
1413744392 2778016 -5904 -18705 -6784
1413744392 2778269 -5904 -18705 -6784
1413744392 2778521 -5904 -18705 -6784
1413744392 2778773 -5904 -18705 -6784
1413744393 2779026 -5904 -18705 -6784
1413744393 2779278 -5904 -18705 -6784
1413744393 2779533 -5904 -18705 -6784
1413744393 2779786 -5904 -18705 -6784
1413744394 2780040 -5904 -18705 -6784
1413744394 2780293 -5904 -18705 -6784
1413744394 2780544 -5904 -18705 -6784
1413744394 2780801 -5904 -18705 -6784
1413744395 2781053 -5904 -18705 -6784
1413744395 2781306 -5904 -18705 -6784
1413744395 2781557 -5904 -18705 -6784
1413744395 2781811 -5904 -18705 -6784
1413744396 2782065 -5904 -18705 -6784
1413744396 2782318 -5904 -18705 -6784
1413744396 2782570 -5904 -18705 -6784
1413744396 2782825 -5904 -18705 -6784
1413744397 2783079 -5904 -18705 -6784
1413744397 2783334 -5904 -18705 -6784
1413744397 2783585 -5904 -18705 -6784
1413744397 2783840 -5904 -18705 -6784
1413744398 2784093 -5904 -18705 -6784
1413744398 2784347 -5904 -18705 -6784
1413744398 2784603 -5904 -18705 -6784
1413744398 2784856 -5904 -18705 -6784
1413744399 2785110 -5904 -18705 -6784
1413744399 2785363 -5904 -18705 -6784
1413744399 2785616 -5904 -18705 -6784
1413744399 2785871 -5904 -18705 -6784
1413744400 2786126 -5904 -18705 -6784
1413744400 2786380 -5904 -18705 -6784
1413744400 2786635 -5904 -18705 -6784
1413744400 2786889 -5904 -18705 -6784
1413744401 2787144 -5904 -18705 -6784
1413744401 2787395 -5904 -18705 -6784
1413744401 2787649 -5904 -18705 -6784
1413744401 2787900 -5904 -18705 -6784
1413744402 2788152 -5904 -18705 -6784
1413744402 2788406 -5904 -18705 -6784
1413744402 2788661 -5904 -18705 -6784
1413744402 2788913 -5904 -18705 -6784
1413744403 2789166 -5904 -18705 -6784
1413744403 2789418 -5904 -18705 -6784
1413744403 2789670 -5904 -18705 -6784
1413744403 2789925 -5904 -18705 -6784
1413744404 2790179 -5904 -18705 -6784
1413744404 2790432 -5904 -18705 -6784
1413744404 2790684 -5904 -18705 -6784
1413744404 2790938 -5904 -18705 -6784
1413744405 2791193 -5904 -18705 -6784
1413744405 2791448 -5904 -18705 -6784
1413744405 2791703 -5904 -18705 -6784
1413744405 2791956 -5904 -18705 -6784
1413744406 2792209 -5904 -18705 -6784
1413744406 2792464 -5904 -18705 -6784
1413744406 2792718 -5904 -18705 -6784
1413744406 2792970 -5904 -18705 -6784
1413744407 2793223 -5904 -18705 -6784
1413744407 2793478 -5904 -18705 -6784
1413744407 2793729 -5904 -18705 -6784
1413744407 2793982 -5904 -18705 -6784
1413744408 2794235 -5904 -18705 -6784
1413744408 2794489 -5904 -18705 -6784
1413744408 2794740 -5904 -18705 -6784
1413744408 2794992 -5904 -18705 -6784
1413744409 2795244 -5904 -18705 -6784
1413744409 2795498 -5904 -18705 -6784
1413744409 2795752 -5904 -18705 -6784
1413744410 2796003 -5904 -18705 -6784
1413744410 2796256 -5904 -18705 -6784
1413744410 2796510 -5904 -18705 -6784
1413744410 2796762 -5904 -18705 -6784
1413744411 2797015 -5904 -18705 -6784
1413744411 2797270 -5904 -18705 -6784
1413744411 2797526 -5904 -18705 -6784
1413744411 2797778 -5904 -18705 -6784
1413744412 2798029 -5904 -18705 -6784
1413744412 2798283 -5904 -18705 -6784
1413744412 2798537 -5904 -18705 -6784
1413744412 2798788 -5904 -18705 -6784
1413744413 2799042 -5904 -18705 -6784
1413744413 2799296 -5904 -18705 -6784
1413744413 2799549 -5904 -18705 -6784
1413744413 2799804 -5904 -18705 -6784
1413744414 2800055 -5904 -18705 -6784
1413744414 2800310 -5904 -18705 -6784
1413744414 2800564 -5904 -18705 -6784
1413744414 2800818 -5904 -18705 -6784
1413744415 2801074 -5904 -18705 -6784
1413744415 2801326 -5904 -18705 -6784
1413744415 2801578 -5904 -18705 -6784
1413744415 2801832 -5904 -18705 -6784
1413744416 2802084 -5904 -18705 -6784
1413744416 2802339 -5904 -18705 -6784
1413744416 2802593 -5904 -18705 -6784
1413744416 2802845 -5904 -18705 -6784
1413744417 2803099 -5904 -18705 -6784
1413744417 2803354 -5904 -18705 -6784
1413744417 2803612 -5904 -18705 -6784
1413744417 2803865 -5904 -18705 -6784
1413744418 2804117 -5904 -18705 -6784
1413744418 2804372 -5904 -18705 -6784
1413744418 2804627 -5904 -18705 -6784
1413744418 2804883 -5904 -18705 -6784
1413744419 2805135 -5904 -18705 -6784
1413744419 2805386 -5904 -18705 -6784
1413744419 2805639 -5904 -18705 -6784
1413744419 2805890 -5904 -18705 -6784
1413744420 2806144 -5904 -18705 -6784
1413744420 2806396 -5904 -18705 -6784
1413744420 2806649 -5904 -18705 -6784
1413744420 2806902 -5904 -18705 -6784
1413744421 2807153 -5904 -18705 -6784
1413744421 2807408 -5904 -18705 -6784
1413744421 2807662 -5904 -18705 -6784
1413744421 2807915 -5904 -18705 -6784
1413744422 2808169 -5904 -18705 -6784
1413744422 2808421 -5904 -18705 -6784
1413744422 2808676 -5904 -18705 -6784
1413744422 2808932 -5904 -18705 -6784
1413744423 2809186 -5904 -18705 -6784
1413744423 2809441 -5904 -18705 -6784
1413744423 2809695 -5904 -18705 -6784
1413744423 2809946 -5904 -18705 -6784
1413744424 2810201 -5904 -18705 -6784
1413744424 2810456 -5904 -18705 -6784
1413744424 2810709 -5904 -18705 -6784
1413744424 2810961 -5904 -18705 -6784
1413744425 2811212 -5904 -18705 -6784
1413744425 2811467 -5904 -18705 -6784
1413744425 2811722 -5904 -18705 -6784
1413744425 2811975 -5904 -18705 -6784
1413744426 2812229 -5904 -18705 -6784
1413744426 2812480 -5904 -18705 -6784
1413744426 2812733 -5904 -18705 -6784
1413744426 2812989 -5904 -18705 -6784
1413744427 2813242 -5904 -18705 -6784
1413744427 2813495 -5904 -18705 -6784
1413744427 2813748 -5904 -18705 -6784
1413744428 2814004 -5904 -18705 -6784
1413744428 2814262 -5904 -18705 -6784
1413744428 2814516 -5904 -18705 -6784
1413744428 2814770 -5904 -18705 -6784
1413744429 2815022 -5904 -18705 -6784
1413744429 2815275 -5904 -18705 -6784
1413744429 2815527 -5904 -18705 -6784
1413744429 2815782 -5904 -18705 -6784
1413744430 2816034 -5904 -18705 -6784
1413744430 2816287 -5904 -18705 -6784
1413744430 2816539 -5904 -18705 -6784
1413744430 2816791 -5904 -18705 -6784
1413744431 2817043 -5904 -18705 -6784
1413744431 2817295 -5904 -18705 -6784
1413744431 2817549 -5904 -18705 -6784
1413744431 2817800 -5904 -18705 -6784
1413744432 2818054 -5904 -18705 -6784
1413744432 2818309 -5904 -18705 -6784
1413744432 2818562 -5904 -18705 -6784
1413744432 2818814 -5904 -18705 -6784
1413744433 2819070 -5904 -18705 -6784
1413744433 2819327 -5904 -18705 -6784
1413744433 2819581 -5904 -18705 -6784
1413744433 2819836 -5904 -18705 -6784
1413744434 2820090 -5904 -18705 -6784
1413744434 2820342 -5904 -18705 -6784
1413744434 2820593 -5904 -18705 -6784
1413744434 2820844 -5904 -18705 -6784
1413744435 2821099 -5904 -18705 -6784
1413744435 2821352 -5904 -18705 -6784
1413744435 2821604 -5904 -18705 -6784
1413744435 2821858 -5904 -18705 -6784
1413744436 2822111 -5904 -18705 -6784
1413744436 2822366 -5904 -18705 -6784
1413744436 2822621 -5904 -18705 -6784
1413744436 2822875 -5904 -18705 -6784
1413744437 2823128 -5904 -18705 -6784
1413744437 2823382 -5904 -18705 -6784
1413744437 2823634 -5904 -18705 -6784
1413744437 2823889 -5904 -18705 -6784
1413744438 2824141 -5904 -18705 -6784
1413744438 2824395 -5904 -18705 -6784
1413744438 2824648 -5904 -18705 -6784
1413744438 2824902 -5904 -18705 -6784
1413744439 2825156 -5904 -18705 -6784
1413744439 2825411 -5904 -18705 -6784
1413744439 2825667 -5904 -18705 -6784
1413744439 2825922 -5904 -18705 -6784
1413744440 2826174 -5904 -18705 -6784
1413744440 2826427 -5904 -18705 -6784
1413744440 2826682 -5904 -18705 -6784
1413744440 2826940 -5904 -18705 -6784
1413744441 2827192 -5904 -18705 -6784
1413744441 2827448 -5904 -18705 -6784
1413744441 2827699 -5904 -18705 -6784
1413744441 2827955 -5904 -18705 -6784
1413744442 2828209 -5904 -18705 -6784
1413744442 2828465 -5904 -18705 -6784
1413744442 2828719 -5904 -18705 -6784
1413744442 2828974 -5904 -18705 -6784
1413744443 2829229 -5904 -18705 -6784
1413744443 2829483 -5904 -18705 -6784
1413744443 2829740 -5904 -18705 -6784
1413744443 2829995 -5904 -18705 -6784
1413744444 2830250 -5904 -18705 -6784
1413744444 2830503 -5904 -18705 -6784
1413744444 2830754 -5904 -18705 -6784
1413744445 2831006 -5904 -18705 -6784
1413744445 2831260 -5904 -18705 -6784
1413744445 2831514 -5904 -18705 -6784
1413744445 2831765 -5904 -18705 -6784
1413744446 2832018 -5904 -18705 -6784
1413744446 2832271 -5904 -18705 -6784
1413744446 2832527 -5904 -18705 -6784
1413744446 2832779 -5904 -18705 -6784
1413744447 2833032 -5904 -18705 -6784
1413744447 2833286 -5904 -18705 -6784
1413744447 2833538 -5904 -18705 -6784
1413744447 2833794 -5904 -18705 -6784
1413744448 2834047 -5904 -18705 -6784
1413744448 2834302 -5904 -18705 -6784
1413744448 2834556 -5904 -18705 -6784
1413744448 2834812 -5904 -18705 -6784
1413744449 2835068 -5904 -18705 -6784
1413744449 2835320 -5904 -18705 -6784
1413744449 2835573 -5904 -18705 -6784
1413744449 2835828 -5904 -18705 -6784
1413744450 2836081 -5904 -18705 -6784
1413744450 2836332 -5904 -18705 -6784
1413744450 2836584 -5904 -18705 -6784
1413744450 2836835 -5904 -18705 -6784
1413744451 2837093 -5904 -18705 -6784
1413744451 2837347 -5904 -18705 -6784
1413744451 2837599 -5904 -18705 -6784
1413744451 2837855 -5904 -18705 -6784
1413744452 2838110 -5904 -18705 -6784
1413744452 2838362 -5904 -18705 -6784
