1413741615 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA) AM_bpT(dC)  AM_amT(dC) AM_motT(dC) AM_SOC AM_thr AM_rgn
1413741615 mins   0      0    -37624        0     0      0       0       0       0  
1413741615 maxs   0     37624  37624     37624 37624  37624    37624  37624  37624 
1413741615 attr   N        N      N        N      N     N       N       N       N  
1413744418 2804588 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744419 2805589 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744420 2806594 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744421 2807595 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744422 2808599 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744423 2809602 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744424 2810604 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744425 2811605 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744426 2812610 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744427 2813614 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744428 2814615 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744429 2815621 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744430 2816623 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744431 2817624 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744432 2818628 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744433 2819631 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744434 2820636 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744435 2821637 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744436 2822638 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744437 2823651 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744438 2824654 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744439 2825657 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744440 2826660 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744441 2827663 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744442 2828667 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744443 2829669 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744444 2830674 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744445 2831677 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744446 2832680 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744447 2833684 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744448 2834687 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744449 2835688 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744450 2836692 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744451 2837693 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744452 2838696 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744453 2839700 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744454 2840704 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744455 2841706 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744456 2842709 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744457 2843712 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744458 2844715 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744459 2845716 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744460 2846724 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744461 2847730 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744462 2848735 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744463 2849738 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744464 2850740 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744465 2851742 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744466 2852745 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744467 2853747 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744468 2854748 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744469 2855752 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744470 2856759 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744471 2857763 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744472 2858766 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744473 2859769 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744474 2860770 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744475 2861773 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744476 2862774 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744477 2863779 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744478 2864780 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744479 2865784 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744480 2866785 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744481 2867794 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744482 2868795 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744483 2869800 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744484 2870803 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744485 2871808 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744486 2872812 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744487 2873817 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744488 2874819 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744489 2875823 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744490 2876824 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744491 2877826 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744492 2878829 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744493 2879835 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744494 2880840 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744495 2881845 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744496 2882848 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744497 2883850 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744498 2884855 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744499 2885858 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744500 2886859 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744501 2887862 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744502 2888863 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744503 2889868 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744504 2890872 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744505 2891874 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744506 2892877 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744507 2893882 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744508 2894887 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744509 2895889 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744510 2896893 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744511 2897895 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744512 2898908 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744513 2899914 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744514 2900915 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744515 2901916 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744516 2902919 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744517 2903925 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744518 2904931 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744519 2905934 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744520 2906936 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744521 2907939 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744522 2908943 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744523 2909947 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744524 2910949 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744525 2911953 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744526 2912955 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744527 2913957 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744528 2914962 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744529 2915965 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744530 2916968 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744531 2917971 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744532 2918973 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744533 2919976 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744534 2920981 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744535 2921982 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744536 2922983 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744537 2923995 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744538 2924998 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744540 2926006 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744541 2927009 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744542 2928012 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744543 2929017 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744544 2930022 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744545 2931027 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744546 2932028 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744547 2933029 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744548 2934037 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744549 2935040 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744550 2936045 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744551 2937047 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744552 2938052 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744553 2939056 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744554 2940060 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744555 2941068 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744556 2942070 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744557 2943072 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744558 2944074 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744559 2945078 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744560 2946082 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744561 2947085 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744562 2948088 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744563 2949089 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744564 2950093 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744565 2951095 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744566 2952097 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744567 2953098 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744568 2954099 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744569 2955102 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744570 2956107 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744571 2957112 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744572 2958114 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744573 2959116 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744574 2960121 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744575 2961122 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744576 2962125 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744577 2963129 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744578 2964130 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744579 2965134 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744580 2966136 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744581 2967141 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744582 2968146 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744583 2969150 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744584 2970158 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744585 2971160 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744586 2972161 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744587 2973166 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744588 2974172 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744589 2975177 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744590 2976180 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744591 2977186 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744592 2978201 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744593 2979204 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744594 2980211 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744595 2981212 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744596 2982220 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744597 2983226 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744598 2984228 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744599 2985229 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744600 2986236 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744601 2987243 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744602 2988248 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744603 2989258 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744604 2990263 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744605 2991267 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744606 2992281 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744607 2993286 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744608 2994293 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744609 2995299 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744610 2996302 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744611 2997306 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744612 2998309 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744613 2999312 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744614 3000316 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744615 3001322 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744616 3002324 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744617 3003325 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744618 3004332 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744619 3005337 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744620 3006345 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744621 3007351 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744622 3008356 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744623 3009361 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744624 3010365 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744625 3011369 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744626 3012374 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744627 3013380 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744628 3014382 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744629 3015386 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744630 3016389 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744631 3017396 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744632 3018403 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744633 3019412 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744634 3020415 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744635 3021416 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744636 3022418 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744637 3023420 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744638 3024424 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744639 3025427 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744640 3026430 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744641 3027438 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744642 3028442 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744643 3029448 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744644 3030455 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744645 3031456 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744646 3032458 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744647 3033466 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744648 3034474 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744649 3035482 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744650 3036485 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744651 3037491 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744652 3038492 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744653 3039495 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744654 3040496 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744655 3041497 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744656 3042500 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744657 3043511 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744658 3044512 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744659 3045519 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744660 3046526 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744661 3047532 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744662 3048537 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744663 3049554 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744664 3050556 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744665 3051557 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744666 3052564 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744667 3053569 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744668 3054574 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744669 3055576 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744670 3056578 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744671 3057579 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744672 3058583 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744673 3059584 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744674 3060590 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744675 3061598 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744676 3062603 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744677 3063606 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744678 3064611 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744679 3065615 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744680 3066616 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744681 3067617 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744682 3068620 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744683 3069624 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744684 3070627 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744685 3071629 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744686 3072633 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744687 3073639 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744688 3074641 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744689 3075642 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744690 3076645 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744691 3077649 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744692 3078653 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744693 3079657 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744694 3080665 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744695 3081667 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744696 3082672 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744697 3083676 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744698 3084680 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744699 3085682 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744700 3086685 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744701 3087689 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744702 3088695 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744703 3089698 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744704 3090699 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744705 3091704 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744706 3092705 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744707 3093710 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744708 3094717 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744709 3095720 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744710 3096723 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744711 3097725 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744712 3098728 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744713 3099731 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744714 3100735 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744715 3101737 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744716 3102740 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744717 3103743 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744718 3104746 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744719 3105748 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744720 3106752 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744721 3107754 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744722 3108759 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744723 3109761 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744724 3110764 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744725 3111766 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744726 3112768 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744727 3113770 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744728 3114773 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744729 3115776 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744730 3116777 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744731 3117784 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744732 3118787 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744733 3119788 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744734 3120792 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744735 3121799 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744736 3122800 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744737 3123801 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744738 3124805 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
1413744739 3125810 -5904 -18705 -6784 -18705 -24365 0 -11808 -18727 -29180
