1413741615 utime BVLR1 OVT1 NOC1 UNDV1 Vin1 Vout1 Iin1 Tamb1 BVLR2 OVT2 NOC2 UNDV2 Vin2 Vout2 Iin2 Tamb2 BVLR3 OVT3 NOC3 UNDV3  Vin3  Vout3 Iin3 Tamb3
1413744233 2619935 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744234 2620942 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744235 2621943 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744236 2622944 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744237 2623946 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744238 2624951 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744239 2625952 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744240 2626954 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744241 2627955 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744242 2628961 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744243 2629967 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744244 2630974 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744245 2631980 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744246 2632986 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744247 2633992 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744248 2634999 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744250 2636001 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744251 2637004 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744252 2638009 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744253 2639017 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744254 2640024 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744255 2641028 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744256 2642030 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744257 2643035 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744258 2644037 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744259 2645038 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744260 2646043 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744261 2647044 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744262 2648050 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744263 2649055 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744264 2650063 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744265 2651065 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744266 2652068 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744267 2653078 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744268 2654084 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744269 2655088 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744270 2656095 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744271 2657099 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744272 2658106 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744273 2659113 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744274 2660120 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744275 2661127 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744276 2662131 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744277 2663136 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744278 2664140 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744279 2665151 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744280 2666156 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744281 2667164 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744282 2668167 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744283 2669170 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744284 2670174 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744285 2671177 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744286 2672182 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744287 2673187 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744288 2674190 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744289 2675193 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744290 2676194 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744291 2677196 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744292 2678199 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744293 2679204 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744294 2680206 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744295 2681209 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744296 2682210 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744297 2683214 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744298 2684216 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744299 2685222 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744300 2686223 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744301 2687228 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744302 2688233 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744303 2689237 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744304 2690240 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744305 2691243 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744306 2692244 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744307 2693246 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744308 2694248 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744309 2695249 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744310 2696250 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744311 2697253 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744312 2698256 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744313 2699261 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744314 2700265 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744315 2701268 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744316 2702270 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744317 2703275 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744318 2704277 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744319 2705283 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744320 2706285 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744321 2707286 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744322 2708289 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744323 2709292 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744324 2710293 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744325 2711295 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744326 2712298 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744327 2713303 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744328 2714304 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744329 2715308 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744330 2716313 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744331 2717318 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744332 2718322 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744333 2719323 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744334 2720325 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744335 2721329 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744336 2722330 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744337 2723331 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744338 2724333 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744339 2725337 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744340 2726341 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744341 2727345 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744342 2728350 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744343 2729351 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744344 2730353 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744345 2731359 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744346 2732360 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744347 2733364 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744348 2734366 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744349 2735371 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744350 2736374 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744351 2737376 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744352 2738377 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744353 2739378 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744354 2740380 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744355 2741381 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744356 2742383 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744357 2743388 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744358 2744389 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744359 2745390 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744360 2746391 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744361 2747394 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744362 2748396 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744363 2749401 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744364 2750404 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744365 2751405 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744366 2752410 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744367 2753415 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744368 2754417 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744369 2755418 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744370 2756420 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744371 2757422 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744372 2758423 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744373 2759424 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744374 2760428 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744375 2761431 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744376 2762432 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744377 2763437 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744378 2764438 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744379 2765440 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744380 2766442 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744381 2767444 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744382 2768448 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744383 2769450 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744384 2770455 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744385 2771459 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744386 2772464 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744387 2773471 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744388 2774475 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744389 2775479 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744390 2776485 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744391 2777487 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744392 2778491 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744393 2779492 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744394 2780497 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744395 2781502 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744396 2782506 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744397 2783509 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744398 2784511 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744399 2785514 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744400 2786519 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744401 2787524 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744402 2788530 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744403 2789534 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744404 2790537 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744405 2791541 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744406 2792542 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744407 2793545 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744408 2794549 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744409 2795555 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744410 2796560 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744411 2797565 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744412 2798569 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744413 2799571 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744414 2800574 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744415 2801578 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744416 2802583 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744417 2803586 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744418 2804588 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744419 2805589 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744420 2806594 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744421 2807595 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744422 2808599 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744423 2809602 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744424 2810604 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744425 2811605 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744426 2812610 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744427 2813614 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744428 2814615 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744429 2815621 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744430 2816623 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744431 2817624 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744432 2818628 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744433 2819631 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744434 2820636 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744435 2821637 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744436 2822638 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744437 2823651 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744438 2824654 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744439 2825657 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744440 2826660 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744441 2827663 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744442 2828667 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744443 2829669 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744444 2830674 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744445 2831677 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744446 2832680 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744447 2833684 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744448 2834687 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744449 2835688 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744450 2836692 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744451 2837693 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744452 2838696 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744453 2839700 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744454 2840704 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744455 2841706 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744456 2842709 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744457 2843712 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744458 2844715 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744459 2845716 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744460 2846724 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744461 2847730 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744462 2848735 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744463 2849738 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744464 2850740 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744465 2851742 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744466 2852745 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744467 2853747 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744468 2854748 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744469 2855752 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744470 2856759 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744471 2857763 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744472 2858766 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744473 2859769 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744474 2860770 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744475 2861773 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413744476 2862774 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
