1413747310 utime T(cK) I(cA) V(mV) V_sup(mV) Stat T(cK) I(cA) V(mV) V_sup(mV) Stat
1413747310 mins   0      0     0     0        0     0     0    0      0        0  
1413747310 maxs  32768   32768  32768  32768 32768 32768 32768 32768  32768  32768
1413747310 attr  N        N      N       N     N     N     N     N    N       N 
1413753749 6441842 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753750 6442851 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753751 6443859 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753752 6444860 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753753 6445863 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753754 6446864 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753755 6447870 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753756 6448877 30465 1 13955 23881 4 30285 1 13735 24123 4
1413753757 6449882 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753758 6450883 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753759 6451885 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753760 6452888 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753761 6453890 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753762 6454892 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753763 6455894 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753764 6456900 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753765 6457910 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753766 6458913 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753767 6459918 30465 1 13955 23881 4 30285 1 13735 24123 4
1413753768 6460924 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753769 6461925 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753770 6462931 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753771 6463937 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753772 6464941 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753773 6465948 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753774 6466953 30465 1 13955 23881 4 30285 1 13735 24123 4
1413753775 6467958 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753776 6468960 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753777 6469966 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753778 6470975 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753779 6471977 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753780 6472981 30465 1 13955 23870 4 30285 1 13735 24134 4
1413753781 6473987 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753782 6474993 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753784 6476002 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753785 6477011 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753786 6478014 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753787 6479019 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753788 6480024 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753789 6481029 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753790 6482033 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753791 6483039 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753792 6484046 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753793 6485051 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753794 6486052 30465 1 13955 23870 4 30285 2 13735 24134 4
1413753795 6487057 30465 1 13955 23881 4 30285 2 13735 24123 4
1413753796 6488064 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753797 6489066 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753798 6490068 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753799 6491074 30465 1 13955 23881 4 30285 1 13735 24123 4
1413753800 6492082 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753801 6493084 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753802 6494091 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753803 6495096 30465 1 13955 23870 4 30285 1 13730 24134 4
1413753804 6496103 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753805 6497107 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753806 6498109 30465 1 13955 23881 4 30285 2 13730 24134 4
1413753807 6499112 30465 1 13955 23881 4 30285 2 13730 24134 4
1413753808 6500119 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753809 6501124 30465 1 13955 23881 4 30285 2 13730 24134 4
1413753810 6502128 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753811 6503139 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753812 6504142 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753813 6505145 30465 1 13955 23870 4 30285 1 13735 24134 4
1413753814 6506147 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753815 6507153 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753816 6508172 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753817 6509174 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753818 6510175 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753819 6511177 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753820 6512178 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753821 6513182 30465 1 13955 23881 4 30285 2 13735 24123 4
1413753822 6514188 30465 1 13955 23881 4 30285 2 13730 24134 4
1413753823 6515191 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753824 6516194 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753825 6517198 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753826 6518199 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753827 6519205 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753828 6520212 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753829 6521214 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753830 6522216 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753831 6523221 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753832 6524222 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753833 6525229 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753834 6526234 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753835 6527235 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753836 6528242 30465 1 13955 23881 4 30285 2 13730 24134 4
1413753837 6529246 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753838 6530247 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753839 6531252 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753840 6532259 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753841 6533260 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753842 6534264 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753843 6535269 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753844 6536277 30465 1 13955 23881 4 30285 1 13730 24123 4
1413753845 6537280 30465 1 13955 23881 4 30240 2 13735 24134 4
1413753846 6538287 30465 1 13955 23881 4 30285 1 13735 24123 4
1413753847 6539292 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753848 6540296 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753849 6541297 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753850 6542304 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753851 6543306 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753852 6544310 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753853 6545313 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753854 6546318 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753855 6547325 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753856 6548326 30465 1 13955 23881 4 30285 2 13735 24134 4
1413753857 6549334 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753858 6550339 30465 1 13950 23881 4 30285 1 13735 24134 4
1413753859 6551341 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753860 6552344 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753861 6553349 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753862 6554354 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753863 6555358 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753864 6556359 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753865 6557367 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753866 6558369 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753867 6559373 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753868 6560375 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753869 6561382 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753870 6562392 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753871 6563393 30465 1 13950 23881 4 30285 1 13735 24134 4
1413753872 6564395 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753873 6565397 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753874 6566404 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753875 6567412 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753876 6568416 30465 1 13955 23881 4 30285 1 13735 24134 4
1413753877 6569425 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753878 6570432 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753879 6571436 30465 1 13950 23881 4 30285 1 13735 24134 4
1413753880 6572445 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753881 6573453 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753882 6574457 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753883 6575458 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753884 6576459 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753885 6577460 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753886 6578467 30465 1 13955 23881 4 30285 1 13730 24134 4
1413753887 6579468 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753888 6580473 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753889 6581475 30465 1 13950 23881 4 30285 2 13735 24134 4
1413753890 6582477 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753891 6583482 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753892 6584484 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753893 6585488 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753894 6586492 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753895 6587495 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753896 6588507 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753897 6589514 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753898 6590518 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753899 6591525 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753900 6592530 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753901 6593537 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753902 6594538 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753903 6595539 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753904 6596544 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753905 6597547 30465 1 13950 23881 4 30285 1 13730 24123 4
1413753906 6598550 30465 1 13950 23881 4 30285 1 13730 24123 4
1413753907 6599551 30465 1 13950 23881 4 30285 1 13730 24123 4
1413753908 6600558 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753909 6601562 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753910 6602563 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753911 6603567 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753912 6604571 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753913 6605572 30465 1 13950 23881 4 30285 1 13735 24134 4
1413753914 6606579 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753915 6607584 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753916 6608602 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753917 6609605 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753918 6610607 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753919 6611614 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753920 6612615 30465 1 13950 23881 4 30285 1 13730 24123 4
1413753921 6613622 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753922 6614637 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753923 6615641 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753924 6616645 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753925 6617647 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753926 6618650 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753927 6619655 30465 1 13950 23881 4 30285 1 13735 24134 4
1413753928 6620662 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753929 6621666 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753930 6622679 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753931 6623686 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753932 6624693 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753933 6625694 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753934 6626699 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753935 6627700 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753936 6628701 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753937 6629707 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753938 6630718 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753939 6631721 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753940 6632726 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753941 6633732 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753942 6634734 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753943 6635743 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753944 6636749 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753945 6637756 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753946 6638764 30465 1 13950 23881 4 30285 1 13730 24123 4
1413753947 6639771 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753948 6640776 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753949 6641780 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753950 6642782 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753951 6643784 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753952 6644787 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753953 6645792 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753954 6646794 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753955 6647799 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753956 6648804 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753957 6649809 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753958 6650811 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753959 6651814 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753960 6652820 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753961 6653822 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753962 6654826 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753963 6655829 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753964 6656835 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753965 6657838 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753966 6658842 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753967 6659846 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753968 6660850 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753969 6661854 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753970 6662861 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753971 6663865 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753972 6664868 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753973 6665873 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753974 6666880 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753975 6667888 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753976 6668889 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753977 6669897 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753978 6670902 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753979 6671913 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753980 6672914 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753981 6673922 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753982 6674928 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753983 6675935 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753984 6676937 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753985 6677938 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753986 6678947 30465 1 13950 23881 4 30285 2 13730 24123 4
1413753987 6679954 30465 1 13945 23881 4 30285 1 13730 24134 4
1413753988 6680955 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753989 6681960 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753990 6682964 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753991 6683968 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753992 6684971 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753993 6685973 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753994 6686976 30465 1 13950 23881 4 30285 2 13730 24134 4
1413753995 6687978 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753996 6688982 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753997 6689989 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753998 6690996 30465 1 13950 23881 4 30285 1 13730 24134 4
1413753999 6691998 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754001 6693000 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754002 6694002 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754003 6695005 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754004 6696011 30465 1 13950 23881 4 30285 2 13730 24134 4
1413754005 6697016 30465 1 13950 23881 4 30285 2 13730 24123 4
1413754006 6698017 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754007 6699022 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754008 6700027 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754009 6701033 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754010 6702037 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754011 6703039 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754012 6704045 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754013 6705054 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754014 6706059 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754015 6707060 30465 1 13950 23881 4 30285 2 13730 24134 4
1413754016 6708066 30465 1 13945 23881 4 30285 2 13730 24134 4
1413754017 6709068 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754018 6710072 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754019 6711073 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754020 6712081 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754021 6713088 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754022 6714094 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754023 6715098 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754024 6716105 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754025 6717108 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754026 6718118 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754027 6719130 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754028 6720138 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754029 6721141 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754030 6722145 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754031 6723153 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754032 6724160 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754033 6725163 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754034 6726167 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754035 6727170 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754036 6728176 30465 1 13945 23881 4 30285 1 13730 24123 4
1413754037 6729180 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754038 6730182 30465 1 13945 23881 4 30285 2 13730 24134 4
1413754039 6731190 30465 1 13945 23881 4 30285 2 13730 24134 4
1413754040 6732194 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754041 6733201 30465 1 13950 23881 4 30285 1 13730 24134 4
1413754042 6734202 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754043 6735208 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754044 6736210 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754045 6737215 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754046 6738219 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754047 6739223 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754048 6740227 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754049 6741228 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754050 6742231 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754051 6743234 30465 1 13945 23881 4 30285 1 13730 24123 4
1413754052 6744236 30465 1 13945 23881 4 30285 2 13730 24134 4
1413754053 6745239 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754054 6746243 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754055 6747249 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754056 6748255 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754057 6749265 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754058 6750272 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754059 6751279 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754060 6752280 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754061 6753286 30465 1 13945 23881 4 30285 2 13730 24134 4
1413754062 6754310 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754063 6755311 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754064 6756318 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754065 6757324 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754066 6758332 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754067 6759334 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754068 6760341 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754069 6761347 30465 1 13945 23881 4 30285 2 13730 24123 4
1413754070 6762353 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754071 6763358 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754072 6764360 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754073 6765366 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754074 6766371 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754075 6767378 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754076 6768381 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754077 6769382 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754078 6770389 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754079 6771391 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754080 6772398 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754081 6773405 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754082 6774412 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754083 6775413 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754084 6776415 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754085 6777421 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754086 6778426 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754087 6779427 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754088 6780434 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754089 6781437 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754090 6782445 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754091 6783446 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754092 6784450 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754093 6785452 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754094 6786454 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754095 6787459 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754096 6788465 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754097 6789484 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754098 6790486 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754099 6791490 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754100 6792491 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754101 6793493 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754102 6794499 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754103 6795502 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754104 6796504 30465 1 13945 23881 4 30285 2 13730 24134 4
1413754105 6797507 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754106 6798512 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754107 6799513 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754108 6800516 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754109 6801524 30465 1 13945 23881 4 30285 2 13730 24134 4
1413754110 6802527 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754111 6803528 30465 1 13945 23881 4 30285 2 13730 24123 4
1413754112 6804536 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754113 6805540 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754114 6806543 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754115 6807547 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754116 6808548 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754117 6809554 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754118 6810556 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754119 6811557 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754120 6812562 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754121 6813565 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754122 6814566 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754123 6815568 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754124 6816570 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754125 6817572 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754126 6818575 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754127 6819576 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754128 6820577 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754129 6821583 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754130 6822584 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754131 6823588 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754132 6824590 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754133 6825593 30465 1 13945 23881 4 30285 1 13730 24123 4
1413754134 6826599 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754135 6827604 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754136 6828605 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754137 6829606 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754138 6830609 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754139 6831611 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754140 6832619 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754141 6833621 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754142 6834628 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754143 6835631 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754144 6836633 30465 1 13945 23881 4 30285 1 13730 24134 4
1413754145 6837636 30465 1 13945 23881 4 30285 1 13730 24134 4
