1413741615 utime cmd  I(cA)    SOC   stat  on mea bal  tr  yr  mo  dy  hr  mn sc   ti
1413745738 4124385 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745739 4125388 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745740 4126393 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745741 4127398 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745742 4128401 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745743 4129404 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745744 4130405 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745745 4131407 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745746 4132412 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745747 4133416 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745748 4134418 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745749 4135422 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745750 4136424 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745751 4137429 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745752 4138431 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745753 4139439 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745754 4140440 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745755 4141442 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745756 4142443 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745757 4143447 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745758 4144452 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745759 4145454 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745760 4146456 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745761 4147460 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745762 4148463 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745763 4149472 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745764 4150474 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745765 4151475 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745766 4152479 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745767 4153480 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745768 4154483 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745769 4155485 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745770 4156487 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745771 4157493 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745772 4158496 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745773 4159514 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745774 4160516 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745775 4161522 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745776 4162529 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745777 4163534 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745778 4164541 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745779 4165548 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745780 4166549 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745781 4167554 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745782 4168557 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745783 4169560 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745784 4170571 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745785 4171577 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745786 4172581 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745787 4173589 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745788 4174594 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745789 4175600 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745790 4176605 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745791 4177613 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745792 4178620 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745793 4179624 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745794 4180627 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745795 4181633 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745796 4182636 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745797 4183641 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745798 4184648 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745799 4185657 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745800 4186660 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745801 4187665 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745802 4188667 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745803 4189670 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745804 4190673 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745805 4191677 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745806 4192680 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745807 4193682 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745808 4194683 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745809 4195689 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745810 4196695 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745811 4197703 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745812 4198710 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745813 4199711 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745814 4200715 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745815 4201718 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745816 4202720 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745817 4203727 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745818 4204730 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745819 4205731 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745820 4206738 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745821 4207742 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745822 4208748 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745823 4209755 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745824 4210756 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745825 4211761 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745826 4212765 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745827 4213772 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745828 4214773 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745829 4215780 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745830 4216783 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745831 4217784 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745832 4218787 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745833 4219793 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745834 4220795 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745835 4221796 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745836 4222801 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745837 4223806 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745838 4224810 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745839 4225811 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745840 4226817 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745841 4227821 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745842 4228829 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745843 4229835 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745844 4230842 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745845 4231846 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745846 4232851 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745847 4233856 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745848 4234861 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745849 4235869 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745850 4236870 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745851 4237875 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745852 4238877 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745853 4239879 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745854 4240885 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745855 4241892 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745856 4242894 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745857 4243902 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745858 4244910 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745859 4245914 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745860 4246916 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745861 4247920 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745862 4248926 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745863 4249932 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745864 4250934 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745865 4251939 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745866 4252942 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745867 4253950 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745868 4254951 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745869 4255959 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745870 4256963 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745871 4257967 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745872 4258972 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745873 4259980 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745874 4260981 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745875 4261988 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745876 4262989 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745877 4263991 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745878 4264997 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745879 4265999 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745881 4267003 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745882 4268011 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745883 4269017 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745884 4270031 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745885 4271038 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745886 4272045 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745887 4273049 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745888 4274050 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745889 4275054 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745890 4276061 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745891 4277062 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745892 4278066 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745893 4279071 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745894 4280073 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745895 4281075 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745896 4282083 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745897 4283088 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745898 4284097 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745899 4285103 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745900 4286109 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745901 4287114 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745902 4288117 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745903 4289122 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745904 4290127 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745905 4291128 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745906 4292134 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745907 4293140 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745908 4294144 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745909 4295151 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745910 4296154 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745911 4297159 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745912 4298167 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745913 4299173 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745914 4300181 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745915 4301187 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745916 4302191 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745917 4303196 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745918 4304202 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745919 4305208 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745920 4306212 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745921 4307215 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745922 4308222 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745923 4309225 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745924 4310228 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745925 4311233 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745926 4312238 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745927 4313240 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745928 4314247 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745929 4315250 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745930 4316253 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745931 4317255 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745932 4318257 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745933 4319263 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745934 4320273 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745935 4321274 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745936 4322276 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745937 4323281 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745938 4324287 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745939 4325291 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745940 4326297 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745941 4327302 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745942 4328309 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745943 4329312 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745944 4330313 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745945 4331320 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745946 4332323 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745947 4333330 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745948 4334331 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745949 4335335 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745950 4336339 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745951 4337343 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745952 4338346 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745953 4339348 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745954 4340354 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745955 4341360 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745956 4342361 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745957 4343368 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745958 4344375 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745959 4345380 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745960 4346385 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745961 4347392 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745962 4348394 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745963 4349401 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745964 4350412 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745965 4351415 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745966 4352421 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745967 4353428 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745968 4354432 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745969 4355439 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745970 4356444 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745971 4357450 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745972 4358451 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745973 4359452 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745974 4360453 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745975 4361458 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745976 4362465 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745977 4363472 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745978 4364476 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745979 4365484 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745980 4366487 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745981 4367489 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745982 4368491 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745983 4369500 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745984 4370505 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745985 4371511 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745986 4372520 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745987 4373527 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745988 4374530 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745989 4375537 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745990 4376543 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745991 4377544 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745992 4378547 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745993 4379551 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745994 4380556 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745995 4381560 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745996 4382561 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745997 4383569 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745998 4384575 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413745999 4385576 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746000 4386580 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746001 4387582 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746002 4388586 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746003 4389592 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746004 4390596 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746005 4391603 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746006 4392611 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746007 4393616 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746008 4394617 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746009 4395623 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746010 4396626 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746011 4397629 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746012 4398636 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746013 4399639 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746014 4400643 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746015 4401645 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746016 4402652 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746017 4403655 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746018 4404661 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746019 4405670 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746020 4406673 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746021 4407676 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746022 4408677 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746023 4409678 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746024 4410683 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746025 4411687 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746026 4412691 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746027 4413692 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746028 4414693 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746029 4415696 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746030 4416702 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746031 4417703 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746032 4418711 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746033 4419716 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746034 4420724 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746035 4421731 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746036 4422733 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746037 4423737 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746038 4424745 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746039 4425752 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746040 4426757 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746041 4427761 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746042 4428762 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746043 4429774 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746044 4430782 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746045 4431789 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746046 4432791 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746047 4433793 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746048 4434799 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746049 4435805 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746050 4436811 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746051 4437818 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746052 4438819 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746053 4439826 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746054 4440827 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746055 4441831 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746056 4442837 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746057 4443844 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746058 4444846 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746059 4445857 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746060 4446864 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746061 4447869 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746062 4448871 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746063 4449876 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746064 4450880 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746065 4451887 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746066 4452894 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746067 4453897 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746068 4454904 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746069 4455905 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746070 4456906 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746071 4457907 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746072 4458910 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746073 4459914 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746074 4460919 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746075 4461920 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746076 4462927 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746077 4463931 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746078 4464932 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746079 4465935 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746080 4466937 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746081 4467940 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746082 4468945 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746083 4469947 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746084 4470948 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746085 4471954 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746086 4472958 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746087 4473961 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746088 4474963 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746089 4475967 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746090 4476970 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746091 4477972 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746092 4478978 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746093 4479980 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746094 4480988 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413746095 4481993 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
