1413747310 utime UTC_GPS Lat Long Alt Track  GS FIX MagV Date
1413753154 5846334 1413753153 3023.3723N 09743.5347W 240.4M 337.71 0.39K 211233.000A2 NAD 191014
1413753155 5847340 1413753154 3023.3723N 09743.5346W 240.4M 337.71 0.49K 211234.000A2 NAD 191014
1413753156 5848344 1413753155 3023.3722N 09743.5346W 240.4M 337.71 0.43K 211235.000A2 NAD 191014
1413753157 5849348 1413753156 3023.3722N 09743.5345W 240.4M 337.71 0.37K 211236.000A2 NAD 191014
1413753158 5850356 1413753157 3023.3721N 09743.5345W 240.4M 337.71 0.38K 211237.000A2 NAD 191014
1413753159 5851359 1413753158 3023.3721N 09743.5344W 240.4M 337.71 0.30K 211238.000A2 NAD 191014
1413753160 5852367 1413753159 3023.3721N 09743.5344W 240.4M 337.71 0.29K 211239.000A2 NAD 191014
1413753161 5853378 1413753160 3023.3722N 09743.5344W 240.4M 337.71 0.16K 211240.000A2 NAD 191014
1413753162 5854380 1413753161 3023.3722N 09743.5343W 240.4M 337.71 0.13K 211241.000A2 NAD 191014
1413753163 5855381 1413753162 3023.3722N 09743.5343W 240.4M 337.71 0.06K 211242.000A2 NAD 191014
1413753164 5856386 1413753163 3023.3722N 09743.5343W 240.4M 337.71 0.23K 211243.000A2 NAD 191014
1413753165 5857389 1413753164 3023.3722N 09743.5344W 240.5M 337.71 0.32K 211244.000A2 NAD 191014
1413753166 5858390 1413753165 3023.3722N 09743.5344W 240.5M 337.71 0.38K 211245.000A2 NAD 191014
1413753167 5859394 1413753166 3023.3722N 09743.5345W 240.5M 337.71 0.30K 211246.000A2 NAD 191014
1413753168 5860398 1413753167 3023.3722N 09743.5345W 240.5M 337.71 0.28K 211247.000A2 NAD 191014
1413753169 5861403 1413753167 3023.3722N 09743.5345W 240.5M 337.71 0.28K 211247.000A2 NAD 191014
1413753170 5862409 1413753168 3023.3722N 09743.5346W 240.5M 337.71 0.15K 211248.000A2 NAD 191014
1413753171 5863412 1413753169 3023.3722N 09743.5346W 240.5M 337.71 0.19K 211249.000A2 NAD 191014
1413753172 5864417 1413753170 3023.3722N 09743.5346W 240.5M 337.71 0.09K 211250.000A2 NAD 191014
1413753173 5865420 1413753171 3023.3722N 09743.5346W 240.5M 337.71 0.25K 211251.000A2 NAD 191014
1413753174 5866423 1413753172 3023.3721N 09743.5346W 240.5M 337.71 0.47K 211252.000A2 NAD 191014
1413753175 5867427 1413753173 3023.3721N 09743.5346W 240.5M 337.71 0.43K 211253.000A2 NAD 191014
1413753176 5868431 1413753174 3023.3720N 09743.5346W 240.5M 337.71 0.23K 211254.000A2 NAD 191014
1413753177 5869434 1413753175 3023.3720N 09743.5346W 240.5M 337.71 0.16K 211255.000A2 NAD 191014
1413753178 5870437 1413753176 3023.3720N 09743.5347W 240.5M 337.71 0.21K 211256.000A2 NAD 191014
1413753179 5871440 1413753177 3023.3720N 09743.5346W 240.5M 337.71 0.26K 211257.000A2 NAD 191014
1413753180 5872441 1413753178 3023.3720N 09743.5346W 240.5M 337.71 0.35K 211258.000A2 NAD 191014
1413753181 5873445 1413753179 3023.3720N 09743.5346W 240.5M 337.71 0.39K 211259.000A2 NAD 191014
1413753182 5874454 1413753180 3023.3721N 09743.5345W 240.5M 337.71 0.50K 211300.000A2 NAD 191014
1413753183 5875455 1413753181 3023.3722N 09743.5345W 240.5M 337.71 0.48K 211301.000A2 NAD 191014
1413753184 5876458 1413753183 3023.3723N 09743.5345W 240.5M 337.71 0.42K 211303.000A2 NAD 191014
1413753185 5877460 1413753184 3023.3723N 09743.5346W 240.5M 337.71 0.33K 211304.000A2 NAD 191014
1413753186 5878465 1413753185 3023.3724N 09743.5346W 240.6M 337.71 0.15K 211305.000A2 NAD 191014
1413753187 5879469 1413753186 3023.3723N 09743.5346W 240.6M 337.71 0.30K 211306.000A2 NAD 191014
1413753188 5880472 1413753187 3023.3723N 09743.5347W 240.6M 337.71 0.15K 211307.000A2 NAD 191014
1413753189 5881474 1413753188 3023.3723N 09743.5347W 240.6M 337.71 0.21K 211308.000A2 NAD 191014
1413753190 5882477 1413753189 3023.3723N 09743.5346W 240.6M 337.71 0.17K 211309.000A2 NAD 191014
1413753191 5883479 1413753190 3023.3723N 09743.5346W 240.6M 337.71 0.28K 211310.000A2 NAD 191014
1413753192 5884482 1413753191 3023.3723N 09743.5346W 240.6M 337.71 0.16K 211311.000A2 NAD 191014
1413753193 5885483 1413753192 3023.3723N 09743.5346W 240.6M 337.71 0.20K 211312.000A2 NAD 191014
1413753194 5886485 1413753193 3023.3723N 09743.5345W 240.6M 337.71 0.21K 211313.000A2 NAD 191014
1413753195 5887486 1413753194 3023.3723N 09743.5345W 240.6M 337.71 0.26K 211314.000A2 NAD 191014
1413753196 5888489 1413753195 3023.3723N 09743.5344W 240.6M 337.71 0.41K 211315.000A2 NAD 191014
1413753197 5889490 1413753196 3023.3722N 09743.5344W 240.6M 337.71 0.40K 211316.000A2 NAD 191014
1413753198 5890492 1413753197 3023.3721N 09743.5344W 240.6M 337.71 0.22K 211317.000A2 NAD 191014
1413753199 5891493 1413753198 3023.3721N 09743.5344W 240.6M 337.71 0.28K 211318.000A2 NAD 191014
1413753200 5892499 1413753199 3023.3721N 09743.5344W 240.6M 337.71 0.45K 211319.000A2 NAD 191014
1413753201 5893501 1413753200 3023.3720N 09743.5344W 240.6M 337.71 0.30K 211320.000A2 NAD 191014
1413753202 5894503 1413753201 3023.3720N 09743.5344W 240.6M 337.71 0.21K 211321.000A2 NAD 191014
1413753203 5895506 1413753202 3023.3719N 09743.5344W 240.6M 337.71 0.16K 211322.000A2 NAD 191014
1413753204 5896510 1413753203 3023.3719N 09743.5344W 240.6M 337.71 0.19K 211323.000A2 NAD 191014
1413753205 5897511 1413753204 3023.3719N 09743.5344W 240.6M 337.71 0.08K 211324.000A2 NAD 191014
1413753206 5898515 1413753205 3023.3719N 09743.5344W 240.6M 337.71 0.18K 211325.000A2 NAD 191014
1413753207 5899517 1413753206 3023.3719N 09743.5344W 240.6M 337.71 0.26K 211326.000A2 NAD 191014
1413753208 5900524 1413753207 3023.3718N 09743.5344W 240.6M 337.71 0.26K 211327.000A2 NAD 191014
1413753209 5901526 1413753208 3023.3718N 09743.5343W 240.6M 337.71 0.14K 211328.000A2 NAD 191014
1413753210 5902532 1413753209 3023.3718N 09743.5343W 240.6M 337.71 0.13K 211329.000A2 NAD 191014
1413753211 5903535 1413753209 3023.3718N 09743.5343W 240.6M 337.71 0.13K 211329.000A2 NAD 191014
1413753212 5904536 1413753210 3023.3718N 09743.5343W 240.6M 337.71 0.26K 211330.000A2 NAD 191014
1413753213 5905537 1413753211 3023.3718N 09743.5342W 240.6M 337.71 0.19K 211331.000A2 NAD 191014
1413753214 5906541 1413753212 3023.3718N 09743.5342W 240.6M 337.71 0.18K 211332.000A2 NAD 191014
1413753215 5907547 1413753213 3023.3718N 09743.5342W 240.6M 337.71 0.02K 211333.000A2 NAD 191014
1413753216 5908551 1413753214 3023.3718N 09743.5342W 240.6M 337.71 0.17K 211334.000A2 NAD 191014
1413753217 5909556 1413753215 3023.3718N 09743.5342W 240.6M 337.71 0.34K 211335.000A2 NAD 191014
1413753218 5910559 1413753216 3023.3718N 09743.5342W 240.6M 337.71 0.29K 211336.000A2 NAD 191014
1413753219 5911563 1413753217 3023.3717N 09743.5342W 240.6M 337.71 0.34K 211337.000A2 NAD 191014
1413753220 5912569 1413753218 3023.3717N 09743.5342W 240.6M 337.71 0.36K 211338.000A2 NAD 191014
1413753221 5913572 1413753220 3023.3716N 09743.5342W 240.6M 337.71 0.39K 211340.000A2 NAD 191014
1413753222 5914577 1413753221 3023.3716N 09743.5342W 240.7M 337.71 0.02K 211341.000A2 NAD 191014
1413753223 5915581 1413753222 3023.3716N 09743.5342W 240.7M 337.71 0.18K 211342.000A2 NAD 191014
1413753224 5916585 1413753223 3023.3716N 09743.5342W 240.7M 337.71 0.34K 211343.000A2 NAD 191014
1413753225 5917588 1413753224 3023.3716N 09743.5342W 240.7M 337.71 0.11K 211344.000A2 NAD 191014
1413753226 5918591 1413753225 3023.3716N 09743.5343W 240.7M 337.71 0.10K 211345.000A2 NAD 191014
1413753227 5919592 1413753226 3023.3716N 09743.5342W 240.7M 337.71 0.07K 211346.000A2 NAD 191014
1413753228 5920597 1413753227 3023.3717N 09743.5342W 240.7M 337.71 0.10K 211347.000A2 NAD 191014
1413753229 5921599 1413753228 3023.3717N 09743.5342W 240.7M 337.71 0.28K 211348.000A2 NAD 191014
1413753230 5922600 1413753229 3023.3717N 09743.5342W 240.7M 337.71 0.12K 211349.000A2 NAD 191014
1413753231 5923603 1413753230 3023.3717N 09743.5342W 240.7M 337.71 0.26K 211350.000A2 NAD 191014
1413753232 5924604 1413753231 3023.3716N 09743.5341W 240.7M 337.71 0.29K 211351.000A2 NAD 191014
1413753233 5925605 1413753232 3023.3716N 09743.5341W 240.7M 337.71 0.33K 211352.000A2 NAD 191014
1413753234 5926607 1413753233 3023.3716N 09743.5341W 240.7M 337.71 0.35K 211353.000A2 NAD 191014
1413753235 5927609 1413753234 3023.3715N 09743.5341W 240.7M 337.71 0.46K 211354.000A2 NAD 191014
1413753236 5928611 1413753235 3023.3714N 09743.5341W 240.7M 337.71 0.48K 211355.000A2 NAD 191014
1413753237 5929615 1413753236 3023.3714N 09743.5341W 240.7M 337.71 0.48K 211356.000A2 NAD 191014
1413753238 5930619 1413753237 3023.3713N 09743.5342W 240.7M 337.71 0.47K 211357.000A2 NAD 191014
1413753239 5931625 1413753238 3023.3713N 09743.5343W 240.7M 337.71 0.45K 211358.000A2 NAD 191014
1413753240 5932628 1413753239 3023.3712N 09743.5343W 240.7M 337.71 0.35K 211359.000A2 NAD 191014
1413753241 5933631 1413753240 3023.3712N 09743.5344W 240.7M 337.71 0.34K 211400.000A2 NAD 191014
1413753242 5934636 1413753241 3023.3711N 09743.5344W 240.7M 337.71 0.35K 211401.000A2 NAD 191014
1413753243 5935639 1413753242 3023.3711N 09743.5344W 240.7M 337.71 0.21K 211402.000A2 NAD 191014
1413753244 5936643 1413753243 3023.3711N 09743.5345W 240.7M 337.71 0.06K 211403.000A2 NAD 191014
1413753245 5937648 1413753244 3023.3711N 09743.5345W 240.7M 337.71 0.29K 211404.000A2 NAD 191014
1413753246 5938653 1413753245 3023.3711N 09743.5344W 240.8M 337.71 0.36K 211405.000A2 NAD 191014
1413753247 5939657 1413753246 3023.3711N 09743.5344W 240.8M 337.71 0.27K 211406.000A2 NAD 191014
1413753248 5940658 1413753247 3023.3712N 09743.5344W 240.8M 337.71 0.38K 211407.000A2 NAD 191014
1413753249 5941660 1413753248 3023.3712N 09743.5343W 240.8M 337.71 0.62K 211408.000A2 NAD 191014
1413753250 5942661 1413753249 3023.3713N 09743.5343W 240.8M 337.71 0.65K 211409.000A2 NAD 191014
1413753251 5943664 1413753250 3023.3714N 09743.5342W 240.8M 337.71 0.51K 211410.000A2 NAD 191014
1413753252 5944667 1413753251 3023.3714N 09743.5341W 240.8M 337.71 0.50K 211411.000A2 NAD 191014
1413753253 5945671 1413753252 3023.3715N 09743.5341W 240.8M 337.71 0.27K 211412.000A2 NAD 191014
1413753254 5946673 1413753252 3023.3715N 09743.5341W 240.8M 337.71 0.27K 211412.000A2 NAD 191014
1413753255 5947677 1413753253 3023.3715N 09743.5341W 240.8M 337.71 0.16K 211413.000A2 NAD 191014
1413753256 5948680 1413753254 3023.3716N 09743.5341W 240.8M 337.71 0.13K 211414.000A2 NAD 191014
1413753257 5949687 1413753256 3023.3715N 09743.5341W 240.8M 337.71 0.12K 211416.000A2 NAD 191014
1413753258 5950690 1413753256 3023.3715N 09743.5341W 240.8M 337.71 0.25K 211416.000A2 NAD 191014
1413753259 5951693 1413753258 3023.3715N 09743.5341W 240.8M 337.71 0.34K 211418.000A2 NAD 191014
1413753260 5952695 1413753259 3023.3714N 09743.5340W 240.8M 337.71 0.38K 211419.000A2 NAD 191014
1413753261 5953698 1413753260 3023.3714N 09743.5340W 240.8M 337.71 0.30K 211420.000A2 NAD 191014
1413753262 5954702 1413753261 3023.3714N 09743.5340W 240.8M 337.71 0.21K 211421.000A2 NAD 191014
1413753263 5955709 1413753262 3023.3713N 09743.5340W 240.8M 337.71 0.21K 211422.000A2 NAD 191014
1413753264 5956717 1413753263 3023.3713N 09743.5339W 240.8M 337.71 0.05K 211423.000A2 NAD 191014
1413753265 5957718 1413753264 3023.3713N 09743.5339W 240.8M 337.71 0.28K 211424.000A2 NAD 191014
1413753266 5958723 1413753265 3023.3713N 09743.5340W 240.8M 337.71 0.31K 211425.000A2 NAD 191014
1413753267 5959725 1413753266 3023.3713N 09743.5340W 240.8M 337.71 0.19K 211426.000A2 NAD 191014
1413753268 5960729 1413753267 3023.3713N 09743.5340W 240.8M 337.71 0.17K 211427.000A2 NAD 191014
1413753269 5961730 1413753268 3023.3712N 09743.5341W 240.8M 337.71 0.28K 211428.000A2 NAD 191014
1413753270 5962735 1413753269 3023.3712N 09743.5341W 240.8M 337.71 0.38K 211429.000A2 NAD 191014
1413753271 5963738 1413753270 3023.3711N 09743.5341W 240.8M 337.71 0.40K 211430.000A2 NAD 191014
1413753272 5964744 1413753271 3023.3711N 09743.5342W 240.8M 337.71 0.34K 211431.000A2 NAD 191014
1413753273 5965756 1413753272 3023.3711N 09743.5342W 240.8M 337.71 0.37K 211432.000A2 NAD 191014
1413753274 5966760 1413753273 3023.3710N 09743.5343W 240.8M 337.71 0.49K 211433.000A2 NAD 191014
1413753275 5967765 1413753274 3023.3710N 09743.5344W 240.8M 337.71 0.21K 211434.000A2 NAD 191014
1413753276 5968767 1413753275 3023.3710N 09743.5344W 240.8M 337.71 0.11K 211435.000A2 NAD 191014
1413753277 5969771 1413753276 3023.3710N 09743.5344W 240.8M 337.71 0.33K 211436.000A2 NAD 191014
1413753278 5970776 1413753277 3023.3711N 09743.5344W 240.8M 337.71 0.23K 211437.000A2 NAD 191014
1413753279 5971778 1413753278 3023.3711N 09743.5344W 240.8M 337.71 0.32K 211438.000A2 NAD 191014
1413753280 5972781 1413753279 3023.3712N 09743.5344W 240.8M 337.71 0.41K 211439.000A2 NAD 191014
1413753281 5973784 1413753280 3023.3712N 09743.5345W 240.8M 337.71 0.62K 211440.000A2 NAD 191014
1413753282 5974785 1413753281 3023.3713N 09743.5346W 240.8M 337.71 0.70K 211441.000A2 NAD 191014
1413753283 5975789 1413753282 3023.3713N 09743.5347W 240.8M 337.71 0.46K 211442.000A2 NAD 191014
1413753284 5976794 1413753283 3023.3713N 09743.5348W 240.8M 337.71 0.38K 211443.000A2 NAD 191014
1413753285 5977795 1413753284 3023.3713N 09743.5348W 240.8M 337.71 0.30K 211444.000A2 NAD 191014
1413753286 5978798 1413753285 3023.3713N 09743.5349W 240.8M 337.71 0.19K 211445.000A2 NAD 191014
1413753287 5979802 1413753286 3023.3713N 09743.5349W 240.8M 337.71 0.29K 211446.000A2 NAD 191014
1413753288 5980804 1413753287 3023.3712N 09743.5349W 240.8M 337.71 0.21K 211447.000A2 NAD 191014
1413753289 5981808 1413753288 3023.3712N 09743.5349W 240.8M 337.71 0.43K 211448.000A2 NAD 191014
1413753290 5982809 1413753289 3023.3712N 09743.5349W 240.9M 337.71 0.47K 211449.000A2 NAD 191014
1413753291 5983812 1413753290 3023.3712N 09743.5348W 240.9M 337.71 0.42K 211450.000A2 NAD 191014
1413753292 5984813 1413753291 3023.3712N 09743.5347W 240.9M 337.71 0.37K 211451.000A2 NAD 191014
1413753293 5985816 1413753292 3023.3712N 09743.5346W 240.9M 337.71 0.50K 211452.000A2 NAD 191014
1413753294 5986819 1413753294 3023.3712N 09743.5345W 240.9M 337.71 0.44K 211454.000A2 NAD 191014
1413753295 5987824 1413753295 3023.3712N 09743.5344W 240.9M 337.71 0.15K 211455.000A2 NAD 191014
1413753296 5988829 1413753295 3023.3712N 09743.5344W 240.9M 337.71 0.15K 211455.000A2 NAD 191014
1413753297 5989832 1413753296 3023.3712N 09743.5344W 240.9M 337.71 0.15K 211456.000A2 NAD 191014
1413753298 5990835 1413753297 3023.3712N 09743.5344W 240.9M 337.71 0.09K 211457.000A2 NAD 191014
1413753299 5991838 1413753298 3023.3712N 09743.5344W 240.9M 337.71 0.20K 211458.000A2 NAD 191014
1413753300 5992842 1413753299 3023.3712N 09743.5344W 240.9M 337.71 0.36K 211459.000A2 NAD 191014
1413753301 5993843 1413753300 3023.3712N 09743.5343W 240.9M 337.71 0.41K 211500.000A2 NAD 191014
1413753302 5994848 1413753301 3023.3712N 09743.5343W 240.9M 337.71 0.53K 211501.000A2 NAD 191014
1413753303 5995851 1413753302 3023.3713N 09743.5342W 240.9M 337.71 0.46K 211502.000A2 NAD 191014
1413753304 5996859 1413753303 3023.3714N 09743.5342W 240.9M 337.71 0.26K 211503.000A2 NAD 191014
1413753305 5997861 1413753304 3023.3714N 09743.5342W 240.9M 337.71 0.22K 211504.000A2 NAD 191014
1413753306 5998865 1413753305 3023.3714N 09743.5342W 240.9M 337.71 0.21K 211505.000A2 NAD 191014
1413753307 5999869 1413753306 3023.3715N 09743.5342W 240.9M 337.71 0.19K 211506.000A2 NAD 191014
1413753308 6000871 1413753307 3023.3715N 09743.5342W 240.9M 337.71 0.20K 211507.000A2 NAD 191014
1413753309 6001872 1413753308 3023.3715N 09743.5342W 240.9M 337.71 0.27K 211508.000A2 NAD 191014
1413753310 6002873 1413753309 3023.3715N 09743.5341W 241.0M 337.71 0.43K 211509.000A2 NAD 191014
1413753311 6003875 1413753310 3023.3714N 09743.5341W 241.0M 337.71 0.41K 211510.000A2 NAD 191014
1413753312 6004876 1413753311 3023.3714N 09743.5340W 241.0M 337.71 0.79K 211511.000A2 NAD 191014
1413753313 6005881 1413753312 3023.3713N 09743.5339W 241.0M 337.71 0.58K 211512.000A2 NAD 191014
1413753314 6006884 1413753313 3023.3713N 09743.5339W 241.0M 337.71 0.57K 211513.000A2 NAD 191014
1413753315 6007889 1413753314 3023.3712N 09743.5338W 241.0M 337.71 0.61K 211514.000A2 NAD 191014
1413753316 6008890 1413753315 3023.3711N 09743.5338W 241.0M 337.71 0.64K 211515.000A2 NAD 191014
1413753317 6009891 1413753316 3023.3710N 09743.5338W 241.0M 337.71 0.52K 211516.000A2 NAD 191014
1413753318 6010896 1413753317 3023.3710N 09743.5339W 241.0M 337.71 0.37K 211517.000A2 NAD 191014
1413753319 6011903 1413753318 3023.3709N 09743.5340W 241.1M 337.71 0.52K 211518.000A2 NAD 191014
1413753320 6012908 1413753319 3023.3709N 09743.5340W 241.1M 337.71 0.45K 211519.000A2 NAD 191014
1413753321 6013911 1413753320 3023.3709N 09743.5341W 241.1M 337.71 0.39K 211520.000A2 NAD 191014
1413753322 6014913 1413753321 3023.3709N 09743.5342W 241.1M 337.71 0.39K 211521.000A2 NAD 191014
1413753323 6015918 1413753322 3023.3710N 09743.5343W 241.1M 337.71 0.39K 211522.000A2 NAD 191014
1413753324 6016920 1413753323 3023.3710N 09743.5343W 241.1M 337.71 0.53K 211523.000A2 NAD 191014
1413753325 6017925 1413753324 3023.3711N 09743.5344W 241.1M 337.71 0.78K 211524.000A2 NAD 191014
1413753326 6018926 1413753325 3023.3712N 09743.5344W 241.1M 337.71 0.69K 211525.000A2 NAD 191014
1413753327 6019930 1413753326 3023.3713N 09743.5345W 241.1M 337.71 0.66K 211526.000A2 NAD 191014
1413753328 6020933 1413753327 3023.3713N 09743.5345W 241.1M 337.71 0.72K 211527.000A2 NAD 191014
1413753329 6021934 1413753328 3023.3714N 09743.5346W 241.1M 337.71 0.76K 211528.000A2 NAD 191014
1413753330 6022937 1413753329 3023.3716N 09743.5346W 241.1M 337.71 0.63K 211529.000A2 NAD 191014
1413753331 6023939 1413753331 3023.3718N 09743.5346W 241.1M 337.71 0.70K 211531.000A2 NAD 191014
1413753332 6024945 1413753332 3023.3718N 09743.5346W 241.1M 337.71 0.53K 211532.000A2 NAD 191014
1413753333 6025947 1413753333 3023.3719N 09743.5345W 241.1M 337.71 0.58K 211533.000A2 NAD 191014
1413753334 6026951 1413753334 3023.3720N 09743.5345W 241.1M 337.71 0.52K 211534.000A2 NAD 191014
1413753335 6027953 1413753335 3023.3721N 09743.5345W 241.1M 337.71 0.53K 211535.000A2 NAD 191014
1413753336 6028954 1413753336 3023.3722N 09743.5345W 241.1M 337.71 0.46K 211536.000A2 NAD 191014
1413753337 6029959 1413753337 3023.3722N 09743.5344W 241.1M 337.71 0.38K 211537.000A2 NAD 191014
1413753338 6030961 1413753338 3023.3723N 09743.5344W 241.1M 337.71 0.27K 211538.000A2 NAD 191014
1413753339 6031966 1413753338 3023.3723N 09743.5344W 241.1M 337.71 0.27K 211538.000A2 NAD 191014
1413753340 6032968 1413753339 3023.3723N 09743.5344W 241.1M 337.71 0.39K 211539.000A2 NAD 191014
1413753341 6033971 1413753340 3023.3723N 09743.5343W 241.1M 337.71 0.18K 211540.000A2 NAD 191014
1413753342 6034976 1413753341 3023.3723N 09743.5343W 241.1M 337.71 0.27K 211541.000A2 NAD 191014
1413753343 6035977 1413753342 3023.3723N 09743.5343W 241.1M 337.71 0.20K 211542.000A2 NAD 191014
1413753344 6036978 1413753343 3023.3723N 09743.5342W 241.1M 337.71 0.22K 211543.000A2 NAD 191014
1413753345 6037983 1413753344 3023.3723N 09743.5342W 241.1M 337.71 0.29K 211544.000A2 NAD 191014
1413753346 6038987 1413753345 3023.3723N 09743.5342W 241.1M 337.71 0.25K 211545.000A2 NAD 191014
1413753347 6039990 1413753346 3023.3723N 09743.5341W 241.1M 337.71 0.21K 211546.000A2 NAD 191014
1413753348 6040991 1413753347 3023.3723N 09743.5341W 241.1M 337.71 0.15K 211547.000A2 NAD 191014
1413753349 6041994 1413753348 3023.3722N 09743.5341W 241.1M 337.71 0.04K 211548.000A2 NAD 191014
1413753350 6042999 1413753349 3023.3722N 09743.5341W 241.1M 337.71 0.03K 211549.000A2 NAD 191014
1413753352 6044001 1413753350 3023.3722N 09743.5341W 241.1M 337.71 0.11K 211550.000A2 NAD 191014
1413753353 6045003 1413753351 3023.3722N 09743.5341W 241.1M 337.71 0.16K 211551.000A2 NAD 191014
1413753354 6046004 1413753352 3023.3722N 09743.5341W 241.1M 337.71 0.22K 211552.000A2 NAD 191014
1413753355 6047007 1413753353 3023.3722N 09743.5341W 241.1M 337.71 0.08K 211553.000A2 NAD 191014
1413753356 6048010 1413753354 3023.3722N 09743.5341W 241.1M 337.71 0.12K 211554.000A2 NAD 191014
1413753357 6049015 1413753355 3023.3722N 09743.5341W 241.1M 337.71 0.20K 211555.000A2 NAD 191014
1413753358 6050017 1413753356 3023.3722N 09743.5342W 241.1M 337.71 0.33K 211556.000A2 NAD 191014
1413753359 6051020 1413753357 3023.3723N 09743.5342W 241.1M 337.71 0.44K 211557.000A2 NAD 191014
1413753360 6052022 1413753358 3023.3723N 09743.5343W 241.1M 337.71 0.47K 211558.000A2 NAD 191014
1413753361 6053024 1413753359 3023.3724N 09743.5344W 241.1M 337.71 0.59K 211559.000A2 NAD 191014
1413753362 6054027 1413753360 3023.3724N 09743.5345W 241.1M 337.71 0.68K 211600.000A2 NAD 191014
1413753363 6055028 1413753361 3023.3724N 09743.5346W 241.1M 337.71 0.62K 211601.000A2 NAD 191014
1413753364 6056029 1413753362 3023.3723N 09743.5347W 241.1M 337.71 0.64K 211602.000A2 NAD 191014
1413753365 6057032 1413753363 3023.3722N 09743.5348W 241.1M 337.71 0.59K 211603.000A2 NAD 191014
1413753366 6058036 1413753364 3023.3722N 09743.5349W 241.1M 337.71 0.58K 211604.000A2 NAD 191014
1413753367 6059037 1413753365 3023.3721N 09743.5350W 241.1M 337.71 0.66K 211605.000A2 NAD 191014
1413753368 6060038 1413753366 3023.3720N 09743.5350W 241.1M 337.71 0.65K 211606.000A2 NAD 191014
1413753369 6061057 1413753367 3023.3719N 09743.5351W 241.1M 337.71 0.55K 211607.000A2 NAD 191014
1413753370 6062058 1413753368 3023.3719N 09743.5351W 241.1M 337.71 0.35K 211608.000A2 NAD 191014
1413753371 6063061 1413753370 3023.3718N 09743.5351W 241.1M 337.71 0.36K 211610.000A2 NAD 191014
1413753372 6064064 1413753371 3023.3717N 09743.5351W 241.1M 337.71 0.36K 211611.000A2 NAD 191014
1413753373 6065066 1413753372 3023.3717N 09743.5351W 241.1M 337.71 0.48K 211612.000A2 NAD 191014
1413753374 6066070 1413753373 3023.3716N 09743.5350W 241.1M 337.71 0.51K 211613.000A2 NAD 191014
1413753375 6067074 1413753374 3023.3715N 09743.5350W 241.1M 337.71 0.38K 211614.000A2 NAD 191014
1413753376 6068078 1413753375 3023.3715N 09743.5350W 241.1M 337.71 0.38K 211615.000A2 NAD 191014
1413753377 6069083 1413753376 3023.3714N 09743.5350W 241.1M 337.71 0.49K 211616.000A2 NAD 191014
1413753378 6070085 1413753377 3023.3714N 09743.5349W 241.1M 337.71 0.64K 211617.000A2 NAD 191014
1413753379 6071087 1413753378 3023.3713N 09743.5349W 241.1M 337.71 0.67K 211618.000A2 NAD 191014
1413753380 6072092 1413753379 3023.3712N 09743.5349W 241.1M 337.71 0.55K 211619.000A2 NAD 191014
1413753381 6073094 1413753379 3023.3712N 09743.5349W 241.1M 337.71 0.55K 211619.000A2 NAD 191014
1413753382 6074095 1413753380 3023.3711N 09743.5349W 241.1M 337.71 0.48K 211620.000A2 NAD 191014
1413753383 6075099 1413753381 3023.3710N 09743.5349W 241.1M 337.71 0.44K 211621.000A2 NAD 191014
1413753384 6076104 1413753382 3023.3709N 09743.5349W 241.1M 337.71 0.64K 211622.000A2 NAD 191014
1413753385 6077107 1413753383 3023.3708N 09743.5349W 241.1M 337.71 0.73K 211623.000A2 NAD 191014
1413753386 6078111 1413753384 3023.3707N 09743.5350W 241.1M 337.71 0.82K 211624.000A2 NAD 191014
1413753387 6079115 1413753385 3023.3706N 09743.5350W 241.1M 337.71 0.66K 211625.000A2 NAD 191014
1413753388 6080120 1413753386 3023.3705N 09743.5351W 241.1M 337.71 0.65K 211626.000A2 NAD 191014
1413753389 6081123 1413753387 3023.3704N 09743.5351W 241.1M 337.71 0.66K 211627.000A2 NAD 191014
1413753390 6082127 1413753388 3023.3703N 09743.5351W 241.1M 337.71 0.81K 211628.000A2 NAD 191014
1413753391 6083128 1413753389 3023.3702N 09743.5351W 241.1M 337.71 0.88K 211629.000A2 NAD 191014
1413753392 6084132 1413753390 3023.3701N 09743.5350W 241.1M 337.71 0.96K 211630.000A2 NAD 191014
1413753393 6085134 1413753391 3023.3700N 09743.5349W 241.2M 337.71 0.98K 211631.000A2 NAD 191014
1413753394 6086137 1413753392 3023.3698N 09743.5348W 241.2M 337.71 0.87K 211632.000A2 NAD 191014
1413753395 6087141 1413753393 3023.3698N 09743.5347W 241.2M 337.71 0.76K 211633.000A2 NAD 191014
1413753396 6088144 1413753394 3023.3697N 09743.5346W 241.2M 337.71 0.52K 211634.000A2 NAD 191014
1413753397 6089147 1413753395 3023.3696N 09743.5345W 241.2M 337.71 0.37K 211635.000A2 NAD 191014
1413753398 6090150 1413753396 3023.3696N 09743.5345W 241.2M 337.71 0.26K 211636.000A2 NAD 191014
1413753399 6091154 1413753397 3023.3696N 09743.5345W 241.2M 337.71 0.21K 211637.000A2 NAD 191014
1413753400 6092158 1413753398 3023.3696N 09743.5344W 241.2M 337.71 0.07K 211638.000A2 NAD 191014
1413753401 6093163 1413753398 3023.3696N 09743.5344W 241.2M 337.71 0.07K 211638.000A2 NAD 191014
1413753402 6094167 1413753400 3023.3696N 09743.5344W 241.2M 337.71 0.09K 211640.000A2 NAD 191014
1413753403 6095173 1413753401 3023.3696N 09743.5344W 241.2M 337.71 0.14K 211641.000A2 NAD 191014
