1413741615 utime  bx(uT) by(uT) bz(uT)  B(uT) ax    ay  az     A     gx   gy    gz   T(C) rate  track tilt roll
1413743908 2294022 37.5191 20.8522 -4.51441 43.1611 -8.79627 -0.777193 3.15222 9.37629 0.82807 6.72054 -0.819133 34.2977 11 0 0 0
1413743909 2295023 38.0002 20.8214 -5.16072 43.6369 -8.83069 -0.762504 3.14892 9.40629 0.969498 6.45029 -1.24094 34.2764 12 0 0 0
1413743910 2296026 37.6711 21.3315 -5.0026 43.5795 -8.83566 -0.749691 3.14345 9.40809 1.7111 7.00721 -1.62341 34.3242 12 0 0 0
1413743911 2297030 37.5578 20.5829 -4.88141 43.1053 -8.81464 -0.784656 3.1499 9.39337 0.492857 7.831 -2.56243 34.2724 12 0 0 0
1413743912 2298035 37.8115 20.9622 -5.19794 43.5447 -8.81971 -0.78913 3.17333 9.40638 1.44382 7.33745 -0.959852 34.307 13 0 0 0
1413743913 2299038 37.7032 21.2912 -4.47813 43.5305 -8.80343 -0.748909 3.13593 9.37525 1.01573 8.60259 -0.690867 34.2854 13 0 0 0
1413743914 2300043 37.4139 21.3509 -5.14951 43.3841 -8.80131 -0.781084 3.13803 9.37659 0.732178 7.41675 -1.15775 34.3819 11 0 0 0
1413743915 2301048 37.1298 21.0291 -5.05794 42.9701 -8.80843 -0.784425 3.10291 9.37186 1.09925 7.28726 -1.71304 34.3839 13 0 0 0
1413743916 2302050 37.629 21.2994 -4.98777 43.5257 -8.81106 -0.769163 3.12383 9.38002 0.600368 8.0732 -1.20162 34.2249 12 0 0 0
1413743917 2303053 37.9035 20.9388 -5.24155 43.6186 -8.79718 -0.757268 3.13378 9.36934 2.15279 7.55119 -0.661848 34.3598 13 0 0 0
1413743918 2304057 37.6764 20.9061 -5.01804 43.3792 -8.80396 -0.77161 3.13212 9.37632 1.88754 8.0649 -1.19452 34.2324 12 0 0 0
1413743919 2305060 37.8793 20.3892 -4.78285 43.2832 -8.83302 -0.769089 3.12944 9.40251 1.55482 7.71501 -1.43846 34.3012 13 0 0 0
1413743920 2306063 37.7421 20.3111 -4.77851 43.1259 -8.81029 -0.785635 3.13657 9.38491 0.732632 6.29357 -0.302548 34.3265 12 0 0 0
1413743921 2307075 38.1991 20.66 -5.16467 43.7342 -8.80964 -0.764338 3.14615 9.38575 1.24734 7.71123 -0.14842 34.439 8 0 0 0
1413743922 2308078 37.5316 21.0512 -4.63622 43.2813 -8.80857 -0.756925 3.16234 9.38959 1.19032 7.84858 -0.731579 34.4522 9 0 0 0
1413743923 2309085 37.7553 20.6667 -4.66683 43.2938 -8.79865 -0.776152 3.14885 9.37731 0.798679 7.55503 -1.35889 34.2745 7 0 0 0
1413743924 2310086 37.6182 21.1863 -4.89256 43.4502 -8.80584 -0.780005 3.17252 9.39234 0.532852 7.73908 -1.4784 34.3403 8 0 0 0
1413743925 2311512 37.6259 20.3812 -5.07799 43.0916 -8.81383 -0.769553 3.1477 9.39062 1.73892 7.58692 -0.0452664 34.3015 4 0 0 0
1413743926 2312514 37.6496 21.3243 -4.86337 43.5416 -8.83402 -0.766625 3.15782 9.41272 0.626168 7.93382 -1.6449 34.3645 8 0 0 0
1413743927 2313515 37.8491 20.684 -4.56948 43.3735 -8.81807 -0.764675 3.1382 9.39103 1.18761 9.20098 -1.63838 34.4139 9 0 0 0
1413743928 2314521 37.8035 21.0027 -4.68508 43.4991 -8.79073 -0.770304 3.18392 9.38123 0.688508 6.53017 -0.873785 34.4006 8 0 0 0
1413743929 2315527 37.3784 21.3287 -4.74117 43.2959 -8.81252 -0.781648 3.14392 9.38913 0.671359 6.76477 -2.16268 34.2907 7 0 0 0
1413743930 2316535 37.7307 21.1538 -4.95789 43.5393 -8.80081 -0.763869 3.16161 9.38262 1.07812 8.3152 -1.61633 34.3784 8 0 0 0
1413743931 2317541 37.9385 20.7749 -4.90645 43.5316 -8.8282 -0.76539 3.14775 9.40379 1.26067 6.97056 -1.32899 34.4025 8 0 0 0
1413743932 2318550 37.7338 21.2217 -4.9433 43.5734 -8.82457 -0.758633 3.1354 9.39571 0.996286 7.89066 0.10537 34.3757 8 0 0 0
1413743933 2319553 37.5949 20.8835 -5.14221 43.3121 -8.80364 -0.770765 3.14163 9.37913 0.99188 7.64832 -0.243882 34.3569 8 0 0 0
1413743934 2320559 37.4197 21.2852 -5.16388 43.3584 -8.82951 -0.754453 3.129 9.39788 2.66033 7.66628 -0.918918 34.4053 8 0 0 0
1413743935 2321566 37.8965 20.9679 -4.82949 43.5789 -8.80696 -0.759825 3.15621 9.38624 2.13918 7.60705 -1.17866 34.3936 7 0 0 0
1413743936 2322568 38.0184 20.6326 -4.8981 43.5327 -8.80736 -0.797144 3.1244 9.37907 0.471877 7.22687 -0.541865 34.4334 8 0 0 0
1413743937 2323569 37.7676 20.9077 -5.02392 43.4599 -8.78839 -0.790538 3.11957 9.35908 0.757439 8.52996 -1.15851 34.3816 8 0 0 0
1413743938 2324574 37.5949 20.9179 -5.09171 43.3227 -8.80806 -0.773218 3.13436 9.38104 1.37879 8.25336 0.32699 34.3007 8 0 0 0
1413743939 2325585 37.8039 20.9033 -5.25817 43.517 -8.82446 -0.771381 3.13566 9.39673 0.174934 7.04846 -2.20499 34.3098 9 0 0 0
1413743940 2326586 37.7613 20.7461 -4.58112 43.3279 -8.81235 -0.762604 3.15757 9.39198 0.754204 8.81381 -0.978582 34.3794 8 0 0 0
1413743941 2327587 37.5344 21.7477 -4.88314 43.6536 -8.80086 -0.769131 3.13916 9.37555 1.28259 8.57909 -1.59216 34.2985 9 0 0 0
1413743942 2328595 38.2722 20.6952 -4.79665 43.7728 -8.83033 -0.741808 3.15199 9.40532 1.146 6.91239 -1.25554 34.4183 9 0 0 0
1413743943 2329599 37.5486 20.9949 -4.75756 43.2818 -8.82757 -0.755254 3.10926 9.38956 1.1038 8.84553 -1.74495 34.4136 8 0 0 0
1413743944 2330604 37.7032 21.0717 -4.86249 43.4648 -8.80854 -0.765197 3.15062 9.38628 1.04462 8.20294 -0.682716 34.3872 9 0 0 0
1413743945 2331608 37.399 20.9554 -4.99072 43.1593 -8.82095 -0.756393 3.15217 9.39774 0.705788 6.28335 -1.50263 34.4098 7 0 0 0
1413743946 2332613 38.0551 20.9174 -4.82756 43.6925 -8.82604 -0.769225 3.14237 9.40028 0.218969 7.33281 -0.920477 34.392 8 0 0 0
1413743947 2333619 37.3108 21.2178 -4.5088 43.1581 -8.83207 -0.770422 3.16688 9.41425 0.492466 7.55941 -0.782 34.4198 8 0 0 0
1413743948 2334624 37.9157 20.5815 -5.18595 43.4522 -8.80897 -0.772454 3.1249 9.37868 1.09747 7.05123 -1.19413 34.4425 8 0 0 0
1413743949 2335627 38.052 20.7676 -4.97867 43.6352 -8.81543 -0.765065 3.15394 9.39385 1.15648 6.54587 -0.810007 34.391 8 0 0 0
1413743950 2336634 38.0034 20.4568 -4.53132 43.3966 -8.82111 -0.790083 3.15277 9.40086 1.39862 7.62668 -0.738725 34.3318 8 0 0 0
1413743951 2337643 37.5278 21.044 -5.04812 43.3206 -8.82526 -0.766932 3.14127 9.39899 2.38311 7.05466 -1.02477 34.4109 7 0 0 0
1413743952 2338646 37.7813 20.9145 -5.07042 43.4805 -8.79768 -0.770255 3.13329 9.3707 2.12163 7.31807 -1.56552 34.3827 8 0 0 0
1413743953 2339649 38.0631 20.5836 -4.92107 43.5511 -8.81334 -0.764847 3.138 9.38653 0.607636 8.25303 -0.788156 34.3784 7 0 0 0
1413743954 2340654 38.0614 20.6169 -4.87167 43.5598 -8.81429 -0.778603 3.14518 9.39095 0.985431 8.43103 -1.66926 34.4209 7 0 0 0
1413743955 2341657 37.8638 20.8493 -5.21895 43.5385 -8.82217 -0.769855 3.1479 9.39854 0.777845 7.82372 -1.17858 34.36 9 0 0 0
1413743956 2342660 37.9551 20.5126 -5.19291 43.4548 -8.80678 -0.771304 3.12551 9.37673 -0.0408805 7.30727 -1.682 34.3956 9 0 0 0
1413743957 2343668 37.7763 20.9387 -4.95265 43.4742 -8.80001 -0.778469 3.1523 9.37993 1.08806 6.88009 -0.909972 34.2786 9 0 0 0
1413743958 2344671 38.0816 20.6256 -4.77969 43.5714 -8.80734 -0.775267 3.16627 9.39125 1.41929 7.59909 -1.35665 34.4084 8 0 0 0
1413743959 2345672 37.8573 20.9814 -4.88677 43.5577 -8.83481 -0.751077 3.1758 9.41827 1.02288 8.10528 -1.35337 34.2736 8 0 0 0
1413743960 2346682 37.665 20.756 -4.81319 43.2738 -8.82352 -0.776031 3.1368 9.39661 1.10114 7.40473 -1.95695 34.4025 9 0 0 0
1413743961 2347685 37.6984 21.0314 -5.16667 43.4763 -8.78231 -0.800786 3.13637 9.35986 1.23877 7.73828 -0.915281 34.3448 9 0 0 0
1413743962 2348691 37.8637 20.8713 -5.11608 43.5367 -8.81213 -0.778132 3.14408 9.38852 1.60462 7.31797 -1.62917 34.4039 7 0 0 0
1413743963 2349692 37.8506 20.8394 -5.14294 43.5132 -8.80862 -0.748427 3.17454 9.39306 0.694837 6.5661 -1.68103 34.3445 8 0 0 0
1413743964 2350697 37.8749 20.6591 -5.17378 43.452 -8.80961 -0.74969 3.16912 9.39226 0.638609 7.86665 -0.544988 34.3996 7 0 0 0
1413743965 2351698 37.7287 20.6035 -5.04857 43.2834 -8.80137 -0.784075 3.17718 9.39007 1.02425 7.76438 -1.12043 34.365 8 0 0 0
1413743966 2352703 37.9199 20.509 -4.78506 43.3756 -8.82426 -0.773921 3.11953 9.39138 0.861901 7.43733 -1.32355 34.3883 9 0 0 0
1413743967 2353706 37.642 20.7774 -4.91585 43.2757 -8.81571 -0.786186 3.13803 9.39054 2.25147 7.12033 -1.66377 34.3784 7 0 0 0
1413743968 2354708 37.8565 20.6297 -4.69891 43.3679 -8.81784 -0.766686 3.15214 9.39564 0.876711 8.24337 -1.50924 34.2912 9 0 0 0
1413743969 2355711 37.6178 20.9312 -5.08671 43.3484 -8.81305 -0.766454 3.14382 9.38834 0.379389 7.63067 -1.12254 34.3636 8 0 0 0
1413743970 2356715 37.6308 21.0473 -4.90468 43.395 -8.81748 -0.758862 3.159 9.39698 1.06448 8.08346 -1.232 34.3045 8 0 0 0
1413743971 2357723 38.4514 20.3989 -4.68119 43.7783 -8.82712 -0.79451 3.16593 9.41129 1.62352 7.23142 -2.086 34.4156 8 0 0 0
1413743972 2358730 37.9376 20.9961 -4.73398 43.6177 -8.79878 -0.786723 3.1544 9.38017 1.41492 8.16623 -0.850129 34.3905 8 0 0 0
1413743973 2359737 37.9096 20.8676 -4.90534 43.5506 -8.809 -0.779627 3.14924 9.38744 1.1276 7.58145 -0.890697 34.4202 9 0 0 0
1413743974 2360744 38.0879 20.6197 -4.83968 43.5807 -8.81287 -0.774884 3.15556 9.3928 0.222329 8.12257 -1.81597 34.4109 8 0 0 0
1413743975 2361747 37.5901 20.7408 -5.09633 43.2339 -8.82426 -0.77225 3.14176 9.39865 1.59616 7.65995 -1.98951 34.4215 7 0 0 0
1413743976 2362748 37.5781 21.26 -5.0606 43.4709 -8.81033 -0.77527 3.15908 9.39163 1.73005 8.82396 -1.56369 34.3274 8 0 0 0
1413743977 2363753 37.5306 20.688 -5.42956 43.1975 -8.82895 -0.770921 3.13617 9.40108 0.396243 6.72451 0.113074 34.3794 8 0 0 0
1413743978 2364756 37.6304 20.6535 -4.99115 43.2149 -8.81686 -0.780829 3.17977 9.40519 0.838115 7.65933 -0.703806 34.4291 8 0 0 0
1413743979 2365762 38.09 20.7494 -5.23837 43.6901 -8.83504 -0.787148 3.12772 9.40532 2.41835 7.83555 -1.28881 34.4237 8 0 0 0
1413743980 2366768 37.9939 20.6982 -4.92259 43.5452 -8.82036 -0.767777 3.11651 9.3862 1.86538 6.74192 -1.34389 34.4112 7 0 0 0
1413743981 2367772 37.8627 20.5199 -4.87022 43.3402 -8.79884 -0.783415 3.13568 9.37368 1.03887 7.47561 -0.934054 34.3441 9 0 0 0
1413743982 2368778 38.1315 20.4717 -4.70146 43.534 -8.81447 -0.750112 3.1504 9.39056 0.954011 8.31279 -1.73676 34.3955 9 0 0 0
1413743983 2369780 38.0719 21.0361 -5.11946 43.7972 -8.80776 -0.773945 3.12513 9.37774 1.33075 6.84956 -0.71484 34.413 8 0 0 0
1413743984 2370785 37.5883 21.4416 -5.11277 43.5748 -8.81817 -0.770628 3.13681 9.39114 1.66608 7.76777 -1.27391 34.4136 8 0 0 0
1413743985 2371791 38.0204 21.0603 -4.99856 43.7501 -8.80999 -0.761063 3.12658 9.37927 1.88545 7.70775 -1.52721 34.3698 8 0 0 0
1413743986 2372794 37.9138 20.9058 -4.57847 43.537 -8.81234 -0.784161 3.13652 9.38669 1.93489 6.52451 -1.6947 34.3675 8 0 0 0
1413743987 2373795 37.9841 21.118 -5.30975 43.7831 -8.82549 -0.780271 3.14696 9.4022 0.744889 6.69994 -0.829962 34.3733 9 0 0 0
1413743988 2374796 37.6877 21.1634 -5.08629 43.5215 -8.80508 -0.779588 3.13056 9.37751 0.737502 7.96878 -1.44353 34.3816 9 0 0 0
1413743989 2375801 37.6635 21.0641 -5.10438 43.4544 -8.80628 -0.766481 3.17292 9.39178 1.35664 7.67633 -0.633793 34.433 8 0 0 0
1413743990 2376808 37.4859 21.1332 -5.14997 43.3397 -8.8052 -0.789446 3.11388 9.37288 1.67215 6.89822 -0.524511 34.4225 9 0 0 0
1413743991 2377810 38.104 20.8279 -5.27735 43.7443 -8.80985 -0.787706 3.15743 9.39166 0.725997 8.37337 -0.191515 34.3758 8 0 0 0
1413743992 2378814 38.0019 20.7727 -5.28677 43.6302 -8.82052 -0.758633 3.13512 9.39181 1.57226 8.07392 -0.154835 34.3922 8 0 0 0
1413743993 2379818 37.5114 20.9016 -4.97685 43.2291 -8.8087 -0.781004 3.1349 9.38247 2.29955 8.25714 -0.118886 34.4177 8 0 0 0
1413743994 2380822 37.5989 20.4949 -5.13488 43.1287 -8.79805 -0.773259 3.11677 9.36578 1.81458 8.58138 -2.27467 34.4511 8 0 0 0
1413743995 2381829 37.9275 20.7412 -5.17488 43.537 -8.81876 -0.780461 3.12603 9.38891 2.00177 7.56117 -1.04268 34.3821 8 0 0 0
1413743996 2382832 37.936 20.5828 -4.82562 43.429 -8.80829 -0.769969 3.13677 9.3818 1.00515 7.44626 -1.12088 34.3146 7 0 0 0
1413743997 2383834 37.3676 21.1475 -4.79989 43.2041 -8.80581 -0.784919 3.15568 9.38705 -0.410782 7.51596 -1.21804 34.4406 8 0 0 0
1413743998 2384842 37.7391 20.48 -5.33457 43.2681 -8.81694 -0.769765 3.14147 9.39147 2.65334 8.45866 -1.54843 34.3264 7 0 0 0
1413743999 2385845 37.8002 20.8924 -5.0385 43.4825 -8.81489 -0.774486 3.15205 9.39348 1.79792 6.32711 -0.373867 34.3925 9 0 0 0
1413744000 2386852 38.0921 20.6817 -4.85395 43.6154 -8.82578 -0.779764 3.15221 9.40419 1.04746 7.6443 -0.382588 34.3151 8 0 0 0
1413744001 2387859 38.1235 20.4674 -5.06797 43.566 -8.81128 -0.785557 3.13653 9.38582 1.40802 8.40533 -2.20369 34.3515 8 0 0 0
1413744002 2388865 37.8668 20.9279 -4.91156 43.543 -8.81246 -0.780532 3.07828 9.36721 0.482257 7.6231 -0.665884 34.4673 8 0 0 0
1413744003 2389872 37.8033 20.958 -4.47945 43.4557 -8.80621 -0.761095 3.16512 9.38864 1.76287 7.4807 -0.565977 34.5079 8 0 0 0
1413744004 2390874 37.8444 21.076 -5.0335 43.6088 -8.82562 -0.765473 3.14541 9.40059 0.307973 7.23201 -2.06775 34.4335 9 0 0 0
1413744005 2391877 37.6847 21.3763 -5.23915 43.641 -8.80388 -0.793733 3.15373 9.38532 1.31882 6.85239 -1.34169 34.369 9 0 0 0
1413744006 2392885 37.6636 21.5812 -4.85915 43.6796 -8.80655 -0.776071 3.13831 9.38118 0.727936 7.81408 -2.06246 34.4066 8 0 0 0
1413744007 2393889 37.8615 21.1368 -4.89302 43.6371 -8.8068 -0.804012 3.14654 9.38652 0.672095 7.56568 -0.679844 34.4682 8 0 0 0
1413744008 2394890 37.689 21.2319 -4.7641 43.5196 -8.82227 -0.764937 3.11527 9.38736 0.611532 7.95286 -1.54993 34.4241 8 0 0 0
1413744009 2395895 37.9822 20.9997 -4.96788 43.6842 -8.82768 -0.758622 3.13066 9.39704 1.47306 7.95933 -1.39101 34.4248 8 0 0 0
1413744010 2396896 37.9355 20.8286 -4.85607 43.549 -8.80737 -0.774861 3.13955 9.38227 1.47373 7.48551 -0.843768 34.4139 9 0 0 0
1413744011 2397902 37.5618 21.1978 -5.03577 43.4234 -8.80045 -0.777605 3.13043 9.37295 1.64747 6.94805 -2.28671 34.3598 8 0 0 0
1413744012 2398908 37.5944 21.037 -5.05098 43.3751 -8.79172 -0.781985 3.13637 9.3671 0.721431 8.00528 -0.82474 34.4066 9 0 0 0
1413744013 2399910 37.7854 20.4386 -5.01966 43.2512 -8.81251 -0.746987 3.13367 9.38287 1.44039 8.19625 -0.908271 34.4306 8 0 0 0
1413744014 2400911 37.5942 20.8957 -5.1779 43.3217 -8.79435 -0.773041 3.13717 9.3691 1.05655 8.68417 -1.15671 34.5142 7 0 0 0
1413744015 2401912 37.9313 21.117 -4.84145 43.6824 -8.7901 -0.783107 3.1332 9.36462 1.11999 8.05274 -1.09736 34.3765 8 0 0 0
1413744016 2402915 38.1149 20.5654 -4.72676 43.5664 -8.80636 -0.775148 3.14629 9.3836 1.52467 7.1382 -1.52773 34.3619 8 0 0 0
1413744017 2403920 37.881 20.5826 -5.088 43.4108 -8.83095 -0.7599 3.17184 9.41402 1.70133 8.4099 -2.29034 34.324 8 0 0 0
1413744018 2404921 37.8584 21.0063 -4.55074 43.5343 -8.80961 -0.774036 3.13542 9.38292 1.22128 7.78668 -0.976149 34.4222 8 0 0 0
1413744019 2405926 37.7 21.2926 -5.08408 43.5949 -8.81957 -0.774689 3.14892 9.39684 1.28004 7.71792 -0.908085 34.4736 8 0 0 0
1413744020 2406940 37.9661 20.5471 -4.88076 43.4446 -8.81433 -0.792869 3.16919 9.40025 -0.436237 8.23643 -0.72833 34.4187 9 0 0 0
1413744021 2407947 38.0966 20.8507 -4.95701 43.7113 -8.83077 -0.777719 3.15568 9.40987 1.69713 9.38211 -1.19804 34.4626 8 0 0 0
1413744022 2408955 37.7511 21.4788 -5.13597 43.7363 -8.82903 -0.785651 3.11912 9.3967 0.360695 8.59525 -1.11583 34.3871 8 0 0 0
1413744023 2409957 37.6723 20.8775 -5.13121 43.3752 -8.79478 -0.768631 3.13186 9.36736 1.46887 7.35498 -1.40966 34.4251 8 0 0 0
1413744024 2410958 37.4831 21.2131 -5.12379 43.3732 -8.81817 -0.763784 3.13079 9.38857 1.46206 7.7267 -1.89702 34.3747 9 0 0 0
1413744025 2411963 37.7153 20.9452 -4.96298 43.4255 -8.8226 -0.770449 3.12079 9.38995 1.99971 7.51826 -1.76892 34.3302 8 0 0 0
1413744026 2412965 37.6584 21.0013 -4.65815 43.3694 -8.81439 -0.761231 3.13252 9.3854 1.96629 8.4134 -2.06215 34.4071 9 0 0 0
1413744027 2413970 38.0666 21.6768 -5.20121 44.1135 -8.80911 -0.764304 3.13874 9.38276 1.70426 8.33671 -0.620953 34.4343 8 0 0 0
1413744028 2414972 37.4677 21.0932 -4.8203 43.2665 -8.84806 -0.744142 3.13253 9.41566 1.31689 6.78246 -0.244746 34.4057 8 0 0 0
1413744029 2415973 37.9164 21.2068 -4.84002 43.7128 -8.81269 -0.775718 3.13208 9.38483 1.0733 7.71895 -0.756968 34.3898 8 0 0 0
1413744030 2416980 37.411 20.9424 -5.0512 43.1704 -8.82087 -0.769089 3.14451 9.39612 1.74943 8.13043 -0.357451 34.3883 9 0 0 0
1413744031 2417986 37.7938 21.0832 -4.77779 43.5396 -8.82235 -0.771517 3.16197 9.40357 1.95956 7.31197 -1.57925 34.4469 8 0 0 0
1413744032 2418990 38.1757 20.5467 -5.33381 43.6807 -8.80643 -0.785893 3.16438 9.39064 1.6205 7.37248 -2.48724 34.3294 8 0 0 0
1413744034 2420001 37.6908 21.3385 -5.09462 43.6106 -8.79954 -0.783531 3.11968 9.36901 1.77321 6.66219 -1.18418 34.5479 8 0 0 0
1413744035 2421004 37.5906 21.143 -5.3278 43.4565 -8.80616 -0.78758 3.12782 9.37827 1.44393 7.82128 0.160496 34.4946 9 0 0 0
1413744036 2422009 37.9431 20.7945 -4.57866 43.5092 -8.79801 -0.792447 3.13685 9.37405 1.32129 7.41412 -0.596665 34.4419 8 0 0 0
1413744037 2423015 37.3774 21.4554 -4.85575 43.3703 -8.80339 -0.755383 3.12361 9.37161 1.89554 7.52964 -1.09813 34.5172 8 0 0 0
1413744038 2424017 37.9729 20.7425 -5.45092 43.6108 -8.80259 -0.778279 3.16722 9.38736 1.00991 7.10018 -1.12026 34.4501 8 0 0 0
1413744039 2425023 37.9815 20.8373 -5.23604 43.6372 -8.8221 -0.780173 3.17709 9.40915 0.886 8.82162 -1.56073 34.4176 8 0 0 0
1413744040 2426024 37.9161 20.8012 -4.86157 43.5196 -8.82044 -0.771567 3.14058 9.39462 0.156405 7.0743 -1.51053 34.4441 7 0 0 0
1413744041 2427029 37.9503 20.6255 -5.1263 43.4961 -8.79916 -0.773611 3.10787 9.3639 0.696354 8.00512 -0.840525 34.4199 7 0 0 0
1413744042 2428037 38.0088 20.8199 -5.46053 43.6802 -8.79354 -0.771192 3.13479 9.36739 0.54907 6.91918 -2.25939 34.4256 8 0 0 0
1413744043 2429043 37.4856 21.1019 -4.95555 43.3015 -8.80572 -0.768047 3.1316 9.3775 1.68919 7.93037 -1.91861 34.4259 9 0 0 0
1413744044 2430047 37.6735 20.365 -5.18777 43.1386 -8.82085 -0.776707 3.16446 9.40343 2.14483 6.8171 -0.251249 34.4153 8 0 0 0
1413744045 2431049 37.9589 20.7024 -4.8698 43.5107 -8.80668 -0.774411 3.13458 9.37992 1.14324 7.90218 -0.96528 34.3997 9 0 0 0
1413744046 2432052 37.9707 20.7577 -4.68456 43.5271 -8.81941 -0.767712 3.13747 9.39229 1.09452 8.34637 -1.28414 34.3511 8 0 0 0
1413744047 2433053 37.9148 21.3519 -5.0937 43.8108 -8.79593 -0.766818 3.16484 9.37938 2.07317 7.94803 -0.288448 34.5356 8 0 0 0
1413744048 2434056 37.7461 20.8229 -5.06168 43.4048 -8.80809 -0.798159 3.14469 9.38662 1.23276 8.88745 -1.593 34.356 8 0 0 0
1413744049 2435064 37.7778 20.8257 -5.32298 43.465 -8.82363 -0.769973 3.14212 9.39799 2.04153 8.22687 -1.45305 34.3298 7 0 0 0
1413744050 2436068 37.6021 20.8759 -4.95939 43.2934 -8.80827 -0.779804 3.14288 9.38463 1.58142 7.31152 -1.64348 34.4871 8 0 0 0
1413744051 2437074 37.3567 21.2068 -5.11588 43.26 -8.8218 -0.761357 3.14941 9.39801 0.125067 7.96575 -1.54313 34.3416 8 0 0 0
1413744052 2438079 37.7609 20.902 -5.16078 43.4674 -8.82063 -0.788437 3.16363 9.40392 1.36908 6.83909 -1.94197 34.3984 8 0 0 0
1413744053 2439083 37.7743 21.0064 -4.89179 43.4983 -8.81702 -0.784588 3.16122 9.3994 0.574332 8.17477 -0.537757 34.4124 9 0 0 0
1413744054 2440088 38.0957 21.2663 -5.06959 43.9231 -8.82892 -0.773638 3.13667 9.40144 0.803846 8.43247 -1.88224 34.3723 8 0 0 0
1413744055 2441093 37.664 20.6659 -4.73458 43.2212 -8.84093 -0.781149 3.12185 9.4084 0.46782 7.88479 -0.501621 34.4262 8 0 0 0
1413744056 2442099 37.6161 21.085 -5.13175 43.4268 -8.82252 -0.763552 3.1435 9.39688 0.542027 7.40064 -1.86283 34.4814 8 0 0 0
1413744057 2443105 37.777 21.1542 -5.13953 43.6006 -8.80991 -0.769812 3.12964 9.38093 1.48691 7.82158 -1.40979 34.4426 8 0 0 0
1413744058 2444110 37.9167 20.7061 -4.49737 43.4355 -8.81394 -0.76105 3.12485 9.3824 1.90247 7.23479 -0.693758 34.4714 8 0 0 0
1413744059 2445117 37.7554 21.0753 -4.75908 43.5005 -8.81567 -0.771298 3.1261 9.38527 -0.0441335 6.65192 -2.04504 34.3939 9 0 0 0
1413744060 2446123 37.289 20.8411 -4.4076 42.9447 -8.80657 -0.788082 3.11902 9.37577 1.24411 7.25081 -0.842443 34.4621 8 0 0 0
1413744061 2447131 37.9246 20.7653 -5.0915 43.5361 -8.82945 -0.766223 3.1431 9.40348 -0.473033 8.32388 -1.91215 34.4785 8 0 0 0
1413744062 2448138 37.7672 20.7902 -5.16276 43.4194 -8.8128 -0.769948 3.13287 9.38473 1.37433 8.5462 0.0540041 34.4493 8 0 0 0
1413744063 2449141 38.0781 20.7113 -5.02172 43.6362 -8.78628 -0.772412 3.11687 9.35469 1.33156 7.51468 -2.53653 34.4569 7 0 0 0
1413744064 2450147 37.4979 21.0041 -5.11196 43.2827 -8.80501 -0.770145 3.14293 9.3808 1.11419 7.92829 -1.46342 34.4538 8 0 0 0
1413744065 2451157 37.6786 20.933 -4.79761 43.3691 -8.81552 -0.769783 3.12102 9.38332 1.73401 7.85889 -2.05763 34.4614 8 0 0 0
1413744066 2452172 37.3641 20.7036 -5.15764 43.0269 -8.81066 -0.7998 3.13785 9.38688 0.849527 7.14809 -0.661438 34.48 6 0 0 0
1413744067 2453179 37.5973 20.8902 -4.66069 43.2629 -8.79071 -0.768534 3.16569 9.3749 1.27613 6.89524 -1.27608 34.5463 9 0 0 0
1413744068 2454180 37.7406 20.6277 -5.40243 43.348 -8.80835 -0.766032 3.16423 9.39075 1.07627 8.52699 -1.29801 34.3808 8 0 0 0
1413744069 2455186 37.7314 21.4513 -4.93314 43.6824 -8.81812 -0.773981 3.11519 9.38418 1.20954 8.46635 -1.13631 34.3481 7 0 0 0
1413744070 2456187 37.7719 21.339 -4.88757 43.6573 -8.80109 -0.777619 3.12667 9.3723 1.29523 7.20737 -0.751444 34.4672 8 0 0 0
1413744071 2457192 38.1691 20.5859 -4.96019 43.6493 -8.812 -0.758982 3.14313 9.38651 1.96452 9.68282 -1.015 34.6285 8 0 0 0
1413744072 2458193 37.8731 20.5233 -4.72175 43.3345 -8.80857 -0.765101 3.13921 9.38248 0.684026 6.47903 -1.41735 34.4994 8 0 0 0
1413744073 2459197 37.543 21.0581 -5.11209 43.3481 -8.80564 -0.767601 3.17931 9.39343 0.562019 7.00916 -1.39019 34.4469 8 0 0 0
1413744074 2460205 37.6294 20.7228 -4.6672 43.211 -8.81926 -0.751598 3.14092 9.39199 1.53167 7.28015 -0.559158 34.4567 7 0 0 0
1413744075 2461206 37.5333 20.8219 -4.96476 43.2082 -8.81829 -0.766477 3.1642 9.40011 1.08119 7.68587 -1.35716 34.399 9 0 0 0
1413744076 2462210 37.6306 20.8868 -4.94266 43.3215 -8.81515 -0.771771 3.16563 9.39807 0.641825 8.6475 -0.973863 34.4109 8 0 0 0
1413744077 2463211 37.7802 20.6357 -4.62346 43.2961 -8.81014 -0.773006 3.14863 9.38776 1.809 8.16547 -1.17691 34.5036 8 0 0 0
1413744078 2464214 37.7248 20.9623 -4.71448 43.4144 -8.81534 -0.76815 3.13674 9.38826 0.567747 7.61815 -0.812231 34.4151 8 0 0 0
1413744079 2465220 37.6329 21.2094 -4.96816 43.4829 -8.80557 -0.759721 3.13675 9.3784 2.00515 8.63598 -0.394319 34.4891 8 0 0 0
1413744080 2466225 38.0337 20.8253 -4.91766 43.6398 -8.80901 -0.76361 3.10388 9.37101 1.22432 7.40532 -1.40905 34.4487 9 0 0 0
