1413747310 utime BVLR1 OVT1 NOC1 UNDV1 Vin1 Vout1 Iin1 Tamb1 BVLR2 OVT2 NOC2 UNDV2 Vin2 Vout2 Iin2 Tamb2 BVLR3 OVT3 NOC3 UNDV3  Vin3  Vout3 Iin3 Tamb3
1413747310 mins    0    0    0    0     0     0    0     0     0    0    0    0     0     0    0     0     0    0    0    0     0     0      0     0
1413747310 maxs    1    1    1    1    1000  1000 1000  100    1    1    1    1    1000  1000 1000  100    1    1    1    1    1000  1000 1000   100
1413747310 attr    L    L    L    L     I     I    I     I     L    L    L    L     I     I    I     I     L    L    L    L     I     I      I     I
1413751450 4142364 0 0 0 0 544 590 119 35 0 0 0 0 418 586 116 40 0 0 0 0 409 586 112 40
1413751451 4143366 0 0 0 0 541 590 120 40 0 0 0 0 394 586 130 40 0 0 0 0 402 587 114 40
1413751452 4144372 0 0 0 0 536 590 122 35 0 0 0 0 403 586 126 40 0 0 0 0 396 586 116 45
1413751453 4145377 0 0 0 0 523 589 124 35 0 0 0 0 396 587 129 40 0 0 0 0 387 586 115 45
1413751454 4146384 0 0 0 0 529 590 123 35 0 0 0 0 386 587 132 45 0 0 0 0 391 586 115 40
1413751455 4147391 0 0 0 0 542 589 120 40 0 0 0 0 393 587 130 40 0 0 0 0 403 586 114 40
1413751456 4148397 0 0 0 0 542 589 120 40 0 0 0 0 393 587 130 40 0 0 0 0 403 586 114 40
1413751457 4149402 0 0 0 0 537 591 122 40 0 0 0 0 404 587 127 45 0 0 0 0 405 586 113 40
1413751458 4150407 0 0 0 0 534 589 123 40 0 0 0 0 397 586 129 40 0 0 0 0 416 586 108 40
1413751459 4151411 0 0 0 0 545 589 120 40 0 0 0 0 386 587 132 35 0 0 0 0 409 587 112 40
1413751460 4152414 0 0 0 0 546 589 120 40 0 0 0 0 381 586 134 40 0 0 0 0 403 587 115 45
1413751461 4153421 0 0 0 0 536 589 122 40 0 0 0 0 403 586 128 40 0 0 0 0 405 587 113 40
1413751462 4154422 0 0 0 0 535 590 122 35 0 0 0 0 397 586 130 40 0 0 0 0 416 587 108 40
1413751463 4155424 0 0 0 0 505 590 129 40 0 0 0 0 419 586 117 40 0 0 0 0 411 586 112 40
1413751464 4156433 0 0 0 0 545 590 120 35 0 0 0 0 382 588 133 35 0 0 0 0 403 586 116 40
1413751465 4157435 0 0 0 0 505 589 129 40 0 0 0 0 404 587 128 45 0 0 0 0 405 586 114 40
1413751466 4158437 0 0 0 0 542 590 121 40 0 0 0 0 397 587 129 45 0 0 0 0 417 586 108 40
1413751467 4159440 0 0 0 0 536 590 123 35 0 0 0 0 418 587 117 40 0 0 0 0 389 587 117 35
1413751468 4160445 0 0 0 0 550 589 119 40 0 0 0 0 413 586 120 40 0 0 0 0 403 587 116 45
1413751469 4161449 0 0 0 0 529 589 125 40 0 0 0 0 404 587 127 40 0 0 0 0 405 586 114 40
1413751470 4162450 0 0 0 0 529 590 125 35 0 0 0 0 400 586 130 40 0 0 0 0 417 586 109 40
1413751471 4163454 0 0 0 0 520 590 126 35 0 0 0 0 387 587 133 35 0 0 0 0 390 586 117 40
1413751472 4164462 0 0 0 0 537 590 123 40 0 0 0 0 383 587 133 40 0 0 0 0 402 587 117 45
1413751473 4165465 0 0 0 0 529 589 126 40 0 0 0 0 404 586 127 40 0 0 0 0 397 587 117 40
1413751474 4166467 0 0 0 0 542 590 122 35 0 0 0 0 399 587 129 40 0 0 0 0 387 586 118 45
1413751475 4167473 0 0 0 0 544 590 122 35 0 0 0 0 388 586 133 45 0 0 0 0 389 586 117 45
1413751476 4168476 0 0 0 0 530 589 126 40 0 0 0 0 384 586 134 40 0 0 0 0 403 587 117 45
1413751477 4169478 0 0 0 0 551 590 120 35 0 0 0 0 403 586 127 40 0 0 0 0 405 587 115 40
1413751478 4170480 0 0 0 0 521 590 126 35 0 0 0 0 400 586 130 40 0 0 0 0 417 587 109 35
1413751479 4171483 0 0 0 0 529 590 125 35 0 0 0 0 388 587 133 35 0 0 0 0 389 587 118 45
1413751480 4172487 0 0 0 0 530 590 125 35 0 0 0 0 384 587 134 40 0 0 0 0 402 586 117 40
1413751481 4173488 0 0 0 0 551 590 120 35 0 0 0 0 373 587 136 40 0 0 0 0 398 587 117 45
1413751482 4174490 0 0 0 0 535 590 124 40 0 0 0 0 374 586 136 45 0 0 0 0 387 586 117 45
1413751483 4175491 0 0 0 0 529 590 125 40 0 0 0 0 388 586 133 40 0 0 0 0 389 587 118 45
1413751484 4176492 0 0 0 0 530 590 125 40 0 0 0 0 416 587 119 40 0 0 0 0 403 587 117 45
1413751485 4177497 0 0 0 0 536 591 125 35 0 0 0 0 403 587 128 35 0 0 0 0 404 586 115 40
1413751486 4178501 0 0 0 0 522 590 128 35 0 0 0 0 406 586 128 40 0 0 0 0 418 586 109 40
1413751487 4179505 0 0 0 0 529 590 126 40 0 0 0 0 388 586 134 45 0 0 0 0 389 586 117 40
1413751488 4180510 0 0 0 0 544 590 123 35 0 0 0 0 390 587 133 40 0 0 0 0 403 586 117 40
1413751489 4181514 0 0 0 0 536 590 125 35 0 0 0 0 404 586 129 45 0 0 0 0 404 587 117 45
1413751490 4182518 0 0 0 0 535 590 125 40 0 0 0 0 400 587 130 40 0 0 0 0 417 587 109 40
1413751491 4183522 0 0 0 0 529 590 127 35 0 0 0 0 418 586 118 40 0 0 0 0 389 587 118 45
1413751492 4184526 0 0 0 0 529 590 127 35 0 0 0 0 416 587 120 45 0 0 0 0 403 587 118 45
1413751493 4185529 0 0 0 0 520 590 128 40 0 0 0 0 372 587 137 40 0 0 0 0 404 586 116 45
1413751494 4186530 0 0 0 0 527 590 127 35 0 0 0 0 401 587 129 40 0 0 0 0 418 586 109 40
1413751495 4187531 0 0 0 0 536 590 125 40 0 0 0 0 419 586 119 40 0 0 0 0 389 586 118 40
1413751496 4188533 0 0 0 0 537 590 125 35 0 0 0 0 386 586 135 40 0 0 0 0 403 587 118 45
1413751497 4189534 0 0 0 0 537 590 125 35 0 0 0 0 386 586 135 40 0 0 0 0 403 587 118 45
1413751498 4190539 0 0 0 0 544 590 124 35 0 0 0 0 403 587 129 35 0 0 0 0 404 586 117 45
1413751499 4191543 0 0 0 0 543 591 124 35 0 0 0 0 405 586 129 45 0 0 0 0 417 587 109 40
1413751500 4192547 0 0 0 0 521 590 128 40 0 0 0 0 388 587 135 40 0 0 0 0 389 587 118 40
1413751501 4193549 0 0 0 0 536 590 125 40 0 0 0 0 389 587 135 40 0 0 0 0 402 587 118 45
1413751502 4194555 0 0 0 0 529 590 128 35 0 0 0 0 372 587 137 35 0 0 0 0 401 586 117 40
1413751503 4195563 0 0 0 0 543 590 124 35 0 0 0 0 374 586 138 40 0 0 0 0 387 587 118 40
1413751504 4196570 0 0 0 0 520 591 129 35 0 0 0 0 388 586 135 40 0 0 0 0 388 587 118 40
1413751505 4197575 0 0 0 0 535 590 126 35 0 0 0 0 389 587 134 40 0 0 0 0 403 587 118 45
1413751506 4198579 0 0 0 0 529 590 127 40 0 0 0 0 402 588 130 40 0 0 0 0 404 586 117 40
1413751507 4199584 0 0 0 0 529 590 127 40 0 0 0 0 405 587 129 40 0 0 0 0 417 586 110 40
1413751508 4200585 0 0 0 0 552 590 121 40 0 0 0 0 420 586 119 40 0 0 0 0 416 587 110 40
1413751509 4201587 0 0 0 0 536 590 126 40 0 0 0 0 386 587 135 40 0 0 0 0 402 586 117 40
1413751510 4202592 0 0 0 0 529 590 128 35 0 0 0 0 372 587 138 40 0 0 0 0 401 587 118 45
1413751511 4203597 0 0 0 0 545 591 113 40 0 0 0 0 405 588 129 45 0 0 0 0 387 586 117 35
1413751512 4204602 0 0 0 0 497 590 123 40 0 0 0 0 387 587 135 40 0 0 0 0 388 587 118 40
1413751513 4205607 0 0 0 0 520 590 123 40 0 0 0 0 417 587 120 40 0 0 0 0 402 586 115 40
1413751514 4206610 0 0 0 0 497 590 128 40 0 0 0 0 372 587 138 40 0 0 0 0 396 587 106 40
1413751515 4207612 0 0 0 0 522 590 128 40 0 0 0 0 403 586 131 40 0 0 0 0 416 587 108 40
1413751516 4208617 0 0 0 0 544 590 126 35 0 0 0 0 387 587 135 35 0 0 0 0 388 586 117 40
1413751517 4209626 0 0 0 0 545 590 125 35 0 0 0 0 388 588 134 35 0 0 0 0 403 587 115 40
1413751518 4210629 0 0 0 0 552 589 122 40 0 0 0 0 403 587 130 35 0 0 0 0 403 587 115 40
1413751519 4211630 0 0 0 0 521 590 129 35 0 0 0 0 402 586 131 40 0 0 0 0 413 587 107 40
1413751520 4212631 0 0 0 0 545 590 124 40 0 0 0 0 388 587 136 40 0 0 0 0 388 586 114 40
1413751521 4213634 0 0 0 0 529 590 128 40 0 0 0 0 417 587 121 40 0 0 0 0 403 586 116 45
1413751522 4214637 0 0 0 0 537 588 128 40 0 0 0 0 373 586 139 40 0 0 0 0 401 587 118 40
1413751523 4215639 0 0 0 0 537 590 128 35 0 0 0 0 402 587 130 40 0 0 0 0 387 586 118 40
1413751524 4216641 0 0 0 0 530 589 130 40 0 0 0 0 388 586 137 40 0 0 0 0 388 587 119 45
1413751525 4217645 0 0 0 0 545 590 125 40 0 0 0 0 386 587 137 40 0 0 0 0 402 586 118 45
1413751526 4218646 0 0 0 0 537 589 127 40 0 0 0 0 403 587 132 40 0 0 0 0 404 587 118 45
1413751527 4219648 0 0 0 0 521 590 131 35 0 0 0 0 402 587 132 40 0 0 0 0 417 586 111 35
1413751528 4220653 0 0 0 0 531 589 129 40 0 0 0 0 418 586 121 40 0 0 0 0 417 586 112 40
1413751529 4221656 0 0 0 0 529 590 130 40 0 0 0 0 389 587 137 35 0 0 0 0 403 586 118 45
1413751530 4222661 0 0 0 0 533 589 128 40 0 0 0 0 404 587 132 40 0 0 0 0 402 586 119 40
1413751531 4223662 0 0 0 0 536 591 128 40 0 0 0 0 403 586 132 40 0 0 0 0 413 586 112 35
1413751532 4224667 0 0 0 0 532 590 129 40 0 0 0 0 418 587 121 35 0 0 0 0 417 587 112 40
1413751533 4225669 0 0 0 0 529 589 130 40 0 0 0 0 386 588 137 35 0 0 0 0 404 586 118 40
1413751534 4226672 0 0 0 0 549 589 125 40 0 0 0 0 400 586 133 40 0 0 0 0 402 586 118 35
1413751535 4227675 0 0 0 0 536 590 129 40 0 0 0 0 404 587 132 40 0 0 0 0 390 586 120 40
1413751536 4228679 0 0 0 0 532 589 130 35 0 0 0 0 416 586 122 40 0 0 0 0 388 586 119 40
1413751537 4229682 0 0 0 0 529 590 131 35 0 0 0 0 386 588 138 35 0 0 0 0 394 586 120 35
1413751538 4230684 0 0 0 0 525 590 130 40 0 0 0 0 375 586 141 40 0 0 0 0 403 587 118 40
1413751539 4231689 0 0 0 0 536 590 129 40 0 0 0 0 402 587 132 35 0 0 0 0 411 586 114 45
1413751540 4232691 0 0 0 0 539 590 129 35 0 0 0 0 413 586 124 40 0 0 0 0 417 587 112 40
1413751541 4233697 0 0 0 0 539 590 129 35 0 0 0 0 413 586 124 40 0 0 0 0 417 587 112 40
1413751542 4234703 0 0 0 0 529 590 131 35 0 0 0 0 388 587 138 40 0 0 0 0 406 586 118 40
1413751543 4235704 0 0 0 0 525 589 132 35 0 0 0 0 378 587 141 40 0 0 0 0 402 586 119 35
1413751544 4236709 0 0 0 0 537 590 130 35 0 0 0 0 402 587 133 35 0 0 0 0 390 587 120 45
1413751545 4237714 0 0 0 0 539 589 129 40 0 0 0 0 392 586 137 40 0 0 0 0 387 587 120 45
1413751546 4238719 0 0 0 0 545 590 127 40 0 0 0 0 388 587 138 35 0 0 0 0 406 586 118 40
1413751547 4239724 0 0 0 0 526 590 131 40 0 0 0 0 406 587 131 40 0 0 0 0 402 587 119 40
1413751548 4240726 0 0 0 0 552 590 124 40 0 0 0 0 404 587 133 40 0 0 0 0 392 587 120 45
1413751549 4241731 0 0 0 0 523 590 132 40 0 0 0 0 381 586 139 40 0 0 0 0 387 587 120 40
1413751550 4242734 0 0 0 0 544 591 128 35 0 0 0 0 389 587 139 40 0 0 0 0 408 586 118 40
1413751551 4243736 0 0 0 0 541 590 129 35 0 0 0 0 378 587 141 40 0 0 0 0 402 586 120 40
1413751552 4244738 0 0 0 0 551 590 126 40 0 0 0 0 373 586 141 40 0 0 0 0 395 587 120 45
1413751553 4245741 0 0 0 0 522 590 133 35 0 0 0 0 395 586 137 40 0 0 0 0 387 587 120 45
1413751554 4246746 0 0 0 0 528 590 132 35 0 0 0 0 387 587 139 40 0 0 0 0 410 586 117 40
1413751555 4247751 0 0 0 0 541 589 129 35 0 0 0 0 409 588 129 35 0 0 0 0 402 586 119 40
1413751556 4248754 0 0 0 0 537 590 130 35 0 0 0 0 404 587 134 35 0 0 0 0 395 586 120 40
1413751557 4249758 0 0 0 0 533 590 131 35 0 0 0 0 394 586 137 45 0 0 0 0 388 587 121 45
1413751558 4250762 0 0 0 0 529 590 132 40 0 0 0 0 387 587 138 40 0 0 0 0 392 587 120 45
1413751559 4251767 0 0 0 0 542 589 128 40 0 0 0 0 380 587 141 40 0 0 0 0 403 587 120 45
1413751560 4252772 0 0 0 0 536 590 130 35 0 0 0 0 402 587 134 35 0 0 0 0 407 587 118 40
1413751561 4253777 0 0 0 0 524 590 133 40 0 0 0 0 397 587 137 40 0 0 0 0 418 586 113 35
1413751562 4254782 0 0 0 0 544 591 128 40 0 0 0 0 387 587 140 40 0 0 0 0 392 587 121 45
1413751563 4255783 0 0 0 0 546 590 127 40 0 0 0 0 394 587 138 40 0 0 0 0 403 587 120 40
1413751564 4256784 0 0 0 0 536 590 131 40 0 0 0 0 404 587 134 35 0 0 0 0 396 586 120 40
1413751565 4257785 0 0 0 0 538 590 130 35 0 0 0 0 396 588 136 35 0 0 0 0 387 587 121 40
1413751566 4258791 0 0 0 0 529 590 133 35 0 0 0 0 387 587 140 35 0 0 0 0 391 586 121 35
1413751567 4259792 0 0 0 0 541 590 129 40 0 0 0 0 394 587 139 40 0 0 0 0 403 587 120 40
1413751568 4260797 0 0 0 0 537 590 131 40 0 0 0 0 404 586 134 40 0 0 0 0 406 587 118 35
1413751569 4261800 0 0 0 0 539 591 129 40 0 0 0 0 397 587 137 40 0 0 0 0 418 586 113 40
1413751570 4262803 0 0 0 0 529 590 133 40 0 0 0 0 387 587 141 40 0 0 0 0 413 586 116 45
1413751571 4263807 0 0 0 0 526 591 133 35 0 0 0 0 413 586 128 40 0 0 0 0 403 587 120 45
1413751572 4264812 0 0 0 0 521 590 134 40 0 0 0 0 373 587 143 35 0 0 0 0 406 586 118 40
1413751573 4265813 0 0 0 0 523 590 134 35 0 0 0 0 409 586 132 40 0 0 0 0 418 586 114 40
1413751574 4266816 0 0 0 0 544 590 130 35 0 0 0 0 388 586 141 40 0 0 0 0 413 586 116 40
1413751575 4267817 0 0 0 0 531 590 133 35 0 0 0 0 413 587 128 40 0 0 0 0 403 586 121 40
1413751576 4268820 0 0 0 0 521 590 134 40 0 0 0 0 403 586 135 40 0 0 0 0 406 586 118 40
1413751577 4269821 0 0 0 0 534 590 131 40 0 0 0 0 377 588 142 35 0 0 0 0 418 586 114 40
1413751578 4270826 0 0 0 0 544 590 130 35 0 0 0 0 387 588 140 35 0 0 0 0 414 586 116 40
1413751579 4271827 0 0 0 0 542 590 130 35 0 0 0 0 413 586 129 40 0 0 0 0 403 586 121 40
1413751580 4272828 0 0 0 0 538 590 132 40 0 0 0 0 403 588 135 35 0 0 0 0 405 587 119 40
1413751581 4273832 0 0 0 0 523 590 134 40 0 0 0 0 377 587 144 40 0 0 0 0 418 586 114 35
1413751582 4274836 0 0 0 0 545 590 129 40 0 0 0 0 387 586 141 40 0 0 0 0 413 586 116 40
1413751583 4275837 0 0 0 0 545 590 129 40 0 0 0 0 387 586 141 40 0 0 0 0 413 586 116 40
1413751584 4276838 0 0 0 0 530 591 133 40 0 0 0 0 383 586 142 40 0 0 0 0 403 586 121 40
1413751585 4277843 0 0 0 0 537 590 132 35 0 0 0 0 404 586 136 40 0 0 0 0 406 586 120 40
1413751586 4278851 0 0 0 0 522 590 134 35 0 0 0 0 398 587 137 35 0 0 0 0 419 587 115 45
1413751587 4279854 0 0 0 0 529 590 134 40 0 0 0 0 388 588 141 35 0 0 0 0 390 586 122 35
1413751588 4280858 0 0 0 0 530 590 133 40 0 0 0 0 384 586 142 35 0 0 0 0 402 586 121 40
1413751589 4281863 0 0 0 0 536 590 132 40 0 0 0 0 403 587 137 40 0 0 0 0 399 587 122 40
1413751590 4282867 0 0 0 0 534 590 133 40 0 0 0 0 406 588 134 35 0 0 0 0 387 586 122 40
1413751591 4283868 0 0 0 0 544 590 130 35 0 0 0 0 388 586 142 45 0 0 0 0 414 587 117 40
1413751592 4284869 0 0 0 0 527 590 134 35 0 0 0 0 384 586 143 40 0 0 0 0 402 587 121 40
1413751593 4285875 0 0 0 0 552 590 128 40 0 0 0 0 404 586 138 40 0 0 0 0 398 587 121 35
1413751594 4286881 0 0 0 0 537 590 133 40 0 0 0 0 400 587 137 35 0 0 0 0 387 587 123 40
1413751595 4287883 0 0 0 0 545 590 131 40 0 0 0 0 419 587 126 40 0 0 0 0 415 586 117 40
1413751596 4288889 0 0 0 0 528 590 134 40 0 0 0 0 391 587 141 40 0 0 0 0 402 586 121 40
1413751597 4289893 0 0 0 0 537 589 133 40 0 0 0 0 404 586 137 40 0 0 0 0 400 586 122 40
1413751598 4290897 0 0 0 0 536 589 133 40 0 0 0 0 401 587 138 35 0 0 0 0 387 587 123 40
1413751599 4291901 0 0 0 0 545 590 130 40 0 0 0 0 420 586 127 40 0 0 0 0 416 586 117 40
1413751600 4292906 0 0 0 0 544 590 130 35 0 0 0 0 416 588 128 35 0 0 0 0 402 586 121 35
1413751601 4293907 0 0 0 0 537 590 133 40 0 0 0 0 373 587 146 45 0 0 0 0 400 586 122 45
1413751602 4294911 0 0 0 0 550 591 129 40 0 0 0 0 401 587 138 40 0 0 0 0 387 587 123 40
1413751603 4295913 0 0 0 0 544 590 131 35 0 0 0 0 388 587 143 35 0 0 0 0 416 586 117 45
1413751604 4296917 0 0 0 0 530 590 135 40 0 0 0 0 390 586 143 40 0 0 0 0 403 587 122 40
1413751605 4297920 0 0 0 0 521 590 137 40 0 0 0 0 372 588 146 35 0 0 0 0 404 586 121 40
1413751606 4298922 0 0 0 0 538 589 133 40 0 0 0 0 405 588 136 35 0 0 0 0 418 587 116 40
1413751607 4299924 0 0 0 0 545 590 131 40 0 0 0 0 388 587 144 40 0 0 0 0 389 587 123 40
1413751608 4300925 0 0 0 0 543 591 132 35 0 0 0 0 385 586 145 40 0 0 0 0 403 586 122 40
1413751609 4301926 0 0 0 0 537 590 133 35 0 0 0 0 402 588 138 35 0 0 0 0 401 587 122 35
1413751610 4302930 0 0 0 0 537 590 133 35 0 0 0 0 401 587 139 35 0 0 0 0 387 587 124 40
1413751611 4303933 0 0 0 0 545 589 132 40 0 0 0 0 388 588 144 35 0 0 0 0 389 586 124 40
1413751612 4304941 0 0 0 0 544 590 131 40 0 0 0 0 386 587 145 40 0 0 0 0 403 586 122 45
1413751613 4305946 0 0 0 0 521 590 138 35 0 0 0 0 404 586 139 45 0 0 0 0 404 587 121 35
1413751614 4306950 0 0 0 0 535 590 134 40 0 0 0 0 373 587 146 40 0 0 0 0 418 586 117 40
1413751615 4307952 0 0 0 0 545 590 132 35 0 0 0 0 388 586 144 40 0 0 0 0 416 587 118 40
1413751616 4308957 0 0 0 0 529 591 136 35 0 0 0 0 389 586 145 40 0 0 0 0 402 586 122 40
1413751617 4309960 0 0 0 0 521 591 138 40 0 0 0 0 403 587 138 40 0 0 0 0 402 586 122 40
1413751618 4310964 0 0 0 0 537 589 135 40 0 0 0 0 404 588 138 35 0 0 0 0 388 587 125 40
1413751619 4311967 0 0 0 0 545 590 133 35 0 0 0 0 388 586 145 40 0 0 0 0 388 586 125 40
1413751620 4312972 0 0 0 0 529 590 137 40 0 0 0 0 386 587 145 35 0 0 0 0 429 587 106 45
1413751621 4313977 0 0 0 0 536 591 134 35 0 0 0 0 403 588 139 35 0 0 0 0 404 587 122 40
1413751622 4314982 0 0 0 0 536 590 134 40 0 0 0 0 373 587 148 45 0 0 0 0 387 587 125 40
1413751623 4315986 0 0 0 0 529 590 137 35 0 0 0 0 388 586 146 40 0 0 0 0 419 586 117 45
1413751624 4316987 0 0 0 0 544 590 133 35 0 0 0 0 418 586 130 40 0 0 0 0 402 586 123 40
1413751625 4317992 0 0 0 0 521 590 138 35 0 0 0 0 372 587 147 35 0 0 0 0 402 587 123 45
1413751626 4318995 0 0 0 0 521 590 138 35 0 0 0 0 372 587 147 35 0 0 0 0 402 587 123 45
1413751627 4319998 0 0 0 0 551 590 131 40 0 0 0 0 373 587 147 40 0 0 0 0 387 587 125 40
1413751629 4321001 0 0 0 0 544 590 132 35 0 0 0 0 388 586 146 40 0 0 0 0 419 586 117 45
1413751630 4322003 0 0 0 0 545 589 133 40 0 0 0 0 418 586 130 40 0 0 0 0 429 587 107 40
1413751631 4323007 0 0 0 0 536 590 135 40 0 0 0 0 404 586 140 40 0 0 0 0 404 586 122 40
1413751632 4324012 0 0 0 0 521 590 138 40 0 0 0 0 402 587 141 45 0 0 0 0 419 586 118 40
1413751633 4325013 0 0 0 0 529 591 137 40 0 0 0 0 418 587 129 40 0 0 0 0 388 587 125 45
1413751634 4326014 0 0 0 0 529 590 137 40 0 0 0 0 389 586 145 40 0 0 0 0 403 587 124 45
1413751635 4327017 0 0 0 0 536 591 135 35 0 0 0 0 373 586 150 40 0 0 0 0 404 586 122 40
1413751636 4328020 0 0 0 0 522 589 139 40 0 0 0 0 403 587 141 40 0 0 0 0 418 586 118 40
1413751637 4329025 0 0 0 0 545 590 133 35 0 0 0 0 388 587 147 40 0 0 0 0 417 587 118 40
1413751638 4330032 0 0 0 0 529 590 138 40 0 0 0 0 389 587 146 40 0 0 0 0 403 586 123 45
1413751639 4331036 0 0 0 0 537 590 135 35 0 0 0 0 404 586 141 40 0 0 0 0 402 586 123 40
1413751640 4332038 0 0 0 0 552 590 131 40 0 0 0 0 373 586 149 45 0 0 0 0 387 586 126 40
1413751641 4333039 0 0 0 0 530 589 138 40 0 0 0 0 388 586 147 40 0 0 0 0 388 587 126 40
1413751642 4334054 0 0 0 0 529 590 137 35 0 0 0 0 386 587 146 35 0 0 0 0 402 586 124 40
1413751643 4335056 0 0 0 0 534 589 135 40 0 0 0 0 373 586 149 40 0 0 0 0 404 586 123 40
1413751644 4336057 0 0 0 0 537 590 136 35 0 0 0 0 402 587 141 40 0 0 0 0 388 586 126 45
1413751645 4337061 0 0 0 0 531 588 137 40 0 0 0 0 418 587 130 40 0 0 0 0 388 587 126 40
1413751646 4338063 0 0 0 0 529 590 138 40 0 0 0 0 389 587 146 40 0 0 0 0 398 586 125 40
1413751647 4339066 0 0 0 0 522 589 139 35 0 0 0 0 374 588 149 35 0 0 0 0 404 586 124 40
1413751648 4340070 0 0 0 0 536 590 136 40 0 0 0 0 403 587 141 40 0 0 0 0 413 586 120 40
1413751649 4341074 0 0 0 0 541 590 135 40 0 0 0 0 392 586 147 40 0 0 0 0 418 587 119 40
1413751650 4342077 0 0 0 0 529 590 138 35 0 0 0 0 388 586 147 40 0 0 0 0 406 586 124 40
1413751651 4343082 0 0 0 0 533 589 137 40 0 0 0 0 377 587 149 35 0 0 0 0 402 586 125 40
1413751652 4344087 0 0 0 0 537 590 136 40 0 0 0 0 373 587 149 40 0 0 0 0 391 586 127 45
1413751653 4345088 0 0 0 0 531 590 139 40 0 0 0 0 393 587 146 40 0 0 0 0 418 587 120 40
1413751654 4346089 0 0 0 0 529 590 139 40 0 0 0 0 390 586 147 40 0 0 0 0 406 587 124 40
1413751655 4347091 0 0 0 0 540 589 136 40 0 0 0 0 397 586 144 45 0 0 0 0 402 586 125 35
1413751656 4348093 0 0 0 0 537 589 137 40 0 0 0 0 372 587 149 40 0 0 0 0 411 586 122 40
1413751657 4349094 0 0 0 0 532 590 138 35 0 0 0 0 392 587 146 40 0 0 0 0 388 587 127 40
1413751658 4350097 0 0 0 0 530 590 139 40 0 0 0 0 389 586 148 40 0 0 0 0 408 587 124 40
1413751659 4351099 0 0 0 0 525 589 139 40 0 0 0 0 377 587 150 35 0 0 0 0 403 586 125 40
1413751660 4352102 0 0 0 0 536 590 137 40 0 0 0 0 402 587 142 45 0 0 0 0 410 586 122 45
1413751661 4353107 0 0 0 0 540 590 136 35 0 0 0 0 382 586 148 40 0 0 0 0 419 587 120 40
1413751662 4354111 0 0 0 0 560 590 129 40 0 0 0 0 387 587 149 40 0 0 0 0 395 586 127 40
1413751663 4355116 0 0 0 0 516 590 141 35 0 0 0 0 378 587 149 40 0 0 0 0 402 587 125 40
1413751664 4356118 0 0 0 0 537 590 138 35 0 0 0 0 373 587 150 40 0 0 0 0 409 586 122 40
1413751665 4357124 0 0 0 0 532 590 138 35 0 0 0 0 381 586 150 45 0 0 0 0 387 587 128 40
1413751666 4358130 0 0 0 0 545 590 136 35 0 0 0 0 389 587 148 40 0 0 0 0 411 586 123 40
1413751667 4359132 0 0 0 0 541 590 136 40 0 0 0 0 396 587 146 40 0 0 0 0 402 586 126 45
1413751668 4360133 0 0 0 0 536 591 138 35 0 0 0 0 403 587 143 35 0 0 0 0 409 586 124 45
1413751669 4361137 0 0 0 0 533 591 138 40 0 0 0 0 395 587 146 40 0 0 0 0 418 587 120 35
1413751670 4362138 0 0 0 0 533 591 138 40 0 0 0 0 395 587 146 40 0 0 0 0 418 587 120 35
1413751671 4363145 0 0 0 0 545 590 136 35 0 0 0 0 389 586 149 40 0 0 0 0 411 587 123 40
1413751672 4364148 0 0 0 0 532 590 139 40 0 0 0 0 411 587 139 40 0 0 0 0 403 587 127 40
1413751673 4365150 0 0 0 0 537 590 137 40 0 0 0 0 404 586 144 40 0 0 0 0 408 587 125 45
1413751674 4366159 0 0 0 0 533 590 138 40 0 0 0 0 410 586 138 40 0 0 0 0 388 587 129 40
1413751675 4367164 0 0 0 0 529 590 140 35 0 0 0 0 389 587 150 40 0 0 0 0 392 586 128 40
1413751676 4368167 0 0 0 0 510 590 144 35 0 0 0 0 382 586 150 45 0 0 0 0 403 586 127 40
1413751677 4369168 0 0 0 0 537 591 138 40 0 0 0 0 404 586 144 40 0 0 0 0 407 587 125 45
1413751678 4370176 0 0 0 0 534 590 138 40 0 0 0 0 397 587 146 35 0 0 0 0 418 586 121 40
1413751679 4371179 0 0 0 0 545 590 136 40 0 0 0 0 388 587 149 40 0 0 0 0 391 587 129 40
1413751680 4372181 0 0 0 0 541 590 137 35 0 0 0 0 394 586 147 40 0 0 0 0 403 587 127 45
1413751681 4373188 0 0 0 0 552 590 134 35 0 0 0 0 404 586 145 40 0 0 0 0 407 586 126 35
1413751682 4374193 0 0 0 0 539 590 138 40 0 0 0 0 409 586 141 45 0 0 0 0 418 586 121 40
1413751683 4375199 0 0 0 0 529 591 141 35 0 0 0 0 389 586 149 40 0 0 0 0 413 586 123 40
1413751684 4376203 0 0 0 0 547 590 136 35 0 0 0 0 393 587 149 40 0 0 0 0 403 587 128 40
1413751685 4377207 0 0 0 0 537 590 138 40 0 0 0 0 373 587 152 35 0 0 0 0 406 586 126 40
1413751686 4378209 0 0 0 0 538 590 138 35 0 0 0 0 409 587 141 40 0 0 0 0 418 587 122 40
1413751687 4379211 0 0 0 0 529 590 140 40 0 0 0 0 389 587 151 40 0 0 0 0 414 586 123 40
1413751688 4380217 0 0 0 0 526 590 142 40 0 0 0 0 383 586 151 40 0 0 0 0 403 587 128 40
1413751689 4381224 0 0 0 0 537 590 140 40 0 0 0 0 404 587 145 35 0 0 0 0 400 587 128 40
1413751690 4382225 0 0 0 0 539 590 139 35 0 0 0 0 408 586 141 45 0 0 0 0 387 586 129 35
