1413747310 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA)
1413753968 6660053 -18192 -18703 -19072
1413753968 6660308 -18192 -18703 -19072
1413753968 6660565 -18192 -18703 -19072
1413753968 6660825 -18192 -18703 -19072
1413753969 6661079 -18192 -18703 -19072
1413753969 6661331 -18192 -18703 -19072
1413753969 6661585 -18192 -18703 -19072
1413753969 6661845 -18192 -18703 -19072
1413753970 6662099 -18192 -18703 -19072
1413753970 6662356 -18192 -18703 -19072
1413753970 6662612 -18192 -18703 -19072
1413753970 6662877 -18192 -18703 -19072
1413753971 6663129 -18192 -18703 -19072
1413753971 6663384 -18192 -18703 -19072
1413753971 6663636 -18192 -18703 -19072
1413753971 6663890 -18192 -18703 -19072
1413753972 6664141 -18192 -18703 -19072
1413753972 6664392 -18192 -18703 -19072
1413753972 6664647 -18192 -18703 -19072
1413753972 6664901 -18192 -18703 -19072
1413753973 6665152 -18192 -18703 -19072
1413753973 6665405 -18192 -18703 -19072
1413753973 6665662 -18192 -18703 -19072
1413753973 6665918 -18192 -18703 -19072
1413753974 6666172 -18192 -18703 -19072
1413753974 6666427 -18192 -18703 -19072
1413753974 6666683 -18192 -18703 -19072
1413753974 6666940 -18192 -18703 -19072
1413753975 6667198 -18192 -18703 -19072
1413753975 6667449 -18192 -18703 -19072
1413753975 6667704 -18192 -18703 -19072
1413753975 6667965 -18192 -18703 -19072
1413753976 6668220 -18192 -18703 -19072
1413753976 6668477 -18192 -18703 -19072
1413753976 6668732 -18192 -18703 -19072
1413753976 6668986 -18192 -18703 -19072
1413753977 6669240 -18192 -18703 -19072
1413753977 6669497 -18192 -18703 -19072
1413753977 6669758 -18192 -18703 -19072
1413753978 6670013 -18192 -18703 -19072
1413753978 6670265 -18192 -18703 -19072
1413753978 6670517 -18192 -18703 -19072
1413753978 6670774 -18192 -18703 -19072
1413753979 6671026 -18192 -18703 -19072
1413753979 6671281 -18192 -18703 -19072
1413753979 6671532 -18192 -18703 -19072
1413753979 6671786 -18192 -18703 -19072
1413753980 6672043 -18192 -18703 -19072
1413753980 6672300 -18192 -18703 -19072
1413753980 6672551 -18192 -18703 -19072
1413753980 6672806 -18192 -18703 -19072
1413753981 6673062 -18192 -18703 -19072
1413753981 6673314 -18192 -18703 -19072
1413753981 6673566 -18192 -18703 -19072
1413753981 6673823 -18192 -18703 -19072
1413753982 6674088 -18192 -18703 -19072
1413753982 6674342 -18192 -18703 -19072
1413753982 6674595 -18192 -18703 -19072
1413753982 6674851 -18192 -18703 -19072
1413753983 6675110 -18192 -18703 -19072
1413753983 6675365 -18192 -18703 -19072
1413753983 6675625 -18192 -18703 -19072
1413753983 6675876 -18192 -18703 -19072
1413753984 6676132 -18192 -18703 -19072
1413753984 6676385 -18192 -18703 -19072
1413753984 6676636 -18192 -18703 -19072
1413753984 6676887 -18192 -18703 -19072
1413753985 6677150 -18192 -18703 -19072
1413753985 6677401 -18192 -18703 -19072
1413753985 6677652 -18192 -18703 -19072
1413753985 6677908 -18192 -18703 -19072
1413753986 6678167 -18192 -18703 -19072
1413753986 6678418 -18192 -18703 -19072
1413753986 6678676 -18192 -18703 -19072
1413753986 6678928 -18192 -18703 -19072
1413753987 6679185 -18192 -18703 -19072
1413753987 6679440 -18192 -18703 -19072
1413753987 6679691 -18192 -18703 -19072
1413753987 6679942 -18192 -18703 -19072
1413753988 6680199 -18192 -18703 -19072
1413753988 6680455 -18192 -18703 -19072
1413753988 6680707 -18192 -18703 -19072
1413753988 6680969 -18192 -18703 -19072
1413753989 6681223 -18192 -18703 -19072
1413753989 6681477 -18192 -18703 -19072
1413753989 6681728 -18192 -18703 -19072
1413753989 6681983 -18192 -18703 -19072
1413753990 6682241 -18192 -18703 -19072
1413753990 6682492 -18192 -18703 -19072
1413753990 6682749 -18192 -18703 -19072
1413753991 6683004 -18192 -18703 -19072
1413753991 6683260 -18192 -18703 -19072
1413753991 6683512 -18192 -18703 -19072
1413753991 6683764 -18192 -18703 -19072
1413753992 6684020 -18192 -18703 -19072
1413753992 6684277 -18192 -18703 -19072
1413753992 6684528 -18192 -18703 -19072
1413753992 6684779 -18192 -18703 -19072
1413753993 6685034 -18192 -18703 -19072
1413753993 6685290 -18192 -18703 -19072
1413753993 6685541 -18192 -18703 -19072
1413753993 6685797 -18192 -18703 -19072
1413753994 6686048 -18192 -18703 -19072
1413753994 6686301 -18192 -18703 -19072
1413753994 6686560 -18192 -18703 -19072
1413753994 6686813 -18192 -18703 -19072
1413753995 6687068 -18192 -18703 -19072
1413753995 6687328 -18192 -18703 -19072
1413753995 6687587 -18192 -18703 -19072
1413753995 6687839 -18192 -18703 -19072
1413753996 6688291 -18192 -18703 -19072
1413753996 6688550 -18192 -18703 -19072
1413753996 6688801 -18192 -18703 -19072
1413753997 6689053 -18192 -18703 -19072
1413753997 6689306 -18192 -18703 -19072
1413753997 6689558 -18192 -18703 -19072
1413753997 6689816 -18192 -18703 -19072
1413753998 6690067 -18192 -18703 -19072
1413753998 6690326 -18192 -18703 -19072
1413753998 6690577 -18192 -18703 -19072
1413753998 6690829 -18192 -18703 -19072
1413753999 6691081 -18192 -18703 -19072
1413753999 6691335 -18192 -18703 -19072
1413753999 6691590 -18192 -18703 -19072
1413753999 6691842 -18192 -18703 -19072
1413754000 6692100 -18192 -18703 -19072
1413754000 6692351 -18192 -18703 -19072
1413754000 6692606 -18192 -18703 -19072
1413754000 6692860 -18192 -18703 -19072
1413754001 6693112 -18192 -18703 -19072
1413754001 6693369 -18192 -18703 -19072
1413754001 6693622 -18192 -18703 -19072
1413754001 6693874 -18192 -18703 -19072
1413754002 6694129 -18192 -18703 -19072
1413754002 6694385 -18192 -18703 -19072
1413754002 6694640 -18192 -18703 -19072
1413754002 6694891 -18192 -18703 -19072
1413754003 6695142 -18192 -18703 -19072
1413754003 6695393 -18192 -18703 -19072
1413754003 6695647 -18192 -18703 -19072
1413754003 6695901 -18192 -18703 -19072
1413754004 6696160 -18192 -18703 -19072
1413754004 6696417 -18192 -18703 -19072
1413754004 6696670 -18192 -18703 -19072
1413754004 6696927 -18192 -18703 -19072
1413754005 6697178 -18192 -18703 -19072
1413754005 6697433 -18192 -18703 -19072
1413754005 6697684 -18192 -18703 -19072
1413754005 6697937 -18192 -18703 -19072
1413754006 6698194 -18192 -18703 -19072
1413754006 6698446 -18192 -18703 -19072
1413754006 6698703 -18192 -18703 -19072
1413754006 6698959 -18192 -18703 -19072
1413754007 6699214 -18192 -18703 -19072
1413754007 6699469 -18192 -18703 -19072
1413754007 6699720 -18192 -18703 -19072
1413754007 6699975 -18192 -18703 -19072
1413754008 6700235 -18192 -18703 -19072
1413754008 6700492 -18192 -18703 -19072
1413754008 6700748 -18192 -18703 -19072
1413754009 6701001 -18192 -18703 -19072
1413754009 6701256 -18192 -18703 -19072
1413754009 6701510 -18192 -18703 -19072
1413754009 6701762 -18192 -18703 -19072
1413754010 6702018 -18192 -18703 -19072
1413754010 6702270 -18192 -18703 -19072
1413754010 6702521 -18192 -18703 -19072
1413754010 6702773 -18192 -18703 -19072
1413754011 6703030 -18192 -18703 -19072
1413754011 6703300 -18192 -18703 -19072
1413754011 6703554 -18192 -18703 -19072
1413754011 6703812 -18192 -18703 -19072
1413754012 6704073 -18192 -18703 -19072
1413754012 6704332 -18192 -18703 -19072
1413754012 6704588 -18192 -18703 -19072
1413754012 6704845 -18192 -18703 -19072
1413754013 6705098 -18192 -18703 -19072
1413754013 6705353 -18192 -18703 -19072
1413754013 6705605 -18192 -18703 -19072
1413754013 6705860 -18192 -18703 -19072
1413754014 6706113 -18192 -18703 -19072
1413754014 6706365 -18192 -18703 -19072
1413754014 6706621 -18192 -18703 -19072
1413754014 6706873 -18192 -18703 -19072
1413754015 6707129 -18192 -18703 -19072
1413754015 6707389 -18192 -18703 -19072
1413754015 6707641 -18192 -18703 -19072
1413754015 6707892 -18192 -18703 -19072
1413754016 6708143 -18192 -18703 -19072
1413754016 6708394 -18192 -18703 -19072
1413754016 6708645 -18192 -18703 -19072
1413754016 6708900 -18192 -18703 -19072
1413754017 6709159 -18192 -18703 -19072
1413754017 6709413 -18192 -18703 -19072
1413754017 6709670 -18192 -18703 -19072
1413754017 6709922 -18192 -18703 -19072
1413754018 6710180 -18192 -18703 -19072
1413754018 6710438 -18192 -18703 -19072
1413754018 6710690 -18192 -18703 -19072
1413754018 6710947 -18192 -18703 -19072
1413754019 6711202 -18192 -18703 -19072
1413754019 6711454 -18192 -18703 -19072
1413754019 6711707 -18192 -18703 -19072
1413754019 6711966 -18192 -18703 -19072
1413754020 6712218 -18192 -18703 -19072
1413754020 6712469 -18192 -18703 -19072
1413754020 6712725 -18192 -18703 -19072
1413754020 6712976 -18192 -18703 -19072
1413754021 6713233 -18192 -18703 -19072
1413754021 6713491 -18192 -18703 -19072
1413754021 6713742 -18192 -18703 -19072
1413754021 6713994 -18192 -18703 -19072
1413754022 6714249 -18192 -18703 -19072
1413754022 6714500 -18192 -18703 -19072
1413754022 6714753 -18192 -18703 -19072
1413754023 6715013 -18192 -18703 -19072
1413754023 6715265 -18192 -18703 -19072
1413754023 6715517 -18192 -18703 -19072
1413754023 6715773 -18192 -18703 -19072
1413754024 6716024 -18192 -18703 -19072
1413754024 6716275 -18192 -18703 -19072
1413754024 6716528 -18192 -18703 -19072
1413754024 6716783 -18192 -18703 -19072
1413754025 6717037 -18192 -18703 -19072
1413754025 6717293 -18192 -18703 -19072
1413754025 6717546 -18192 -18703 -19072
1413754025 6717804 -18192 -18703 -19072
1413754026 6718061 -18192 -18703 -19072
1413754026 6718316 -18192 -18703 -19072
1413754026 6718567 -18192 -18703 -19072
1413754026 6718823 -18192 -18703 -19072
1413754027 6719074 -18192 -18703 -19072
1413754027 6719329 -18192 -18703 -19072
1413754027 6719587 -18192 -18703 -19072
1413754027 6719842 -18192 -18703 -19072
1413754028 6720097 -18192 -18703 -19072
1413754028 6720348 -18192 -18703 -19072
1413754028 6720602 -18192 -18703 -19072
1413754028 6720854 -18192 -18703 -19072
1413754029 6721111 -18192 -18703 -19072
1413754029 6721364 -18192 -18703 -19072
1413754029 6721620 -18192 -18703 -19072
1413754029 6721871 -18192 -18703 -19072
1413754030 6722123 -18192 -18703 -19072
1413754030 6722378 -18192 -18703 -19072
1413754030 6722636 -18192 -18703 -19072
1413754030 6722893 -18192 -18703 -19072
1413754031 6723145 -18192 -18703 -19072
1413754031 6723400 -18192 -18703 -19072
1413754031 6723657 -18192 -18703 -19072
1413754031 6723909 -18192 -18703 -19072
1413754032 6724160 -18192 -18703 -19072
1413754032 6724413 -18192 -18703 -19072
1413754032 6724668 -18192 -18703 -19072
1413754032 6724919 -18192 -18703 -19072
1413754033 6725179 -18192 -18703 -19072
1413754033 6725434 -18192 -18703 -19072
1413754033 6725691 -18192 -18703 -19072
1413754033 6725947 -18192 -18703 -19072
1413754034 6726198 -18192 -18703 -19072
1413754034 6726454 -18192 -18703 -19072
1413754034 6726705 -18192 -18703 -19072
1413754034 6726959 -18192 -18703 -19072
1413754035 6727215 -18192 -18703 -19072
1413754035 6727472 -18192 -18703 -19072
1413754035 6727726 -18192 -18703 -19072
1413754035 6727977 -18192 -18703 -19072
1413754036 6728229 -18192 -18703 -19072
1413754036 6728486 -18192 -18703 -19072
1413754036 6728744 -18192 -18703 -19072
1413754036 6728995 -18192 -18703 -19072
1413754037 6729252 -18192 -18703 -19072
1413754037 6729503 -18192 -18703 -19072
1413754037 6729755 -18192 -18703 -19072
1413754038 6730008 -18192 -18703 -19072
1413754038 6730264 -18192 -18703 -19072
1413754038 6730518 -18192 -18703 -19072
1413754038 6730774 -18192 -18703 -19072
1413754039 6731030 -18192 -18703 -19072
1413754039 6731291 -18192 -18703 -19072
1413754039 6731547 -18192 -18703 -19072
1413754039 6731801 -18192 -18703 -19072
1413754040 6732052 -18192 -18703 -19072
1413754040 6732312 -18192 -18703 -19072
1413754040 6732566 -18192 -18703 -19072
1413754040 6732822 -18192 -18703 -19072
1413754041 6733080 -18192 -18703 -19072
1413754041 6733333 -18192 -18703 -19072
1413754041 6733588 -18192 -18703 -19072
1413754041 6733845 -18192 -18703 -19072
1413754042 6734101 -18192 -18703 -19072
1413754042 6734352 -18192 -18703 -19072
1413754042 6734609 -18192 -18703 -19072
1413754042 6734863 -18192 -18703 -19072
1413754043 6735115 -18192 -18703 -19072
1413754043 6735372 -18192 -18703 -19072
1413754043 6735629 -18192 -18703 -19072
1413754043 6735887 -18192 -18703 -19072
1413754044 6736143 -18192 -18703 -19072
1413754044 6736398 -18192 -18703 -19072
1413754044 6736652 -18192 -18703 -19072
1413754044 6736911 -18192 -18703 -19072
1413754045 6737163 -18192 -18703 -19072
1413754045 6737417 -18192 -18703 -19072
1413754045 6737668 -18192 -18703 -19072
1413754045 6737926 -18192 -18703 -19072
1413754046 6738179 -18192 -18703 -19072
1413754046 6738430 -18192 -18703 -19072
1413754046 6738688 -18192 -18703 -19072
1413754046 6738946 -18192 -18703 -19072
1413754047 6739200 -18192 -18703 -19072
1413754047 6739459 -18192 -18703 -19072
1413754047 6739717 -18192 -18703 -19072
1413754047 6739975 -18192 -18703 -19072
1413754048 6740227 -18192 -18703 -19072
1413754048 6740483 -18192 -18703 -19072
1413754048 6740736 -18192 -18703 -19072
1413754048 6740993 -18192 -18703 -19072
1413754049 6741246 -18192 -18703 -19072
1413754049 6741505 -18192 -18703 -19072
1413754049 6741765 -18192 -18703 -19072
1413754050 6742023 -18192 -18703 -19072
1413754050 6742279 -18192 -18703 -19072
1413754050 6742537 -18192 -18703 -19072
1413754050 6742789 -18192 -18703 -19072
1413754051 6743042 -18192 -18703 -19072
1413754051 6743294 -18192 -18703 -19072
1413754051 6743552 -18192 -18703 -19072
1413754051 6743807 -18192 -18703 -19072
1413754052 6744063 -18192 -18703 -19072
1413754052 6744325 -18192 -18703 -19072
1413754052 6744578 -18192 -18703 -19072
1413754052 6744829 -18192 -18703 -19072
1413754053 6745085 -18192 -18703 -19072
1413754053 6745345 -18192 -18703 -19072
1413754053 6745600 -18192 -18703 -19072
1413754053 6745857 -18192 -18703 -19072
1413754054 6746108 -18192 -18703 -19072
1413754054 6746363 -18192 -18703 -19072
1413754054 6746620 -18192 -18703 -19072
1413754054 6746875 -18192 -18703 -19072
1413754055 6747126 -18192 -18703 -19072
1413754055 6747383 -18192 -18703 -19072
1413754055 6747640 -18192 -18703 -19072
1413754055 6747891 -18192 -18703 -19072
1413754056 6748147 -18192 -18703 -19072
1413754056 6748408 -18192 -18703 -19072
1413754056 6748665 -18192 -18703 -19072
1413754056 6748922 -18192 -18703 -19072
1413754057 6749176 -18192 -18703 -19072
1413754057 6749434 -18192 -18703 -19072
1413754057 6749691 -18192 -18703 -19072
1413754057 6749942 -18192 -18703 -19072
1413754058 6750193 -18192 -18703 -19072
1413754058 6750450 -18192 -18703 -19072
1413754058 6750708 -18192 -18703 -19072
1413754058 6750962 -18192 -18703 -19072
1413754059 6751218 -18192 -18703 -19072
1413754059 6751481 -18192 -18703 -19072
1413754059 6751732 -18192 -18703 -19072
1413754059 6751984 -18192 -18703 -19072
1413754060 6752240 -18192 -18703 -19072
1413754060 6752494 -18192 -18703 -19072
1413754060 6752748 -18192 -18703 -19072
1413754061 6753003 -18192 -18703 -19072
1413754061 6753256 -18192 -18703 -19072
1413754061 6753510 -18192 -18703 -19072
1413754061 6753770 -18192 -18703 -19072
1413754062 6754025 -18192 -18703 -19072
1413754062 6754283 -18192 -18703 -19072
1413754062 6754539 -18192 -18703 -19072
1413754062 6754795 -18192 -18703 -19072
1413754063 6755047 -18192 -18703 -19072
1413754063 6755303 -18192 -18703 -19072
1413754063 6755562 -18192 -18703 -19072
1413754063 6755819 -18192 -18703 -19072
1413754064 6756073 -18192 -18703 -19072
1413754064 6756333 -18192 -18703 -19072
1413754064 6756588 -18192 -18703 -19072
1413754064 6756841 -18192 -18703 -19072
1413754065 6757092 -18192 -18703 -19072
1413754065 6757347 -18192 -18703 -19072
1413754065 6757601 -18192 -18703 -19072
1413754065 6757852 -18192 -18703 -19072
1413754066 6758105 -18192 -18703 -19072
1413754066 6758362 -18192 -18703 -19072
1413754066 6758624 -18192 -18703 -19072
1413754066 6758881 -18192 -18703 -19072
1413754067 6759137 -18192 -18703 -19072
1413754067 6759392 -18192 -18703 -19072
1413754067 6759644 -18192 -18703 -19072
1413754067 6759895 -18192 -18703 -19072
1413754068 6760151 -18192 -18703 -19072
1413754068 6760402 -18192 -18703 -19072
1413754068 6760656 -18192 -18703 -19072
1413754068 6760912 -18192 -18703 -19072
1413754069 6761166 -18192 -18703 -19072
1413754069 6761423 -18192 -18703 -19072
1413754069 6761678 -18192 -18703 -19072
1413754069 6761935 -18192 -18703 -19072
1413754070 6762186 -18192 -18703 -19072
1413754070 6762440 -18192 -18703 -19072
1413754070 6762694 -18192 -18703 -19072
1413754070 6762946 -18192 -18703 -19072
1413754071 6763202 -18192 -18703 -19072
1413754071 6763458 -18192 -18703 -19072
1413754071 6763710 -18192 -18703 -19072
1413754071 6763965 -18192 -18703 -19072
1413754072 6764225 -18192 -18703 -19072
1413754072 6764479 -18192 -18703 -19072
1413754072 6764738 -18192 -18703 -19072
1413754072 6764994 -18192 -18703 -19072
1413754073 6765250 -18192 -18703 -19072
1413754073 6765502 -18192 -18703 -19072
1413754073 6765758 -18192 -18703 -19072
1413754074 6766014 -18192 -18703 -19072
1413754074 6766272 -18192 -18703 -19072
1413754074 6766523 -18192 -18703 -19072
1413754074 6766778 -18192 -18703 -19072
1413754075 6767038 -18192 -18703 -19072
1413754075 6767292 -18192 -18703 -19072
1413754075 6767545 -18192 -18703 -19072
1413754075 6767801 -18192 -18703 -19072
1413754076 6768057 -18192 -18703 -19072
1413754076 6768308 -18192 -18703 -19072
1413754076 6768567 -18192 -18703 -19072
1413754076 6768822 -18192 -18703 -19072
1413754077 6769075 -18192 -18703 -19072
1413754077 6769326 -18192 -18703 -19072
1413754077 6769580 -18192 -18703 -19072
1413754077 6769836 -18192 -18703 -19072
1413754078 6770094 -18192 -18703 -19072
1413754078 6770350 -18192 -18703 -19072
1413754078 6770605 -18192 -18703 -19072
1413754078 6770860 -18192 -18703 -19072
1413754079 6771115 -18192 -18703 -19072
1413754079 6771375 -18192 -18703 -19072
1413754079 6771631 -18192 -18703 -19072
1413754079 6771889 -18192 -18703 -19072
1413754080 6772142 -18192 -18703 -19072
1413754080 6772398 -18192 -18703 -19072
1413754080 6772656 -18192 -18703 -19072
1413754080 6772915 -18192 -18703 -19072
1413754081 6773170 -18192 -18703 -19072
1413754081 6773428 -18192 -18703 -19072
1413754081 6773682 -18192 -18703 -19072
1413754081 6773934 -18192 -18703 -19072
1413754082 6774185 -18192 -18703 -19072
1413754082 6774442 -18192 -18703 -19072
1413754082 6774698 -18192 -18703 -19072
1413754082 6774956 -18192 -18703 -19072
1413754083 6775213 -18192 -18703 -19072
1413754083 6775465 -18192 -18703 -19072
1413754083 6775720 -18192 -18703 -19072
1413754083 6775978 -18192 -18703 -19072
1413754084 6776233 -18192 -18703 -19072
1413754084 6776491 -18192 -18703 -19072
1413754084 6776743 -18192 -18703 -19072
1413754084 6776996 -18192 -18703 -19072
1413754085 6777254 -18192 -18703 -19072
1413754085 6777774 -18192 -18703 -19072
1413754086 6778031 -18192 -18703 -19072
1413754086 6778283 -18192 -18703 -19072
1413754086 6778535 -18192 -18703 -19072
1413754086 6778788 -18192 -18703 -19072
1413754087 6779042 -18192 -18703 -19072
1413754087 6779298 -18192 -18703 -19072
1413754087 6779554 -18192 -18703 -19072
1413754087 6779805 -18192 -18703 -19072
1413754088 6780058 -18192 -18703 -19072
1413754088 6780312 -18192 -18703 -19072
1413754088 6780567 -18192 -18703 -19072
1413754088 6780825 -18192 -18703 -19072
1413754089 6781077 -18192 -18703 -19072
1413754089 6781336 -18192 -18703 -19072
1413754089 6781587 -18192 -18703 -19072
1413754089 6781844 -18192 -18703 -19072
1413754090 6782102 -18192 -18703 -19072
1413754090 6782355 -18192 -18703 -19072
1413754090 6782610 -18192 -18703 -19072
1413754090 6782868 -18192 -18703 -19072
1413754091 6783125 -18192 -18703 -19072
1413754091 6783382 -18192 -18703 -19072
1413754091 6783636 -18192 -18703 -19072
1413754091 6783888 -18192 -18703 -19072
1413754092 6784139 -18192 -18703 -19072
1413754092 6784394 -18192 -18703 -19072
1413754092 6784647 -18192 -18703 -19072
1413754092 6784902 -18192 -18703 -19072
1413754093 6785155 -18192 -18703 -19072
1413754093 6785409 -18192 -18703 -19072
1413754093 6785664 -18192 -18703 -19072
1413754093 6785918 -18192 -18703 -19072
1413754094 6786169 -18192 -18703 -19072
1413754094 6786421 -18192 -18703 -19072
1413754094 6786675 -18192 -18703 -19072
1413754094 6786929 -18192 -18703 -19072
1413754095 6787180 -18192 -18703 -19072
1413754095 6787438 -18192 -18703 -19072
1413754095 6787692 -18192 -18703 -19072
1413754095 6787943 -18192 -18703 -19072
1413754096 6788196 -18192 -18703 -19072
1413754096 6788449 -18192 -18703 -19072
1413754096 6788700 -18192 -18703 -19072
1413754096 6788954 -18192 -18703 -19072
1413754097 6789207 -18192 -18703 -19072
1413754097 6789462 -18192 -18703 -19072
1413754097 6789714 -18192 -18703 -19072
1413754097 6789965 -18192 -18703 -19072
1413754098 6790217 -18192 -18703 -19072
1413754098 6790470 -18192 -18703 -19072
1413754098 6790722 -18192 -18703 -19072
1413754098 6790975 -18192 -18703 -19072
1413754099 6791231 -18192 -18703 -19072
1413754099 6791484 -18192 -18703 -19072
1413754099 6791736 -18192 -18703 -19072
1413754099 6791989 -18192 -18703 -19072
1413754100 6792245 -18192 -18703 -19072
1413754100 6792500 -18192 -18703 -19072
1413754100 6792754 -18192 -18703 -19072
1413754101 6793012 -18192 -18703 -19072
1413754101 6793266 -18192 -18703 -19072
1413754101 6793520 -18192 -18703 -19072
1413754101 6793772 -18192 -18703 -19072
1413754102 6794028 -18192 -18703 -19072
1413754102 6794279 -18192 -18703 -19072
1413754102 6794537 -18192 -18703 -19072
1413754102 6794793 -18192 -18703 -19072
1413754103 6795046 -18192 -18703 -19072
1413754103 6795300 -18192 -18703 -19072
1413754103 6795554 -18192 -18703 -19072
1413754103 6795811 -18192 -18703 -19072
1413754104 6796065 -18192 -18703 -19072
1413754104 6796320 -18192 -18703 -19072
1413754104 6796572 -18192 -18703 -19072
1413754104 6796826 -18192 -18703 -19072
1413754105 6797078 -18192 -18703 -19072
1413754105 6797332 -18192 -18703 -19072
1413754105 6797584 -18192 -18703 -19072
1413754105 6797838 -18192 -18703 -19072
1413754106 6798096 -18192 -18703 -19072
1413754106 6798350 -18192 -18703 -19072
1413754106 6798602 -18192 -18703 -19072
1413754106 6798855 -18192 -18703 -19072
1413754107 6799110 -18192 -18703 -19072
1413754107 6799362 -18192 -18703 -19072
1413754107 6799616 -18192 -18703 -19072
1413754107 6799870 -18192 -18703 -19072
1413754108 6800124 -18192 -18703 -19072
1413754108 6800377 -18192 -18703 -19072
1413754108 6800632 -18192 -18703 -19072
1413754108 6800887 -18192 -18703 -19072
1413754109 6801143 -18192 -18703 -19072
1413754109 6801395 -18192 -18703 -19072
1413754109 6801649 -18192 -18703 -19072
1413754109 6801901 -18192 -18703 -19072
1413754110 6802154 -18192 -18703 -19072
1413754110 6802408 -18192 -18703 -19072
1413754110 6802660 -18192 -18703 -19072
1413754110 6802913 -18192 -18703 -19072
1413754111 6803167 -18192 -18703 -19072
1413754111 6803418 -18192 -18703 -19072
1413754111 6803669 -18192 -18703 -19072
1413754111 6803926 -18192 -18703 -19072
1413754112 6804180 -18192 -18703 -19072
1413754112 6804434 -18192 -18703 -19072
1413754112 6804688 -18192 -18703 -19072
1413754112 6804943 -18192 -18703 -19072
1413754113 6805198 -18192 -18703 -19072
1413754113 6805454 -18192 -18703 -19072
1413754113 6805706 -18192 -18703 -19072
1413754113 6805961 -18192 -18703 -19072
1413754114 6806214 -18192 -18703 -19072
1413754114 6806466 -18192 -18703 -19072
1413754114 6806720 -18192 -18703 -19072
1413754114 6806973 -18192 -18703 -19072
1413754115 6807225 -18192 -18703 -19072
1413754115 6807477 -18192 -18703 -19072
1413754115 6807729 -18192 -18703 -19072
1413754115 6807984 -18192 -18703 -19072
1413754116 6808236 -18192 -18703 -19072
1413754116 6808490 -18192 -18703 -19072
1413754116 6808743 -18192 -18703 -19072
1413754116 6808994 -18192 -18703 -19072
1413754117 6809247 -18192 -18703 -19072
1413754117 6809502 -18192 -18703 -19072
1413754117 6809755 -18192 -18703 -19072
1413754118 6810006 -18192 -18703 -19072
1413754118 6810257 -18192 -18703 -19072
1413754118 6810510 -18192 -18703 -19072
1413754118 6810763 -18192 -18703 -19072
1413754119 6811022 -18192 -18703 -19072
1413754119 6811274 -18192 -18703 -19072
1413754119 6811528 -18192 -18703 -19072
1413754119 6811782 -18192 -18703 -19072
1413754120 6812036 -18192 -18703 -19072
1413754120 6812287 -18192 -18703 -19072
1413754120 6812541 -18192 -18703 -19072
1413754120 6812795 -18192 -18703 -19072
1413754121 6813050 -18192 -18703 -19072
1413754121 6813305 -18192 -18703 -19072
1413754121 6813559 -18192 -18703 -19072
1413754121 6813816 -18192 -18703 -19072
1413754122 6814069 -18192 -18703 -19072
1413754122 6814324 -18192 -18703 -19072
1413754122 6814588 -18192 -18703 -19072
1413754122 6814839 -18192 -18703 -19072
1413754123 6815092 -18192 -18703 -19072
1413754123 6815343 -18192 -18703 -19072
1413754123 6815596 -18192 -18703 -19072
1413754123 6815847 -18192 -18703 -19072
1413754124 6816100 -18192 -18703 -19072
1413754124 6816351 -18192 -18703 -19072
1413754124 6816603 -18192 -18703 -19072
1413754124 6816856 -18192 -18703 -19072
1413754125 6817114 -18192 -18703 -19072
1413754125 6817366 -18192 -18703 -19072
1413754125 6817617 -18192 -18703 -19072
1413754125 6817872 -18192 -18703 -19072
1413754126 6818126 -18192 -18703 -19072
1413754126 6818379 -18192 -18703 -19072
1413754126 6818630 -18192 -18703 -19072
1413754126 6818882 -18192 -18703 -19072
1413754127 6819135 -18192 -18703 -19072
1413754127 6819390 -18192 -18703 -19072
1413754127 6819645 -18192 -18703 -19072
1413754127 6819900 -18192 -18703 -19072
1413754128 6820153 -18192 -18703 -19072
1413754128 6820405 -18192 -18703 -19072
1413754128 6820656 -18192 -18703 -19072
1413754128 6820908 -18192 -18703 -19072
1413754129 6821161 -18192 -18703 -19072
1413754129 6821413 -18192 -18703 -19072
1413754129 6821664 -18192 -18703 -19072
1413754129 6821918 -18192 -18703 -19072
1413754130 6822172 -18192 -18703 -19072
1413754130 6822425 -18192 -18703 -19072
1413754130 6822682 -18192 -18703 -19072
1413754130 6822935 -18192 -18703 -19072
1413754131 6823190 -18192 -18703 -19072
1413754131 6823444 -18192 -18703 -19072
1413754131 6823702 -18192 -18703 -19072
1413754131 6823953 -18192 -18703 -19072
1413754132 6824207 -18192 -18703 -19072
1413754132 6824461 -18192 -18703 -19072
1413754132 6824714 -18192 -18703 -19072
1413754132 6824966 -18192 -18703 -19072
1413754133 6825220 -18192 -18703 -19072
1413754133 6825474 -18192 -18703 -19072
1413754133 6825728 -18192 -18703 -19072
1413754133 6825979 -18192 -18703 -19072
1413754134 6826233 -18192 -18703 -19072
1413754134 6826486 -18192 -18703 -19072
1413754134 6826739 -18192 -18703 -19072
1413754134 6826993 -18192 -18703 -19072
1413754135 6827245 -18192 -18703 -19072
1413754135 6827497 -18192 -18703 -19072
1413754135 6827755 -18192 -18703 -19072
1413754136 6828008 -18192 -18703 -19072
1413754136 6828259 -18192 -18703 -19072
1413754136 6828511 -18192 -18703 -19072
1413754136 6828765 -18192 -18703 -19072
1413754137 6829016 -18192 -18703 -19072
1413754137 6829270 -18192 -18703 -19072
