1413747310 utime cmd  I(cA)    SOC   stat  on mea bal  tr  yr  mo  dy  hr  mn sc   ti
1413751885 4577157 99 180 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751886 4578161 99 180 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751887 4579165 99 182 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751888 4580172 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751889 4581178 99 180 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751890 4582184 99 182 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751891 4583188 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751892 4584195 99 182 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751893 4585198 99 182 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751894 4586201 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751895 4587209 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751896 4588213 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751897 4589220 99 182 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751898 4590227 99 182 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751899 4591230 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751900 4592236 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751901 4593242 99 180 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751902 4594243 99 182 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751903 4595247 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751904 4596253 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751905 4597260 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751906 4598264 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751907 4599269 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751908 4600270 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751909 4601271 99 182 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751910 4602277 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751911 4603284 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751912 4604288 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751913 4605294 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751914 4606299 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751915 4607306 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751916 4608307 99 182 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751917 4609309 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751918 4610311 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751919 4611317 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751920 4612320 99 180 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751921 4613322 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751922 4614328 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751923 4615329 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751924 4616334 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751925 4617336 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751926 4618341 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751927 4619346 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751928 4620352 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751929 4621354 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751930 4622359 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751931 4623364 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751932 4624381 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751933 4625382 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751934 4626385 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751935 4627390 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751936 4628398 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751937 4629404 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751938 4630407 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751939 4631410 99 185 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751940 4632419 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751941 4633427 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751942 4634428 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751943 4635438 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751944 4636440 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751945 4637443 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751946 4638445 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751947 4639449 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751948 4640453 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751949 4641458 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751950 4642462 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751951 4643467 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751952 4644469 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751953 4645471 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751954 4646474 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751955 4647478 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751956 4648481 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751957 4649484 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751958 4650503 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751959 4651506 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751960 4652511 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751961 4653515 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751962 4654520 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751963 4655526 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751964 4656527 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751965 4657529 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751966 4658531 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751967 4659536 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751968 4660538 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751969 4661539 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751970 4662542 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751971 4663545 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751972 4664548 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751973 4665550 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751974 4666551 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751975 4667552 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751976 4668558 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751977 4669561 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751978 4670563 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751979 4671565 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751980 4672570 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751981 4673575 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751982 4674578 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751983 4675581 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751984 4676586 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751985 4677591 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751986 4678595 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751987 4679597 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751988 4680600 99 187 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751989 4681602 99 190 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751990 4682606 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751991 4683611 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751992 4684614 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751993 4685617 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751994 4686622 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751995 4687625 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751996 4688631 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751997 4689635 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751998 4690638 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413751999 4691641 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752000 4692644 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752001 4693645 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752002 4694650 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752003 4695653 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752004 4696658 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752005 4697659 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752006 4698662 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752007 4699667 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752008 4700670 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752009 4701675 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752010 4702676 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752011 4703681 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752012 4704685 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752013 4705687 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752014 4706691 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752015 4707694 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752016 4708700 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752017 4709705 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752018 4710712 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752019 4711715 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752020 4712720 99 192 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752021 4713722 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752022 4714725 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752023 4715730 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752024 4716733 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752025 4717738 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752026 4718743 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752027 4719748 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752028 4720749 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752029 4721756 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752030 4722757 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752031 4723762 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752032 4724767 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752033 4725771 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752034 4726776 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752035 4727778 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752036 4728782 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752037 4729783 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752038 4730784 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752039 4731789 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752040 4732790 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752041 4733791 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752042 4734796 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752043 4735801 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752044 4736802 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752045 4737803 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752046 4738805 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752047 4739806 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752048 4740809 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752049 4741813 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752050 4742818 99 195 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752051 4743820 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752052 4744823 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752053 4745826 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752054 4746828 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752055 4747831 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752056 4748833 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752057 4749838 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752058 4750839 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752059 4751841 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752060 4752845 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752061 4753849 99 197 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752062 4754853 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752063 4755869 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752064 4756872 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752065 4757874 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752066 4758878 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752067 4759880 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752068 4760882 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752069 4761888 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752070 4762890 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752071 4763892 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752072 4764899 99 200 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752073 4765904 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752074 4766907 99 202 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752075 4767908 99 205 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752076 4768912 99 205 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752077 4769914 99 205 71 2 1 0 0 0 0 0 0 0 0 0 0
1413752078 4770921 99 202 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752079 4771923 99 205 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752080 4772925 99 202 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752081 4773928 99 202 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752082 4774929 99 202 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752083 4775930 99 205 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752084 4776931 99 205 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752085 4777933 99 205 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752086 4778935 99 205 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752087 4779938 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752088 4780940 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752089 4781944 99 202 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752090 4782946 99 205 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752091 4783947 99 205 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752092 4784949 99 205 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752093 4785952 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752094 4786954 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752095 4787955 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752096 4788959 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752097 4789960 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752098 4790962 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752099 4791965 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752100 4792967 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752101 4793971 99 202 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752102 4794977 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752103 4795978 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752104 4796983 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752105 4797987 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752106 4798992 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752107 4799997 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752109 4801000 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752110 4802006 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752111 4803007 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752112 4804013 99 207 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752113 4805018 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752114 4806019 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752115 4807023 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752116 4808024 99 210 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752117 4809029 99 215 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752118 4810033 99 212 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752119 4811036 99 212 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752120 4812041 99 212 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752121 4813045 99 212 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752122 4814047 99 215 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752123 4815048 99 212 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752124 4816050 99 215 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752125 4817053 99 215 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752126 4818057 99 215 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752127 4819058 99 217 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752128 4820062 99 217 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752129 4821065 99 222 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752130 4822067 99 222 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752131 4823068 99 220 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752132 4824072 99 225 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752133 4825075 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752134 4826078 99 225 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752135 4827083 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752136 4828085 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752137 4829091 99 230 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752138 4830095 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752139 4831096 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752140 4832098 99 235 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752141 4833107 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752142 4834108 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752143 4835110 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752144 4836112 99 235 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752145 4837117 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752146 4838118 99 230 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752147 4839120 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752148 4840123 99 235 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752149 4841126 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752150 4842130 99 235 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752151 4843131 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752152 4844133 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752153 4845134 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752154 4846138 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752155 4847139 99 235 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752156 4848142 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752157 4849145 99 235 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752158 4850149 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752159 4851151 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752160 4852152 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752161 4853157 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752162 4854160 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752163 4855162 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752164 4856163 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752165 4857164 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752166 4858168 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752167 4859175 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752168 4860178 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752169 4861180 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752170 4862186 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752171 4863192 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752172 4864197 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752173 4865202 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752174 4866215 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752175 4867220 99 235 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752176 4868225 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752177 4869230 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752178 4870233 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752179 4871236 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752180 4872238 99 230 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752181 4873239 99 230 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752182 4874246 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752183 4875252 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752184 4876254 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752185 4877260 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752186 4878262 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752187 4879267 99 230 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752188 4880270 99 230 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752189 4881272 99 230 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752190 4882280 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752191 4883283 99 227 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752192 4884289 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752193 4885291 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752194 4886298 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752195 4887306 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752196 4888307 99 235 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752197 4889314 99 235 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752198 4890317 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752199 4891319 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752200 4892325 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752201 4893326 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752202 4894329 99 232 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752203 4895332 99 240 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752204 4896333 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752205 4897340 99 245 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752206 4898346 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752207 4899351 99 245 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752208 4900356 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752209 4901363 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752210 4902366 99 240 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752211 4903375 99 240 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752212 4904378 99 247 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752213 4905385 99 247 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752214 4906391 99 247 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752215 4907399 99 245 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752216 4908401 99 245 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752217 4909407 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752218 4910408 99 245 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752219 4911414 99 245 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752220 4912420 99 247 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752221 4913427 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752222 4914434 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752223 4915440 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752224 4916445 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752225 4917447 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752226 4918449 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752227 4919450 99 240 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752228 4920455 99 240 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752229 4921466 99 237 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752230 4922472 99 240 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752231 4923478 99 240 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752232 4924482 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752233 4925484 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752234 4926489 99 240 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752235 4927492 99 245 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752236 4928496 99 242 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752237 4929502 99 240 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752238 4930506 99 245 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752239 4931511 99 245 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752240 4932515 99 250 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752241 4933516 99 252 72 2 1 0 0 0 0 0 0 0 0 0 0
1413752242 4934517 99 245 72 2 1 0 0 0 0 0 0 0 0 0 0
