1413747310 utime  bx(uT) by(uT) bz(uT)  B(uT) ax    ay  az     A     gx   gy    gz   T(C) rate  track tilt roll
1413747310 mins  -1000 -1000 -1000     0    -2000 -2000 -2000  0   -2000  -2000 -2000 -2000  0  0  -180 -180
1413747310 maxs   1000  1000  1000    1000   2000  2000  2000 2000  2000   2000  2000  2000  37000 360 180 180
1413747310 attr     F     F     F      F      F     F    F     F     F      F     F     F     I F F F
1413752807 5499790 32.5374 26.4533 -0.785929 41.9414 -8.75272 -0.655482 3.32295 9.38519 2.25444 6.56261 -1.97924 58.1729 12 0 0 0
1413752808 5500792 32.879 26.3961 -0.8683 42.1727 -8.79263 -0.65968 3.3273 9.42424 1.14426 7.84801 -2.81796 58.1949 11 0 0 0
1413752809 5501796 32.4663 26.2924 -0.578091 41.7814 -8.72394 -0.620749 3.32112 9.35533 2.13952 7.93735 -1.64578 58.1394 12 0 0 0
1413752810 5502801 32.2296 26.0195 -0.730915 41.4282 -8.77346 -0.682487 3.35407 9.4175 1.3772 7.05507 -0.345142 58.2734 11 0 0 0
1413752811 5503803 32.339 26.1991 -0.896438 41.6294 -8.785 -0.639827 3.30611 9.40829 2.94031 8.01037 -2.59424 58.2187 12 0 0 0
1413752812 5504808 32.2736 26.3342 -0.727523 41.6606 -8.77832 -0.626824 3.33584 9.41168 2.66997 7.34776 -3.00031 58.2409 13 0 0 0
1413752813 5505811 32.4692 26.1929 -0.943381 41.7278 -8.76804 -0.67722 3.33494 9.40526 1.68915 7.81832 -1.45588 58.2022 13 0 0 0
1413752814 5506815 32.1875 26.9225 -0.683571 41.9681 -8.76731 -0.650947 3.32516 9.39926 1.12418 7.83861 -1.46362 58.2493 13 0 0 0
1413752815 5507819 32.2119 26.7034 -0.910445 41.851 -8.77283 -0.655148 3.31446 9.40092 2.19016 8.36945 -2.56667 58.2406 13 0 0 0
1413752816 5508823 32.2308 25.906 -0.565643 41.3554 -8.77421 -0.643597 3.36871 9.42068 2.56731 8.60719 -2.19804 58.2534 12 0 0 0
1413752817 5509826 32.4113 26.6745 -0.479455 41.9792 -8.76843 -0.656505 3.34999 9.40951 2.07506 8.28757 -1.30927 58.2726 12 0 0 0
1413752818 5510827 32.5955 26.4177 -0.514839 41.9598 -8.76912 -0.657004 3.37907 9.42057 2.51049 7.51662 -2.23702 58.2728 12 0 0 0
1413752819 5511828 32.0966 26.1063 -0.385091 41.3748 -8.76828 -0.692997 3.31247 9.3987 1.84958 8.29819 -1.48202 58.1805 13 0 0 0
1413752820 5512832 32.2704 26.3374 -0.528532 41.6571 -8.78866 -0.59505 3.39821 9.44153 1.86497 7.69027 -2.21397 58.3229 12 0 0 0
1413752821 5513837 32.5941 26.3222 -0.727623 41.9018 -8.79604 -0.65955 3.2964 9.41656 1.82624 7.85742 -2.42247 58.2142 12 0 0 0
1413752822 5514844 32.7512 25.6993 -0.905607 41.6404 -8.79773 -0.648306 3.2871 9.41411 2.115 8.0808 -1.7 58.2285 12 0 0 0
1413752823 5515845 32.3762 26.5878 -0.753899 41.901 -8.7636 -0.666882 3.31089 9.39188 1.52117 7.44745 -1.31416 58.2587 11 0 0 0
1413752824 5516848 31.9786 26.4939 -0.0491561 41.5278 -8.75502 -0.648387 3.31716 9.3848 2.03909 7.28079 -1.46537 58.3173 12 0 0 0
1413752825 5517852 32.4475 26.7 -0.56523 42.0244 -8.78616 -0.621246 3.34628 9.42232 1.60695 8.14112 -0.604417 58.2446 12 0 0 0
1413752826 5518853 32.5462 26.7592 -0.646442 42.1394 -8.79834 -0.629514 3.32535 9.42683 2.40537 9.37121 -2.07694 58.2716 12 0 0 0
1413752827 5519855 32.5683 26.2526 -0.444611 41.8341 -8.80708 -0.644981 3.36451 9.4499 1.97229 6.9947 -2.59641 58.2835 13 0 0 0
1413752828 5520859 32.6293 25.9866 -0.437714 41.7153 -8.79398 -0.638488 3.35276 9.43307 1.49068 7.99398 -1.54351 58.2096 12 0 0 0
1413752829 5521860 32.4403 26.2624 -0.683796 41.7439 -8.73838 -0.635064 3.26847 9.35123 2.11977 8.88241 -1.92239 58.2457 12 0 0 0
1413752830 5522863 32.3442 25.7565 -0.542594 41.3503 -8.81182 -0.639557 3.30493 9.43291 2.79003 7.03423 -1.99994 58.2334 12 0 0 0
1413752831 5523865 32.8174 26.1527 -0.492475 41.9666 -8.78826 -0.638904 3.36209 9.43108 1.25872 8.10843 -1.38908 58.3308 12 0 0 0
1413752832 5524870 32.7348 26.2407 -0.752108 41.9608 -8.76419 -0.640603 3.33051 9.39753 1.23939 9.13543 -1.57669 58.2152 12 0 0 0
1413752833 5525872 32.5552 26.538 -0.474817 42.004 -8.76643 -0.689216 3.30461 9.39392 2.14948 8.2012 -1.55485 58.1702 12 0 0 0
1413752834 5526877 32.4937 26.5449 -0.694314 41.9637 -8.76251 -0.62856 3.32295 9.39248 2.04393 8.16069 -1.74305 58.2889 12 0 0 0
1413752835 5527882 32.1809 26.7873 -0.472894 41.8735 -8.7775 -0.662963 3.36809 9.42486 1.86139 7.76223 -1.7956 58.2445 11 0 0 0
1413752836 5528884 32.1301 26.5252 -0.506966 41.6676 -8.74739 -0.670625 3.33053 9.38397 2.18557 8.5266 -1.28474 58.2545 12 0 0 0
1413752837 5529885 32.5471 26.2518 -0.738873 41.8213 -8.76825 -0.658457 3.30996 9.3953 1.56992 7.43073 -2.20889 58.3256 12 0 0 0
1413752838 5530888 32.1861 26.8646 -0.344108 41.9257 -8.79118 -0.657546 3.33507 9.42549 2.02638 8.90067 -2.7744 58.2565 13 0 0 0
1413752839 5531890 32.7266 26.1326 -0.588214 41.8842 -8.76844 -0.650532 3.34226 9.40635 0.712554 7.90755 -1.47436 58.2415 12 0 0 0
1413752840 5532896 32.938 25.7845 -0.284858 41.8311 -8.75982 -0.663315 3.34159 9.39897 1.59903 6.94112 -1.63296 58.3442 11 0 0 0
1413752841 5533915 32.4789 25.6097 -0.913084 41.3711 -8.78381 -0.64471 3.31567 9.41088 1.71181 6.90305 -1.46882 58.3192 12 0 0 0
1413752842 5534921 32.6365 25.9962 -0.745296 41.7312 -8.76398 -0.66417 3.34927 9.40564 2.06572 7.73347 -1.21607 58.2979 12 0 0 0
1413752843 5535925 32.1807 27.1158 -0.796891 42.0892 -8.78174 -0.651156 3.33172 9.41506 2.03723 8.26222 -1.48269 58.3155 13 0 0 0
1413752844 5536927 33.3939 25.9561 -0.959076 42.3059 -8.77355 -0.65062 3.34239 9.41116 2.4051 6.60674 -1.27292 58.2954 12 0 0 0
1413752845 5537929 32.7333 25.7429 -0.753613 41.6502 -8.79588 -0.64133 3.28981 9.41284 1.7124 8.70158 -1.84826 58.2824 13 0 0 0
1413752846 5538934 32.4751 26.6716 -0.42721 42.0261 -8.77897 -0.660601 3.29814 9.4013 0.942866 8.62972 -1.95442 58.2836 12 0 0 0
1413752847 5539938 32.7687 25.9123 -0.729913 41.7824 -8.7627 -0.663119 3.37133 9.41225 2.32926 6.86525 -1.97729 58.2842 12 0 0 0
1413752848 5540942 32.717 26.2686 -0.360729 41.9591 -8.76451 -0.648958 3.32004 9.39471 2.0482 7.38023 -1.28775 58.3072 12 0 0 0
1413752849 5541945 32.8026 26.0839 -0.77381 41.9163 -8.76403 -0.667686 3.33875 9.4022 1.7218 7.96774 -0.977095 58.2769 12 0 0 0
1413752850 5542949 32.2373 26.3238 -0.512584 41.6227 -8.76559 -0.646217 3.36834 9.4127 2.98496 8.21489 -1.84714 58.236 12 0 0 0
1413752851 5543952 32.5881 26.0282 -0.811417 41.7147 -8.76407 -0.651782 3.27093 9.37725 2.57689 7.77637 -2.32559 58.2473 11 0 0 0
1413752852 5544954 32.3417 26.5194 -0.580346 41.8282 -8.76564 -0.614102 3.32721 9.39595 1.33746 7.74791 -2.47916 58.3014 11 0 0 0
1413752853 5545957 32.847 26.3384 -0.701291 42.1085 -8.76142 -0.642924 3.33822 9.39785 1.9893 7.71446 -1.13361 58.2142 11 0 0 0
1413752854 5546960 32.7147 26.2033 -0.87182 41.924 -8.786 -0.671534 3.30927 9.41254 1.26785 8.94228 -2.69808 58.3418 11 0 0 0
1413752855 5547966 32.7503 26.0373 -0.218208 41.8399 -8.7826 -0.658501 3.32884 9.41536 1.9097 7.72845 -1.74621 58.2627 12 0 0 0
1413752856 5548967 32.5025 25.7316 -0.494585 41.4581 -8.78915 -0.660676 3.31964 9.41836 2.392 7.70517 -1.06 58.3053 12 0 0 0
1413752857 5549970 32.9418 25.9943 -0.602028 41.967 -8.78868 -0.643596 3.35637 9.42976 2.16825 7.41037 -1.53426 58.2748 12 0 0 0
1413752858 5550974 32.844 26.3308 -0.438491 42.0979 -8.79257 -0.662056 3.29796 9.41404 1.32056 7.56904 -1.65538 58.2456 11 0 0 0
1413752859 5551978 32.8278 25.7987 -0.462376 41.7546 -8.74318 -0.615432 3.33853 9.37912 2.21115 6.65683 -2.94978 58.3285 12 0 0 0
1413752860 5552979 32.9848 25.7816 -0.536954 41.8686 -8.75049 -0.641119 3.31463 9.37917 1.43806 7.82061 -2.75079 58.1677 12 0 0 0
1413752861 5553983 32.2225 25.824 -0.490641 41.2966 -8.74902 -0.655858 3.25533 9.35803 1.7768 8.68094 -1.77005 58.318 13 0 0 0
1413752862 5554986 32.8659 26.0384 -0.680825 41.936 -8.76986 -0.643563 3.35122 9.41038 2.0915 7.31968 -1.85703 58.209 13 0 0 0
1413752863 5555992 32.9972 26.1025 -0.430729 42.0754 -8.77177 -0.657787 3.33991 9.40912 2.19759 7.72265 -2.21798 58.3346 12 0 0 0
1413752864 5556994 32.2101 26.3793 -0.220792 41.6342 -8.78782 -0.644484 3.33863 9.42272 2.63444 6.9435 -1.24677 58.3076 11 0 0 0
1413752865 5557997 32.277 26.5296 -0.469672 41.7833 -8.78191 -0.662523 3.28822 9.40071 2.22075 7.85919 -3.62705 58.3104 13 0 0 0
1413752866 5558999 32.4874 26.5351 -0.281275 41.9478 -8.77434 -0.627769 3.34154 9.41005 2.3792 7.94617 -3.22518 58.3278 13 0 0 0
1413752868 5560001 32.8505 26.0845 -0.609643 41.9515 -8.77114 -0.666352 3.30164 9.39563 2.32446 9.34067 -1.8689 58.3783 12 0 0 0
1413752869 5561005 32.4333 26.3685 -0.313413 41.8009 -8.77234 -0.655562 3.36431 9.41819 1.29429 8.30899 -1.74061 58.3534 12 0 0 0
1413752870 5562006 32.6463 26.1004 -0.422174 41.7995 -8.75418 -0.641235 3.36125 9.39919 2.04324 7.38442 -2.05653 58.304 12 0 0 0
1413752871 5563009 32.1301 26.5757 -0.374478 41.6983 -8.79931 -0.623186 3.3366 9.43128 1.97184 7.35407 -0.761615 58.3815 12 0 0 0
1413752872 5564011 32.8995 26.0515 -0.83935 41.9733 -8.81184 -0.641266 3.34431 9.44691 0.812926 8.72271 -1.16335 58.3422 12 0 0 0
1413752873 5565015 32.4596 26.2641 -0.430505 41.7566 -8.77075 -0.624786 3.33865 9.40547 1.27825 7.43367 -2.31612 58.3415 13 0 0 0
1413752874 5566016 32.6694 26.1189 -0.715721 41.833 -8.73388 -0.653947 3.25279 9.34286 2.50113 7.64966 -1.43804 58.352 12 0 0 0
1413752875 5567017 32.9697 25.9917 -0.653142 41.9881 -8.76848 -0.632836 3.37443 9.41666 1.23319 8.6038 -1.82819 58.3117 11 0 0 0
1413752876 5568022 31.972 26.1667 -0.417771 41.3168 -8.78462 -0.703859 3.30278 9.41134 1.44629 6.29279 -0.73135 58.3492 11 0 0 0
1413752877 5569024 33.2135 26.2475 -0.669481 42.3381 -8.7621 -0.678146 3.30326 9.38859 2.23528 7.99883 -1.29677 58.3259 11 0 0 0
1413752878 5570030 31.934 26.7806 -0.549313 41.6807 -8.77958 -0.627669 3.32792 9.4101 1.60216 8.04973 -2.10456 58.3455 12 0 0 0
1413752879 5571032 32.1935 26.2438 -0.405222 41.537 -8.7731 -0.649241 3.32376 9.40405 2.01018 7.74259 -1.56915 58.4051 12 0 0 0
1413752880 5572037 32.1209 26.4931 -0.685269 41.6426 -8.74077 -0.652481 3.34011 9.37993 2.16454 7.24353 -1.3768 58.3537 12 0 0 0
1413752881 5573040 32.3121 26.8057 -0.319842 41.9848 -8.78164 -0.668439 3.34334 9.42029 1.91861 8.28955 -2.09222 58.3322 12 0 0 0
1413752882 5574042 32.643 26.2787 -0.469343 41.9089 -8.78335 -0.671923 3.3456 9.42293 1.91807 7.89219 -1.55286 58.3299 12 0 0 0
1413752883 5575050 32.4788 26.4512 -0.632579 41.892 -8.75432 -0.652957 3.33402 9.39043 2.33407 7.68362 -1.49061 58.3643 12 0 0 0
1413752884 5576056 32.4101 26.7094 -0.607159 42.0021 -8.78839 -0.655813 3.30064 9.41064 2.63007 7.81555 -1.84221 58.3203 12 0 0 0
1413752885 5577058 32.631 25.8692 -0.817793 41.6493 -8.77294 -0.642745 3.3222 9.40291 2.033 7.55502 -1.1691 58.3484 12 0 0 0
1413752886 5578062 32.7179 26.3161 -0.573537 41.992 -8.80167 -0.650107 3.34431 9.43803 2.09199 8.27443 -1.79308 58.2245 13 0 0 0
1413752887 5579064 32.4591 26.0763 -0.771433 41.6433 -8.79508 -0.615028 3.36048 9.43528 1.75291 9.08053 -1.608 58.3164 11 0 0 0
1413752888 5580065 32.4436 26.1142 -0.771781 41.655 -8.76139 -0.622226 3.32595 9.39207 2.21997 7.42748 -1.29504 58.3433 11 0 0 0
1413752889 5581068 32.2755 26.4591 -0.527479 41.7381 -8.77663 -0.668997 3.28385 9.39471 2.87248 7.67008 -1.40704 58.3518 12 0 0 0
1413752890 5582069 32.201 26.7099 -0.528778 41.8402 -8.77927 -0.636861 3.44016 9.45071 0.82772 7.77464 -2.49313 58.4207 12 0 0 0
1413752891 5583073 32.7305 25.8767 -0.473964 41.7266 -8.76356 -0.651384 3.31525 9.39229 2.07473 6.96081 -1.13905 58.2926 12 0 0 0
1413752892 5584077 32.6583 25.8637 -1.0264 41.6719 -8.79049 -0.637969 3.35689 9.43125 2.04649 7.96783 -1.18297 58.3692 12 0 0 0
1413752893 5585082 32.7668 26.2889 -0.688161 42.0148 -8.78716 -0.633271 3.33546 9.42021 2.17298 7.37669 -1.99571 58.386 11 0 0 0
1413752894 5586083 32.7959 26.0947 -0.552578 41.9143 -8.78338 -0.644243 3.34123 9.41948 1.70788 8.27592 -1.70568 58.3143 11 0 0 0
1413752895 5587085 32.2026 26.6486 -0.248242 41.7997 -8.77997 -0.652808 3.30467 9.40399 2.33169 7.25506 -2.01556 58.4367 11 0 0 0
1413752896 5588087 32.3221 26.371 -0.95249 41.7259 -8.79114 -0.664038 3.34113 9.42806 1.18624 8.22126 -1.4034 58.304 12 0 0 0
1413752897 5589100 32.4785 26.1469 -0.497072 41.6985 -8.75878 -0.667432 3.32596 9.39275 1.68256 8.2076 -1.81155 58.3377 12 0 0 0
1413752898 5590103 32.2297 26.7499 -0.685841 41.8901 -8.74873 -0.652652 3.28881 9.36923 1.93789 8.17151 -1.60256 58.3845 11 0 0 0
1413752899 5591107 32.2393 26.202 -0.567274 41.548 -8.79133 -0.67628 3.31699 9.42058 3.24644 8.23974 -1.32225 58.4189 12 0 0 0
1413752900 5592112 32.321 26.2049 -0.12501 41.6096 -8.78621 -0.634875 3.30759 9.40961 1.96024 8.02501 -1.19152 58.4761 12 0 0 0
1413752901 5593113 32.1647 27.082 -0.485769 42.0504 -8.77327 -0.706517 3.28089 9.39328 2.02992 8.12757 -1.06427 58.4276 13 0 0 0
1413752902 5594118 32.412 26.7603 -1.0064 42.0435 -8.78131 -0.689654 3.30425 9.40772 2.30666 8.85043 -1.97695 58.4237 12 0 0 0
1413752903 5595123 32.8081 26.3205 -0.799956 42.0688 -8.75739 -0.654623 3.29131 9.37833 2.54834 8.21106 -1.40727 58.3752 12 0 0 0
1413752904 5596128 32.4186 25.8964 -0.446406 41.4945 -8.79291 -0.638466 3.31338 9.41814 1.62702 7.9814 -2.83261 58.4249 11 0 0 0
1413752905 5597135 32.6927 26.26 -0.540085 41.9368 -8.78768 -0.637283 3.33058 9.41925 1.76175 8.5012 -2.47326 58.4762 11 0 0 0
1413752906 5598137 32.487 25.985 -0.654969 41.606 -8.77924 -0.654828 3.35585 9.42155 1.55658 8.11721 -2.20372 58.4181 8 0 0 0
1413752907 5599158 32.5205 26.3232 -0.833019 41.8472 -8.77706 -0.673941 3.33879 9.4148 0.849843 8.27034 -2.25755 58.3684 8 0 0 0
1413752908 5600162 32.6134 26.6189 -0.686909 42.1031 -8.7715 -0.67283 3.31186 9.40002 2.1481 7.35156 -0.795616 58.4561 8 0 0 0
1413752909 5601169 32.1662 26.6431 -0.899371 41.7771 -8.79402 -0.6532 3.35097 9.43348 2.33587 9.14719 -1.01777 58.5057 8 0 0 0
1413752910 5602172 32.5239 25.886 -0.856112 41.5768 -8.75889 -0.662268 3.29371 9.38111 1.93034 7.5192 -2.01986 58.4563 8 0 0 0
1413752911 5603176 32.4606 26.6036 -0.842481 41.978 -8.77408 -0.662809 3.3305 9.4083 1.93244 8.4641 -2.83381 58.5538 7 0 0 0
1413752912 5604179 32.6875 25.7396 -0.708816 41.6114 -8.75961 -0.667658 3.319 9.39108 0.950428 8.67543 -1.98088 58.5655 8 0 0 0
1413752913 5605187 32.6129 26.2809 -0.561619 41.8879 -8.80039 -0.667342 3.35176 9.44068 2.13581 9.1069 -2.07655 58.5079 9 0 0 0
1413752914 5606194 32.2648 26.5655 -0.600419 41.7984 -8.78229 -0.668049 3.34971 9.42314 1.61893 9.33602 -1.8599 58.5162 8 0 0 0
1413752915 5607200 32.9375 26.2298 -0.957487 42.1165 -8.78568 -0.642563 3.316 9.41259 1.59432 8.54501 -1.26471 58.3675 8 0 0 0
1413752916 5608206 32.6567 26.2656 -0.716457 41.9149 -8.77637 -0.671189 3.32911 9.41054 2.70766 7.53292 -1.62411 58.5118 9 0 0 0
1413752917 5609207 32.8898 25.9757 -0.361216 41.9119 -8.76895 -0.670332 3.32785 9.40311 2.76082 7.80517 -2.85403 58.6207 9 0 0 0
1413752918 5610209 32.3704 27.0445 -0.909129 42.1909 -8.77273 -0.631064 3.3343 9.40621 1.57238 9.04644 -1.92303 58.4763 8 0 0 0
1413752919 5611217 32.5385 26.5607 -0.127319 42.0029 -8.77884 -0.653266 3.32578 9.4104 2.29324 8.40724 -1.41666 58.5644 8 0 0 0
1413752920 5612223 32.5391 26.2564 -0.733701 41.8178 -8.77143 -0.666044 3.2926 9.3927 0.954518 7.97019 -2.05859 58.4785 8 0 0 0
1413752921 5613229 32.4765 26.2876 -0.814574 41.7903 -8.76574 -0.656371 3.33925 9.40317 2.6834 7.87994 -2.89733 58.5063 8 0 0 0
1413752922 5614232 32.8462 26.6739 -0.68573 42.3183 -8.75021 -0.670375 3.35676 9.39592 1.83488 8.75237 -2.14159 58.501 9 0 0 0
1413752923 5615241 32.2444 27.0272 -0.742241 42.0799 -8.78543 -0.643018 3.35543 9.42635 1.26853 9.12385 -1.20587 58.4996 8 0 0 0
1413752924 5616248 33.1198 26.5241 -0.674875 42.4371 -8.76635 -0.655191 3.33186 9.40104 2.22732 6.68243 -2.60428 58.4847 8 0 0 0
1413752925 5617257 32.4042 26.8554 -0.671528 42.0915 -8.80402 -0.67208 3.33102 9.43706 1.36575 8.35363 -2.3483 58.5265 8 0 0 0
1413752926 5618266 32.4805 27.311 -0.466892 42.4393 -8.7817 -0.658247 3.32995 9.41489 0.698497 8.35879 -0.66493 58.4764 8 0 0 0
1413752927 5619270 32.3646 26.4306 -0.681265 41.7913 -8.79671 -0.634587 3.35837 9.43735 2.40007 7.7387 -1.62172 58.4315 7 0 0 0
1413752928 5620277 32.1931 27.2996 -0.533317 42.2132 -8.77369 -0.667332 3.33741 9.4107 2.70062 7.12886 -2.80807 58.4225 8 0 0 0
1413752929 5621286 32.6337 26.2948 -0.949237 41.9199 -8.76969 -0.660949 3.32005 9.40037 2.16262 8.3189 -1.52272 58.4283 9 0 0 0
1413752930 5622290 32.2435 26.6101 -0.564016 41.8098 -8.77863 -0.662846 3.33035 9.41249 1.74549 8.82232 -1.09197 58.4002 8 0 0 0
1413752931 5623296 32.5482 26.0576 -0.419714 41.696 -8.77943 -0.647233 3.34092 9.41589 1.59247 7.69458 -2.96026 58.4658 7 0 0 0
1413752932 5624302 32.995 26.2302 -0.897409 42.1604 -8.77061 -0.698694 3.33321 9.40862 2.37015 7.15987 -2.31748 58.4172 8 0 0 0
1413752933 5625309 32.4982 26.8776 -0.890496 42.1821 -8.76405 -0.654106 3.34874 9.40481 2.30845 7.09729 -1.92901 58.4297 8 0 0 0
1413752934 5626313 32.3172 26.3574 -0.728182 41.709 -8.75962 -0.656876 3.36181 9.40554 1.7012 8.30497 -2.52634 58.3829 8 0 0 0
1413752935 5627320 32.4935 26.2404 -0.696515 41.7716 -8.75185 -0.655946 3.32439 9.38492 1.14056 7.42244 -1.35903 58.3771 8 0 0 0
1413752936 5628325 32.4496 26.6403 -0.718164 41.9904 -8.77169 -0.662874 3.34105 9.40982 1.12993 6.92259 -1.45965 58.4059 7 0 0 0
1413752937 5629328 32.4389 26.418 -0.738594 41.8418 -8.75387 -0.646325 3.34236 9.39251 1.24518 8.53383 -1.16257 58.4589 9 0 0 0
1413752938 5630329 32.6363 26.5728 -0.589807 42.0903 -8.77897 -0.63122 3.36778 9.42394 1.96168 7.69336 -1.7499 58.3191 8 0 0 0
1413752939 5631335 32.7895 26.3679 -0.474844 42.079 -8.77242 -0.667544 3.35006 9.41402 1.91673 9.44874 -2.37781 58.4555 7 0 0 0
1413752940 5632338 32.5921 25.6718 -0.827153 41.4966 -8.771 -0.653396 3.3288 9.40417 1.30914 7.97884 -2.07683 58.4539 8 0 0 0
1413752941 5633341 32.8542 26.5316 -0.483049 42.2322 -8.7502 -0.664918 3.32276 9.38343 2.12545 8.12398 -3.41311 58.3655 7 0 0 0
1413752942 5634342 32.6461 25.9581 -0.632207 41.7132 -8.77679 -0.654744 3.33005 9.4101 0.754889 7.53181 -1.53142 58.4129 8 0 0 0
1413752943 5635346 32.5311 26.5489 -0.610942 41.9939 -8.75516 -0.662391 3.33229 9.39126 2.12314 6.37266 -2.16653 58.4145 7 0 0 0
1413752944 5636350 32.6188 26.1528 -0.890727 41.8181 -8.76733 -0.635814 3.35442 9.40864 1.7188 7.80111 -1.94635 58.4323 9 0 0 0
1413752945 5637355 32.3858 25.8761 -0.600112 41.4581 -8.76883 -0.654105 3.36411 9.41474 1.57416 6.92057 -3.34663 58.4794 9 0 0 0
1413752946 5638358 32.7289 26.1802 -0.762582 41.9186 -8.76872 -0.664717 3.35296 9.41141 3.29469 7.80412 -2.33176 58.4663 8 0 0 0
1413752947 5639363 32.6896 26.5692 -0.30578 42.1263 -8.7842 -0.67483 3.3131 9.41245 1.86624 7.73342 -1.58685 58.4196 9 0 0 0
1413752948 5640366 32.8993 25.972 -1.12617 41.9306 -8.75617 -0.648875 3.32804 9.38975 2.62418 8.19146 -2.534 58.4561 8 0 0 0
1413752949 5641377 32.9997 26.3726 -0.683275 42.2488 -8.78809 -0.659591 3.3173 9.41648 1.45786 6.58836 -1.59808 58.3884 9 0 0 0
1413752950 5642381 32.392 26.5841 -0.384867 41.9059 -8.78196 -0.65757 3.31354 9.40929 1.15432 7.8385 -1.53718 58.4181 9 0 0 0
1413752951 5643387 32.6172 26.7926 -0.836163 42.2187 -8.75803 -0.664717 3.29322 9.38031 1.87155 9.39325 -0.895294 58.4295 9 0 0 0
1413752952 5644398 33.0746 26.0242 -0.519269 42.0887 -8.77205 -0.6512 3.35736 9.41513 1.7391 8.41167 -1.20422 58.4443 9 0 0 0
1413752953 5645401 32.7571 26.0826 -0.573807 41.8767 -8.76648 -0.648965 3.34087 9.40392 2.57486 7.80817 -1.68447 58.4516 8 0 0 0
1413752954 5646404 32.8451 27.0816 -0.807088 42.5778 -8.76612 -0.666323 3.30323 9.39149 2.52262 7.48949 -1.73271 58.4818 8 0 0 0
1413752955 5647405 32.5058 25.9891 -0.313099 41.6192 -8.80057 -0.656787 3.31414 9.42682 2.56609 7.49423 -1.63667 58.4497 8 0 0 0
1413752956 5648408 32.719 26.5651 -0.833236 42.1537 -8.76965 -0.652204 3.32672 9.40209 1.23805 9.03231 -1.93369 58.4445 8 0 0 0
1413752957 5649412 32.339 26.6271 -0.446857 41.8929 -8.7601 -0.686995 3.33124 9.39726 1.48733 7.93698 -2.40772 58.4875 9 0 0 0
1413752958 5650419 32.6264 25.7223 -0.501921 41.5496 -8.77689 -0.650016 3.31195 9.40347 0.389191 7.38828 -1.97562 58.4921 8 0 0 0
1413752959 5651421 33.002 26.4173 -0.89224 42.2824 -8.76932 -0.649745 3.33671 9.40515 1.55088 8.43216 -1.18357 58.4231 8 0 0 0
1413752960 5652423 32.6022 26.9768 -0.339281 42.3175 -8.75292 -0.67525 3.31064 9.38243 2.27482 8.43258 -2.23426 58.4538 8 0 0 0
1413752961 5653428 32.5817 26.819 -0.793999 42.2073 -8.75634 -0.670675 3.30116 9.38195 2.29476 8.67135 -2.59267 58.4318 8 0 0 0
1413752962 5654439 32.7843 26.1665 -0.823283 41.9544 -8.76386 -0.657952 3.35087 9.40566 1.95917 6.77318 -1.73754 58.4568 9 0 0 0
1413752963 5655446 32.7944 26.5542 -0.805806 42.2048 -8.77133 -0.626733 3.29407 9.39042 1.66164 8.48096 -1.19271 58.4574 9 0 0 0
1413752964 5656454 32.291 26.6136 -0.804915 41.8526 -8.76772 -0.642104 3.36982 9.41493 2.22974 8.39899 -2.14965 58.4342 8 0 0 0
1413752965 5657461 32.3815 26.7263 -0.800594 41.9941 -8.76596 -0.646137 3.33398 9.40079 0.910864 7.40176 -1.66353 58.4298 8 0 0 0
1413752966 5658466 32.6384 26.5096 -0.39273 42.0497 -8.7734 -0.647746 3.34289 9.411 2.0499 7.1624 -2.05125 58.4642 8 0 0 0
1413752967 5659468 32.5804 26.4384 -0.333536 41.9593 -8.7649 -0.658575 3.35446 9.40795 1.56435 7.86213 -2.15272 58.4514 6 0 0 0
1413752968 5660474 32.777 25.9761 -0.344827 41.8236 -8.77624 -0.675144 3.31059 9.40416 1.62952 8.97175 -1.96202 58.4961 9 0 0 0
1413752969 5661481 32.4916 27.1768 -0.706065 42.3648 -8.77441 -0.670859 3.32002 9.40547 1.42951 8.22122 -1.81996 58.5347 9 0 0 0
1413752970 5662485 32.3825 26.5052 -0.743952 41.8534 -8.79071 -0.697641 3.31354 9.42035 2.27069 6.64615 -2.47074 58.5014 9 0 0 0
1413752971 5663490 33.012 26.1276 -0.655233 42.1055 -8.77853 -0.663863 3.30193 9.40245 2.29518 8.03926 -0.730369 58.4905 8 0 0 0
1413752972 5664494 32.3929 26.2325 -0.684897 41.6883 -8.77389 -0.681839 3.33886 9.41244 1.45741 8.69266 -1.5104 58.4755 7 0 0 0
1413752973 5665501 32.7135 26.3221 -0.55681 41.9921 -8.76031 -0.670656 3.34736 9.402 2.47392 8.12803 -1.6554 58.5278 8 0 0 0
1413752974 5666505 32.2597 26.6399 -1.02127 41.8499 -8.78714 -0.641918 3.3191 9.41501 1.83161 7.96548 -1.92314 58.532 9 0 0 0
1413752975 5667507 32.6577 26.3143 -0.891805 41.9496 -8.77403 -0.655357 3.33892 9.41071 1.11389 6.85281 -1.87607 58.4514 8 0 0 0
1413752976 5668514 32.8413 26.8157 -0.857547 42.4072 -8.80992 -0.682592 3.28542 9.42733 2.14742 8.43133 -2.01368 58.511 9 0 0 0
1413752977 5669519 32.5765 26.1979 -0.764189 41.8108 -8.75064 -0.675142 3.31155 9.38061 1.74073 7.17243 -2.32037 58.5224 8 0 0 0
1413752978 5670525 32.888 26.5464 -0.860366 42.2738 -8.76149 -0.692339 3.31277 9.39241 1.23686 8.29164 -1.25637 58.5073 8 0 0 0
