1413741615 utime UTC_GPS Lat Long Alt Track  GS FIX MagV Date
1413741615 mins    0      0    0    0   0     0  0   0    0 
1413741615 maxs    0      0    0    0   0     0  0   0    0 
1413741615 attr    N      S    S    N   N     N  N   U    N 
1413744412 2798569 1413744416 NANA NANA NAM 0.00 0.00K 184656.747V0 NAN 191014
1413744413 2799571 1413744417 NANA NANA NAM 0.00 0.00K 184657.747V0 NAN 191014
1413744414 2800574 1413744418 NANA NANA NAM 0.00 0.00K 184658.747V0 NAN 191014
1413744415 2801578 1413744419 NANA NANA NAM 0.00 0.00K 184659.747V0 NAN 191014
1413744416 2802583 1413744420 NANA NANA NAM 0.00 0.00K 184700.747V0 NAN 191014
1413744417 2803586 1413744421 NANA NANA NAM 0.00 0.00K 184701.747V0 NAN 191014
1413744418 2804588 1413744422 NANA NANA NAM 0.00 0.00K 184702.747V0 NAN 191014
1413744419 2805589 1413744423 NANA NANA NAM 0.00 0.00K 184703.747V0 NAN 191014
1413744420 2806594 1413744424 NANA NANA NAM 0.00 0.00K 184704.747V0 NAN 191014
1413744421 2807595 1413744425 NANA NANA NAM 0.00 0.00K 184705.747V0 NAN 191014
1413744422 2808599 1413744426 NANA NANA NAM 0.00 0.00K 184706.747V0 NAN 191014
1413744423 2809602 1413744427 NANA NANA NAM 0.00 0.00K 184707.747V0 NAN 191014
1413744424 2810604 1413744428 NANA NANA NAM 0.00 0.00K 184708.747V0 NAN 191014
1413744425 2811605 1413744429 NANA NANA NAM 0.00 0.00K 184709.747V0 NAN 191014
1413744426 2812610 1413744430 NANA NANA NAM 0.00 0.00K 184710.747V0 NAN 191014
1413744427 2813614 1413744431 NANA NANA NAM 0.00 0.00K 184711.747V0 NAN 191014
1413744428 2814615 1413744432 NANA NANA NAM 0.00 0.00K 184712.747V0 NAN 191014
1413744429 2815621 1413744433 NANA NANA NAM 0.00 0.00K 184713.747V0 NAN 191014
1413744430 2816623 1413744434 NANA NANA NAM 0.00 0.00K 184714.747V0 NAN 191014
1413744431 2817624 1413744435 NANA NANA NAM 0.00 0.00K 184715.747V0 NAN 191014
1413744432 2818628 1413744436 NANA NANA NAM 0.00 0.00K 184716.747V0 NAN 191014
1413744433 2819631 1413744437 NANA NANA NAM 0.00 0.00K 184717.747V0 NAN 191014
1413744434 2820636 1413744438 NANA NANA NAM 0.00 0.00K 184718.747V0 NAN 191014
1413744435 2821637 1413744439 NANA NANA NAM 0.00 0.00K 184719.747V0 NAN 191014
1413744436 2822638 1413744441 NANA NANA NAM 0.00 0.00K 184721.747V0 NAN 191014
1413744437 2823651 1413744442 NANA NANA NAM 0.00 0.00K 184722.747V0 NAN 191014
1413744438 2824654 1413744443 NANA NANA NAM 0.00 0.00K 184723.747V0 NAN 191014
1413744439 2825657 1413744443 NANA NANA NAM 0.00 0.00K 184723.747V0 NAN 191014
1413744440 2826660 1413744444 NANA NANA NAM 0.00 0.00K 184724.747V0 NAN 191014
1413744441 2827663 1413744445 NANA NANA NAM 0.00 0.00K 184725.747V0 NAN 191014
1413744442 2828667 1413744446 NANA NANA NAM 0.00 0.00K 184726.747V0 NAN 191014
1413744443 2829669 1413744447 NANA NANA NAM 0.00 0.00K 184727.747V0 NAN 191014
1413744444 2830674 1413744448 NANA NANA NAM 0.00 0.00K 184728.747V0 NAN 191014
1413744445 2831677 1413744449 NANA NANA NAM 0.00 0.00K 184729.747V0 NAN 191014
1413744446 2832680 1413744450 NANA NANA NAM 0.00 0.00K 184730.747V0 NAN 191014
1413744447 2833684 1413744451 NANA NANA NAM 0.00 0.00K 184731.747V0 NAN 191014
1413744448 2834687 1413744452 NANA NANA NAM 0.00 0.00K 184732.747V0 NAN 191014
1413744449 2835688 1413744453 NANA NANA NAM 0.00 0.00K 184733.747V0 NAN 191014
1413744450 2836692 1413744454 NANA NANA NAM 0.00 0.00K 184734.747V0 NAN 191014
1413744451 2837693 1413744455 NANA NANA NAM 0.00 0.00K 184735.747V0 NAN 191014
1413744452 2838696 1413744456 NANA NANA NAM 0.00 0.00K 184736.747V0 NAN 191014
1413744453 2839700 1413744457 NANA NANA NAM 0.00 0.00K 184737.747V0 NAN 191014
1413744454 2840704 1413744458 NANA NANA NAM 0.00 0.00K 184738.747V0 NAN 191014
1413744455 2841706 1413744459 NANA NANA NAM 0.00 0.00K 184739.747V0 NAN 191014
1413744456 2842709 1413744460 NANA NANA NAM 0.00 0.00K 184740.747V0 NAN 191014
1413744457 2843712 1413744461 NANA NANA NAM 0.00 0.00K 184741.747V0 NAN 191014
1413744458 2844715 1413744462 NANA NANA NAM 0.00 0.00K 184742.747V0 NAN 191014
1413744459 2845716 1413744463 NANA NANA NAM 0.00 0.00K 184743.747V0 NAN 191014
1413744460 2846724 1413744464 NANA NANA NAM 0.00 0.00K 184744.747V0 NAN 191014
1413744461 2847730 1413744465 NANA NANA NAM 0.00 0.00K 184745.747V0 NAN 191014
1413744462 2848735 1413744466 NANA NANA NAM 0.00 0.00K 184746.747V0 NAN 191014
1413744463 2849738 1413744467 NANA NANA NAM 0.00 0.00K 184747.747V0 NAN 191014
1413744464 2850740 1413744468 NANA NANA NAM 0.00 0.00K 184748.747V0 NAN 191014
1413744465 2851742 1413744469 NANA NANA NAM 0.00 0.00K 184749.747V0 NAN 191014
1413744466 2852745 1413744470 NANA NANA NAM 0.00 0.00K 184750.747V0 NAN 191014
1413744467 2853747 1413744471 NANA NANA NAM 0.00 0.00K 184751.747V0 NAN 191014
1413744468 2854748 1413744472 NANA NANA NAM 0.00 0.00K 184752.747V0 NAN 191014
1413744469 2855752 1413744473 NANA NANA NAM 0.00 0.00K 184753.747V0 NAN 191014
1413744470 2856759 1413744474 NANA NANA NAM 0.00 0.00K 184754.747V0 NAN 191014
1413744471 2857763 1413744475 NANA NANA NAM 0.00 0.00K 184755.747V0 NAN 191014
1413744472 2858766 1413744476 NANA NANA NAM 0.00 0.00K 184756.747V0 NAN 191014
1413744473 2859769 1413744478 NANA NANA NAM 0.00 0.00K 184758.747V0 NAN 191014
1413744474 2860770 1413744479 NANA NANA NAM 0.00 0.00K 184759.747V0 NAN 191014
1413744475 2861773 1413744480 NANA NANA NAM 0.00 0.00K 184800.747V0 NAN 191014
1413744476 2862774 1413744481 NANA NANA NAM 0.00 0.00K 184801.747V0 NAN 191014
1413744477 2863779 1413744482 NANA NANA NAM 0.00 0.00K 184802.747V0 NAN 191014
1413744478 2864780 1413744483 NANA NANA NAM 0.00 0.00K 184803.747V0 NAN 191014
1413744479 2865784 1413744484 NANA NANA NAM 0.00 0.00K 184804.747V0 NAN 191014
1413744480 2866785 1413744485 NANA NANA NAM 0.00 0.00K 184805.747V0 NAN 191014
1413744481 2867794 1413744485 NANA NANA NAM 0.00 0.00K 184805.747V0 NAN 191014
1413744482 2868795 1413744486 NANA NANA NAM 0.00 0.00K 184806.747V0 NAN 191014
1413744483 2869800 1413744487 NANA NANA NAM 0.00 0.00K 184807.747V0 NAN 191014
1413744484 2870803 1413744488 NANA NANA NAM 0.00 0.00K 184808.747V0 NAN 191014
1413744485 2871808 1413744489 NANA NANA NAM 0.00 0.00K 184809.747V0 NAN 191014
1413744486 2872812 1413744490 NANA NANA NAM 0.00 0.00K 184810.747V0 NAN 191014
1413744487 2873817 1413744491 NANA NANA NAM 0.00 0.00K 184811.747V0 NAN 191014
1413744488 2874819 1413744492 NANA NANA NAM 0.00 0.00K 184812.747V0 NAN 191014
1413744489 2875823 1413744493 NANA NANA NAM 0.00 0.00K 184813.747V0 NAN 191014
1413744490 2876824 1413744494 NANA NANA NAM 0.00 0.00K 184814.747V0 NAN 191014
1413744491 2877826 1413744495 NANA NANA NAM 0.00 0.00K 184815.747V0 NAN 191014
1413744492 2878829 1413744496 NANA NANA NAM 0.00 0.00K 184816.747V0 NAN 191014
1413744493 2879835 1413744497 NANA NANA NAM 0.00 0.00K 184817.747V0 NAN 191014
1413744494 2880840 1413744498 NANA NANA NAM 0.00 0.00K 184818.747V0 NAN 191014
1413744495 2881845 1413744499 NANA NANA NAM 0.00 0.00K 184819.747V0 NAN 191014
1413744496 2882848 1413744500 NANA NANA NAM 0.00 0.00K 184820.747V0 NAN 191014
1413744497 2883850 1413744501 NANA NANA NAM 0.00 0.00K 184821.747V0 NAN 191014
1413744498 2884855 1413744502 NANA NANA NAM 0.00 0.00K 184822.747V0 NAN 191014
1413744499 2885858 1413744503 NANA NANA NAM 0.00 0.00K 184823.747V0 NAN 191014
1413744500 2886859 1413744504 NANA NANA NAM 0.00 0.00K 184824.747V0 NAN 191014
1413744501 2887862 1413744505 NANA NANA NAM 0.00 0.00K 184825.747V0 NAN 191014
1413744502 2888863 1413744506 NANA NANA NAM 0.00 0.00K 184826.747V0 NAN 191014
1413744503 2889868 1413744507 NANA NANA NAM 0.00 0.00K 184827.747V0 NAN 191014
1413744504 2890872 1413744508 NANA NANA NAM 0.00 0.00K 184828.747V0 NAN 191014
1413744505 2891874 1413744509 NANA NANA NAM 0.00 0.00K 184829.747V0 NAN 191014
1413744506 2892877 1413744510 NANA NANA NAM 0.00 0.00K 184830.747V0 NAN 191014
1413744507 2893882 1413744511 NANA NANA NAM 0.00 0.00K 184831.747V0 NAN 191014
1413744508 2894887 1413744512 NANA NANA NAM 0.00 0.00K 184832.747V0 NAN 191014
1413744509 2895889 1413744513 NANA NANA NAM 0.00 0.00K 184833.747V0 NAN 191014
1413744510 2896893 1413744514 NANA NANA NAM 0.00 0.00K 184834.747V0 NAN 191014
1413744511 2897895 1413744516 NANA NANA NAM 0.00 0.00K 184836.747V0 NAN 191014
1413744512 2898908 1413744517 NANA NANA NAM 0.00 0.00K 184837.747V0 NAN 191014
1413744513 2899914 1413744518 NANA NANA NAM 0.00 0.00K 184838.747V0 NAN 191014
1413744514 2900915 1413744519 NANA NANA NAM 0.00 0.00K 184839.747V0 NAN 191014
1413744515 2901916 1413744520 NANA NANA NAM 0.00 0.00K 184840.747V0 NAN 191014
1413744516 2902919 1413744521 NANA NANA NAM 0.00 0.00K 184841.747V0 NAN 191014
1413744517 2903925 1413744522 NANA NANA NAM 0.00 0.00K 184842.747V0 NAN 191014
1413744518 2904931 1413744523 NANA NANA NAM 0.00 0.00K 184843.747V0 NAN 191014
1413744519 2905934 1413744524 NANA NANA NAM 0.00 0.00K 184844.747V0 NAN 191014
1413744520 2906936 1413744525 NANA NANA NAM 0.00 0.00K 184845.747V0 NAN 191014
1413744521 2907939 1413744526 NANA NANA NAM 0.00 0.00K 184846.747V0 NAN 191014
1413744522 2908943 1413744527 NANA NANA NAM 0.00 0.00K 184847.747V0 NAN 191014
1413744523 2909947 1413744527 NANA NANA NAM 0.00 0.00K 184847.747V0 NAN 191014
1413744524 2910949 1413744528 NANA NANA NAM 0.00 0.00K 184848.747V0 NAN 191014
1413744525 2911953 1413744529 NANA NANA NAM 0.00 0.00K 184849.747V0 NAN 191014
1413744526 2912955 1413744530 NANA NANA NAM 0.00 0.00K 184850.747V0 NAN 191014
1413744527 2913957 1413744531 NANA NANA NAM 0.00 0.00K 184851.747V0 NAN 191014
1413744528 2914962 1413744532 NANA NANA NAM 0.00 0.00K 184852.747V0 NAN 191014
1413744529 2915965 1413744533 NANA NANA NAM 0.00 0.00K 184853.747V0 NAN 191014
1413744530 2916968 1413744534 NANA NANA NAM 0.00 0.00K 184854.747V0 NAN 191014
1413744531 2917971 1413744535 NANA NANA NAM 0.00 0.00K 184855.747V0 NAN 191014
1413744532 2918973 1413744536 NANA NANA NAM 0.00 0.00K 184856.747V0 NAN 191014
1413744533 2919976 1413744537 NANA NANA NAM 0.00 0.00K 184857.747V0 NAN 191014
1413744534 2920981 1413744538 NANA NANA NAM 0.00 0.00K 184858.747V0 NAN 191014
1413744535 2921982 1413744539 NANA NANA NAM 0.00 0.00K 184859.747V0 NAN 191014
1413744536 2922983 1413744540 NANA NANA NAM 0.00 0.00K 184900.747V0 NAN 191014
1413744537 2923995 1413744541 NANA NANA NAM 0.00 0.00K 184901.747V0 NAN 191014
1413744538 2924998 1413744542 NANA NANA NAM 0.00 0.00K 184902.747V0 NAN 191014
1413744540 2926006 1413744543 NANA NANA NAM 0.00 0.00K 184903.747V0 NAN 191014
1413744541 2927009 1413744544 NANA NANA NAM 0.00 0.00K 184904.747V0 NAN 191014
1413744542 2928012 1413744545 NANA NANA NAM 0.00 0.00K 184905.747V0 NAN 191014
1413744543 2929017 1413744546 NANA NANA NAM 0.00 0.00K 184906.747V0 NAN 191014
1413744544 2930022 1413744547 NANA NANA NAM 0.00 0.00K 184907.747V0 NAN 191014
1413744545 2931027 1413744548 NANA NANA NAM 0.00 0.00K 184908.747V0 NAN 191014
1413744546 2932028 1413744549 NANA NANA NAM 0.00 0.00K 184909.747V0 NAN 191014
1413744547 2933029 1413744550 NANA NANA NAM 0.00 0.00K 184910.747V0 NAN 191014
1413744548 2934037 1413744551 NANA NANA NAM 0.00 0.00K 184911.747V0 NAN 191014
1413744549 2935040 1413744553 NANA NANA NAM 0.00 0.00K 184913.747V0 NAN 191014
1413744550 2936045 1413744554 NANA NANA NAM 0.00 0.00K 184914.747V0 NAN 191014
1413744551 2937047 1413744555 NANA NANA NAM 0.00 0.00K 184915.747V0 NAN 191014
1413744552 2938052 1413744556 NANA NANA NAM 0.00 0.00K 184916.747V0 NAN 191014
1413744553 2939056 1413744557 NANA NANA NAM 0.00 0.00K 184917.747V0 NAN 191014
1413744554 2940060 1413744558 NANA NANA NAM 0.00 0.00K 184918.747V0 NAN 191014
1413744555 2941068 1413744559 NANA NANA NAM 0.00 0.00K 184919.747V0 NAN 191014
1413744556 2942070 1413744560 NANA NANA NAM 0.00 0.00K 184920.747V0 NAN 191014
1413744557 2943072 1413744561 NANA NANA NAM 0.00 0.00K 184921.747V0 NAN 191014
1413744558 2944074 1413744562 NANA NANA NAM 0.00 0.00K 184922.747V0 NAN 191014
1413744559 2945078 1413744563 NANA NANA NAM 0.00 0.00K 184923.747V0 NAN 191014
1413744560 2946082 1413744564 NANA NANA NAM 0.00 0.00K 184924.747V0 NAN 191014
1413744561 2947085 1413744565 NANA NANA NAM 0.00 0.00K 184925.747V0 NAN 191014
1413744562 2948088 1413744566 NANA NANA NAM 0.00 0.00K 184926.747V0 NAN 191014
1413744563 2949089 1413744567 NANA NANA NAM 0.00 0.00K 184927.747V0 NAN 191014
1413744564 2950093 1413744568 NANA NANA NAM 0.00 0.00K 184928.747V0 NAN 191014
1413744565 2951095 1413744569 NANA NANA NAM 0.00 0.00K 184929.747V0 NAN 191014
1413744566 2952097 1413744569 NANA NANA NAM 0.00 0.00K 184929.747V0 NAN 191014
1413744567 2953098 1413744571 NANA NANA NAM 0.00 0.00K 184931.747V0 NAN 191014
1413744568 2954099 1413744571 NANA NANA NAM 0.00 0.00K 184931.747V0 NAN 191014
1413744569 2955102 1413744572 NANA NANA NAM 0.00 0.00K 184932.747V0 NAN 191014
1413744570 2956107 1413744573 NANA NANA NAM 0.00 0.00K 184933.747V0 NAN 191014
1413744571 2957112 1413744574 NANA NANA NAM 0.00 0.00K 184934.747V0 NAN 191014
1413744572 2958114 1413744575 NANA NANA NAM 0.00 0.00K 184935.747V0 NAN 191014
1413744573 2959116 1413744576 NANA NANA NAM 0.00 0.00K 184936.747V0 NAN 191014
1413744574 2960121 1413744577 NANA NANA NAM 0.00 0.00K 184937.747V0 NAN 191014
1413744575 2961122 1413744578 NANA NANA NAM 0.00 0.00K 184938.747V0 NAN 191014
1413744576 2962125 1413744579 NANA NANA NAM 0.00 0.00K 184939.747V0 NAN 191014
1413744577 2963129 1413744580 NANA NANA NAM 0.00 0.00K 184940.747V0 NAN 191014
1413744578 2964130 1413744581 NANA NANA NAM 0.00 0.00K 184941.747V0 NAN 191014
1413744579 2965134 1413744582 NANA NANA NAM 0.00 0.00K 184942.747V0 NAN 191014
1413744580 2966136 1413744583 NANA NANA NAM 0.00 0.00K 184943.747V0 NAN 191014
1413744581 2967141 1413744584 NANA NANA NAM 0.00 0.00K 184944.747V0 NAN 191014
1413744582 2968146 1413744585 NANA NANA NAM 0.00 0.00K 184945.747V0 NAN 191014
1413744583 2969150 1413744586 NANA NANA NAM 0.00 0.00K 184946.747V0 NAN 191014
1413744584 2970158 1413744587 NANA NANA NAM 0.00 0.00K 184947.747V0 NAN 191014
1413744585 2971160 1413744588 NANA NANA NAM 0.00 0.00K 184948.747V0 NAN 191014
1413744586 2972161 1413744589 NANA NANA NAM 0.00 0.00K 184949.747V0 NAN 191014
1413744587 2973166 1413744591 NANA NANA NAM 0.00 0.00K 184951.747V0 NAN 191014
1413744588 2974172 1413744592 NANA NANA NAM 0.00 0.00K 184952.747V0 NAN 191014
1413744589 2975177 1413744593 NANA NANA NAM 0.00 0.00K 184953.747V0 NAN 191014
1413744590 2976180 1413744594 NANA NANA NAM 0.00 0.00K 184954.747V0 NAN 191014
1413744591 2977186 1413744595 NANA NANA NAM 0.00 0.00K 184955.747V0 NAN 191014
1413744592 2978201 1413744596 NANA NANA NAM 0.00 0.00K 184956.747V0 NAN 191014
1413744593 2979204 1413744597 NANA NANA NAM 0.00 0.00K 184957.747V0 NAN 191014
1413744594 2980211 1413744598 NANA NANA NAM 0.00 0.00K 184958.747V0 NAN 191014
1413744595 2981212 1413744599 NANA NANA NAM 0.00 0.00K 184959.747V0 NAN 191014
1413744596 2982220 1413744600 NANA NANA NAM 0.00 0.00K 185000.747V0 NAN 191014
1413744597 2983226 1413744601 NANA NANA NAM 0.00 0.00K 185001.747V0 NAN 191014
1413744598 2984228 1413744602 NANA NANA NAM 0.00 0.00K 185002.747V0 NAN 191014
1413744599 2985229 1413744603 NANA NANA NAM 0.00 0.00K 185003.747V0 NAN 191014
1413744600 2986236 1413744604 NANA NANA NAM 0.00 0.00K 185004.747V0 NAN 191014
1413744601 2987243 1413744605 NANA NANA NAM 0.00 0.00K 185005.747V0 NAN 191014
1413744602 2988248 1413744606 NANA NANA NAM 0.00 0.00K 185006.747V0 NAN 191014
1413744603 2989258 1413744607 NANA NANA NAM 0.00 0.00K 185007.747V0 NAN 191014
1413744604 2990263 1413744608 NANA NANA NAM 0.00 0.00K 185008.747V0 NAN 191014
1413744605 2991267 1413744609 NANA NANA NAM 0.00 0.00K 185009.747V0 NAN 191014
1413744606 2992281 1413744610 NANA NANA NAM 0.00 0.00K 185010.747V0 NAN 191014
1413744607 2993286 1413744611 NANA NANA NAM 0.00 0.00K 185011.747V0 NAN 191014
1413744608 2994293 1413744612 NANA NANA NAM 0.00 0.00K 185012.747V0 NAN 191014
1413744609 2995299 1413744613 NANA NANA NAM 0.00 0.00K 185013.747V0 NAN 191014
1413744610 2996302 1413744614 NANA NANA NAM 0.00 0.00K 185014.747V0 NAN 191014
1413744611 2997306 1413744615 NANA NANA NAM 0.00 0.00K 185015.747V0 NAN 191014
1413744612 2998309 1413744616 NANA NANA NAM 0.00 0.00K 185016.747V0 NAN 191014
1413744613 2999312 1413744616 NANA NANA NAM 0.00 0.00K 185016.747V0 NAN 191014
1413744614 3000316 1413744617 NANA NANA NAM 0.00 0.00K 185017.747V0 NAN 191014
1413744615 3001322 1413744618 NANA NANA NAM 0.00 0.00K 185018.747V0 NAN 191014
1413744616 3002324 1413744619 NANA NANA NAM 0.00 0.00K 185019.747V0 NAN 191014
1413744617 3003325 1413744620 NANA NANA NAM 0.00 0.00K 185020.747V0 NAN 191014
1413744618 3004332 1413744621 NANA NANA NAM 0.00 0.00K 185021.747V0 NAN 191014
1413744619 3005337 1413744622 NANA NANA NAM 0.00 0.00K 185022.747V0 NAN 191014
1413744620 3006345 1413744623 NANA NANA NAM 0.00 0.00K 185023.747V0 NAN 191014
1413744621 3007351 1413744624 NANA NANA NAM 0.00 0.00K 185024.747V0 NAN 191014
1413744622 3008356 1413744625 NANA NANA NAM 0.00 0.00K 185025.747V0 NAN 191014
1413744623 3009361 1413744626 NANA NANA NAM 0.00 0.00K 185026.747V0 NAN 191014
1413744624 3010365 1413744628 NANA NANA NAM 0.00 0.00K 185028.747V0 NAN 191014
1413744625 3011369 1413744629 NANA NANA NAM 0.00 0.00K 185029.747V0 NAN 191014
1413744626 3012374 1413744630 NANA NANA NAM 0.00 0.00K 185030.747V0 NAN 191014
1413744627 3013380 1413744631 NANA NANA NAM 0.00 0.00K 185031.747V0 NAN 191014
1413744628 3014382 1413744632 NANA NANA NAM 0.00 0.00K 185032.747V0 NAN 191014
1413744629 3015386 1413744633 NANA NANA NAM 0.00 0.00K 185033.747V0 NAN 191014
1413744630 3016389 1413744634 NANA NANA NAM 0.00 0.00K 185034.747V0 NAN 191014
1413744631 3017396 1413744635 NANA NANA NAM 0.00 0.00K 185035.747V0 NAN 191014
1413744632 3018403 1413744636 NANA NANA NAM 0.00 0.00K 185036.747V0 NAN 191014
1413744633 3019412 1413744637 NANA NANA NAM 0.00 0.00K 185037.747V0 NAN 191014
1413744634 3020415 1413744638 NANA NANA NAM 0.00 0.00K 185038.747V0 NAN 191014
1413744635 3021416 1413744639 NANA NANA NAM 0.00 0.00K 185039.747V0 NAN 191014
1413744636 3022418 1413744640 NANA NANA NAM 0.00 0.00K 185040.747V0 NAN 191014
1413744637 3023420 1413744641 NANA NANA NAM 0.00 0.00K 185041.747V0 NAN 191014
1413744638 3024424 1413744642 NANA NANA NAM 0.00 0.00K 185042.747V0 NAN 191014
1413744639 3025427 1413744643 NANA NANA NAM 0.00 0.00K 185043.747V0 NAN 191014
1413744640 3026430 1413744644 NANA NANA NAM 0.00 0.00K 185044.747V0 NAN 191014
1413744641 3027438 1413744645 NANA NANA NAM 0.00 0.00K 185045.747V0 NAN 191014
1413744642 3028442 1413744646 NANA NANA NAM 0.00 0.00K 185046.747V0 NAN 191014
1413744643 3029448 1413744647 NANA NANA NAM 0.00 0.00K 185047.747V0 NAN 191014
1413744644 3030455 1413744648 NANA NANA NAM 0.00 0.00K 185048.747V0 NAN 191014
1413744645 3031456 1413744649 NANA NANA NAM 0.00 0.00K 185049.747V0 NAN 191014
1413744646 3032458 1413744650 NANA NANA NAM 0.00 0.00K 185050.747V0 NAN 191014
1413744647 3033466 1413744651 NANA NANA NAM 0.00 0.00K 185051.747V0 NAN 191014
1413744648 3034474 1413744652 NANA NANA NAM 0.00 0.00K 185052.747V0 NAN 191014
1413744649 3035482 1413744653 NANA NANA NAM 0.00 0.00K 185053.747V0 NAN 191014
1413744650 3036485 1413744654 NANA NANA NAM 0.00 0.00K 185054.747V0 NAN 191014
1413744651 3037491 1413744655 NANA NANA NAM 0.00 0.00K 185055.747V0 NAN 191014
1413744652 3038492 1413744656 NANA NANA NAM 0.00 0.00K 185056.747V0 NAN 191014
1413744653 3039495 1413744657 NANA NANA NAM 0.00 0.00K 185057.747V0 NAN 191014
1413744654 3040496 1413744658 NANA NANA NAM 0.00 0.00K 185058.747V0 NAN 191014
1413744655 3041497 1413744659 NANA NANA NAM 0.00 0.00K 185059.747V0 NAN 191014
1413744656 3042500 1413744659 NANA NANA NAM 0.00 0.00K 185059.747V0 NAN 191014
1413744657 3043511 1413744660 NANA NANA NAM 0.00 0.00K 185100.747V0 NAN 191014
1413744658 3044512 1413744661 NANA NANA NAM 0.00 0.00K 185101.747V0 NAN 191014
1413744659 3045519 1413744662 NANA NANA NAM 0.00 0.00K 185102.747V0 NAN 191014
1413744660 3046526 1413744663 NANA NANA NAM 0.00 0.00K 185103.747V0 NAN 191014
1413744661 3047532 1413744665 NANA NANA NAM 0.00 0.00K 185105.747V0 NAN 191014
1413744662 3048537 1413744666 NANA NANA NAM 0.00 0.00K 185106.747V0 NAN 191014
1413744663 3049554 1413744667 NANA NANA NAM 0.00 0.00K 185107.747V0 NAN 191014
1413744664 3050556 1413744668 NANA NANA NAM 0.00 0.00K 185108.747V0 NAN 191014
1413744665 3051557 1413744669 NANA NANA NAM 0.00 0.00K 185109.747V0 NAN 191014
1413744666 3052564 1413744670 NANA NANA NAM 0.00 0.00K 185110.747V0 NAN 191014
1413744667 3053569 1413744671 NANA NANA NAM 0.00 0.00K 185111.747V0 NAN 191014
1413744668 3054574 1413744672 NANA NANA NAM 0.00 0.00K 185112.747V0 NAN 191014
1413744669 3055576 1413744673 NANA NANA NAM 0.00 0.00K 185113.747V0 NAN 191014
1413744670 3056578 1413744674 NANA NANA NAM 0.00 0.00K 185114.747V0 NAN 191014
1413744671 3057579 1413744675 NANA NANA NAM 0.00 0.00K 185115.747V0 NAN 191014
1413744672 3058583 1413744676 NANA NANA NAM 0.00 0.00K 185116.747V0 NAN 191014
1413744673 3059584 1413744677 NANA NANA NAM 0.00 0.00K 185117.747V0 NAN 191014
1413744674 3060590 1413744678 NANA NANA NAM 0.00 0.00K 185118.747V0 NAN 191014
1413744675 3061598 1413744679 NANA NANA NAM 0.00 0.00K 185119.747V0 NAN 191014
1413744676 3062603 1413744680 NANA NANA NAM 0.00 0.00K 185120.747V0 NAN 191014
1413744677 3063606 1413744681 NANA NANA NAM 0.00 0.00K 185121.747V0 NAN 191014
1413744678 3064611 1413744682 NANA NANA NAM 0.00 0.00K 185122.747V0 NAN 191014
1413744679 3065615 1413744683 NANA NANA NAM 0.00 0.00K 185123.747V0 NAN 191014
1413744680 3066616 1413744684 NANA NANA NAM 0.00 0.00K 185124.747V0 NAN 191014
1413744681 3067617 1413744685 NANA NANA NAM 0.00 0.00K 185125.747V0 NAN 191014
1413744682 3068620 1413744686 NANA NANA NAM 0.00 0.00K 185126.747V0 NAN 191014
1413744683 3069624 1413744687 NANA NANA NAM 0.00 0.00K 185127.747V0 NAN 191014
1413744684 3070627 1413744688 NANA NANA NAM 0.00 0.00K 185128.747V0 NAN 191014
1413744685 3071629 1413744689 NANA NANA NAM 0.00 0.00K 185129.747V0 NAN 191014
1413744686 3072633 1413744690 NANA NANA NAM 0.00 0.00K 185130.747V0 NAN 191014
1413744687 3073639 1413744691 NANA NANA NAM 0.00 0.00K 185131.747V0 NAN 191014
1413744688 3074641 1413744692 NANA NANA NAM 0.00 0.00K 185132.747V0 NAN 191014
1413744689 3075642 1413744693 NANA NANA NAM 0.00 0.00K 185133.747V0 NAN 191014
1413744690 3076645 1413744694 NANA NANA NAM 0.00 0.00K 185134.747V0 NAN 191014
1413744691 3077649 1413744695 NANA NANA NAM 0.00 0.00K 185135.747V0 NAN 191014
1413744692 3078653 1413744696 NANA NANA NAM 0.00 0.00K 185136.747V0 NAN 191014
1413744693 3079657 1413744697 NANA NANA NAM 0.00 0.00K 185137.747V0 NAN 191014
1413744694 3080665 1413744698 NANA NANA NAM 0.00 0.00K 185138.747V0 NAN 191014
1413744695 3081667 1413744699 NANA NANA NAM 0.00 0.00K 185139.747V0 NAN 191014
1413744696 3082672 1413744700 NANA NANA NAM 0.00 0.00K 185140.747V0 NAN 191014
1413744697 3083676 1413744702 NANA NANA NAM 0.00 0.00K 185142.747V0 NAN 191014
1413744698 3084680 1413744703 NANA NANA NAM 0.00 0.00K 185143.747V0 NAN 191014
1413744699 3085682 1413744703 NANA NANA NAM 0.00 0.00K 185143.747V0 NAN 191014
1413744700 3086685 1413744705 NANA NANA NAM 0.00 0.00K 185145.747V0 NAN 191014
1413744701 3087689 1413744705 NANA NANA NAM 0.00 0.00K 185145.747V0 NAN 191014
1413744702 3088695 1413744706 NANA NANA NAM 0.00 0.00K 185146.747V0 NAN 191014
1413744703 3089698 1413744707 NANA NANA NAM 0.00 0.00K 185147.747V0 NAN 191014
1413744704 3090699 1413744708 NANA NANA NAM 0.00 0.00K 185148.747V0 NAN 191014
1413744705 3091704 1413744709 NANA NANA NAM 0.00 0.00K 185149.747V0 NAN 191014
1413744706 3092705 1413744710 NANA NANA NAM 0.00 0.00K 185150.747V0 NAN 191014
1413744707 3093710 1413744711 NANA NANA NAM 0.00 0.00K 185151.747V0 NAN 191014
